ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),fw_contact,ft_trigger
1765227679.477877,-0.008535587,-0.023475733,0.014256200,0.000263213,0.000263500,-0.000459980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.479877,-0.000070587,0.001907267,-0.039543800,0.000570213,-0.000875500,-0.000783980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.481896,-0.005249587,-0.019877733,-0.046758800,0.001834213,-0.000674500,-0.001184980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.483879,-0.035848587,-0.029968733,0.098502200,-0.001782787,-0.000796500,0.000047020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.485882,0.006687413,-0.015770733,0.022069200,-0.002044787,-0.001569500,-0.000056980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.487900,-0.010614587,-0.027491733,-0.023541800,0.002399213,-0.000211500,-0.000353980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.489899,-0.019152587,-0.011026733,0.067590200,-0.001988787,-0.000499500,0.000269020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.491901,-0.023617587,-0.002459733,0.021826200,-0.001230787,-0.001597500,-0.000166980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053705081,0.046639553,0.027621578,0.094375568,0.016830579,0.594178684,0,0
1765227679.493939,-0.027047587,0.000605267,-0.001689800,0.001208213,0.001865500,-0.000333980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.495903,-0.034590587,-0.017382733,-0.000780800,0.000990213,-0.000310500,-0.000176980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.497909,-0.033626587,-0.017424733,0.014473200,0.000116213,-0.000576500,-0.000163980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.499947,-0.022763587,-0.017127733,0.014873200,-0.002063787,-0.002223500,0.000239020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.501930,-0.008691587,-0.013906733,0.006233200,0.000378213,0.000760500,-0.000739980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.503908,-0.036319587,-0.017403733,0.006680200,0.002519213,0.000343500,-0.000174980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.505903,-0.026272587,0.010698267,0.020814200,0.000675213,0.001461500,-0.000586980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.507900,-0.043766587,-0.017126733,-0.016154800,0.001865213,0.000048500,-0.000586980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.509930,-0.010256587,-0.007873733,-0.016679800,0.002199213,0.000012500,-0.000893980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.511908,-0.027756587,0.001966267,-0.009125800,0.002317213,0.000477500,-0.000335980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.513914,-0.009218587,-0.027610733,-0.016042800,0.001304213,-0.000361500,-0.000750980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.515908,-0.023393587,-0.003161733,0.021734200,-0.001676787,-0.000838500,-0.000168980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.517901,-0.027022587,-0.002387733,-0.016388800,0.001828213,-0.000539500,-0.000202980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.519921,-0.017381587,-0.022995733,-0.001057800,0.000922213,0.000237500,-0.000867980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.521936,-0.017322587,0.001147267,0.013849200,0.000124213,0.000357500,0.000080020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.523924,0.002926413,-0.006638733,0.021300200,0.001124213,0.000746500,-0.000339980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.526038,-0.027012587,-0.008645733,-0.016408800,0.001315213,0.000989500,-0.000069980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.528047,-0.027511587,0.011940267,-0.024648800,0.002219213,0.000336500,-0.000619980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.529974,-0.022984587,-0.002724733,0.037020200,-0.001889787,-0.001479500,-0.000154980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.531924,-0.015092587,-0.018107733,0.037615200,-0.001854787,-0.001168500,0.000649020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.533915,-0.021297587,0.014070267,-0.001776800,0.000280213,-0.000120500,-0.000469980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.054708604,0.044094587,0.027696602,0.094352101,0.016828295,0.594011603,0,0
1765227679.535920,-0.019098587,-0.000915733,0.036886200,-0.001866787,-0.000764500,-0.000026980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.537934,-0.027746587,-0.012977733,-0.008591800,0.002137213,0.000495500,0.000073020,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.539932,0.006862413,-0.005978733,0.014106200,-0.002144787,-0.001456500,-0.000335980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.542002,-0.018209587,-0.017611733,-0.031611800,0.001861213,-0.000011500,-0.001027980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.543932,-0.035499587,-0.020379733,0.060145200,-0.002104787,-0.000556500,-0.000255980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.545941,-0.026511587,0.012643267,-0.001682800,0.001573213,-0.000819500,-0.000597980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.547947,-0.000152587,-0.008915733,0.006235200,0.000221213,0.000277500,-0.000478980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
1765227679.549975,-0.000848587,-0.018794733,-0.001041800,0.000757213,0.000425500,-0.000212980,0.565537508,-0.002453641,0.112434522,0.001313700,0.706626641,-0.002561037,0.707580742,1,1,-3.053114905,0.044393492,0.027395589,0.094357517,0.016831787,0.594087085,0,0
