ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760630726.535879,3,-2.972827,0.021411,0.267786,0.037705,-0.022057,0.563511,0.987587,0.132116,-0.021822,-0.082100
1760630726.569652,3,-2.973507,0.020500,0.273380,0.038648,-0.022088,0.563506,0.987241,0.134924,-0.021556,-0.081765
1760630726.606018,3,-2.970057,0.012184,0.277647,0.039572,-0.022110,0.563286,0.986793,0.137350,-0.017865,-0.083997
1760630726.637744,3,-2.972427,0.013047,0.283791,0.040540,-0.022142,0.563460,0.986468,0.140366,-0.018382,-0.082712
1760630726.674256,3,-2.978135,0.017675,0.289884,0.041517,-0.022178,0.563818,0.986277,0.143233,-0.020507,-0.079507
1760630726.704502,3,-2.968250,0.007903,0.294940,0.042412,-0.022156,0.563211,0.985476,0.146045,-0.016613,-0.085044
1760630726.741281,3,-2.973930,0.019351,0.301566,0.043391,-0.022193,0.563643,0.985257,0.148877,-0.022109,-0.081331
1760630726.777449,3,-2.982145,0.022373,0.306778,0.044254,-0.022216,0.564079,0.985194,0.151413,-0.023187,-0.076996
1760630726.809561,3,-2.980557,0.009460,0.311503,0.045194,-0.022216,0.563999,0.984743,0.154242,-0.017134,-0.078725
1760630726.844862,3,-2.980590,0.013785,0.317288,0.046130,-0.022215,0.564077,0.984309,0.156917,-0.019487,-0.078317
1760630726.881058,3,-2.980929,0.022226,0.324041,0.047109,-0.022223,0.564439,0.983804,0.159902,-0.023876,-0.077403
1760630726.912753,3,-2.985125,0.018629,0.328649,0.048047,-0.022205,0.564458,0.983588,0.162360,-0.021945,-0.075579
1760630726.948267,3,-2.990192,0.015089,0.334695,0.048985,-0.022171,0.564446,0.983273,0.165523,-0.020015,-0.073316
1760630726.983773,3,-2.981646,0.015673,0.339690,0.049912,-0.022147,0.564286,0.982536,0.167867,-0.021202,-0.077416
1760630727.016320,3,-2.984540,0.019038,0.345525,0.050802,-0.022122,0.564375,0.982162,0.170631,-0.022833,-0.075643
1760630727.052033,3,-2.976696,0.017666,0.350802,0.051562,-0.022071,0.563917,0.981401,0.173187,-0.023038,-0.079552
1760630727.084504,3,-2.973209,0.020474,0.355666,0.052306,-0.022034,0.563947,0.980844,0.175414,-0.024915,-0.080957
1760630727.120348,3,-2.975141,0.019968,0.359367,0.053071,-0.022003,0.563998,0.980594,0.177274,-0.024645,-0.080009
1760630727.156947,3,-2.965844,0.012423,0.363338,0.053815,-0.021932,0.563607,0.979828,0.179435,-0.021941,-0.085197
1760630727.188413,3,-2.983293,0.012563,0.367143,0.054564,-0.021943,0.564345,0.980191,0.181479,-0.020589,-0.076594
1760630727.224411,3,-2.983155,0.011280,0.372441,0.055396,-0.021891,0.564398,0.979696,0.184124,-0.020176,-0.076726
1760630727.260566,3,-3.003729,0.006245,0.377594,0.056410,-0.021864,0.565252,0.979934,0.187020,-0.015987,-0.067069
1760630727.293171,3,-3.005104,-0.000403,0.383572,0.057517,-0.021803,0.565624,0.979378,0.190182,-0.012801,-0.066979
1760630727.329221,3,-3.014864,-0.014115,0.389626,0.058898,-0.021737,0.566459,0.979004,0.193628,-0.005348,-0.063486
1760630727.361238,3,-3.038625,-0.028800,0.398539,0.060483,-0.021575,0.566910,0.978665,0.198397,0.003910,-0.053284
1760630727.397384,3,-3.041943,-0.074457,0.405527,0.061863,-0.020940,0.566165,0.977247,0.202803,0.026390,-0.056236
1760630727.432871,3,-3.093049,0.269569,0.445432,0.064443,-0.020878,0.569608,0.966891,0.215631,-0.136331,0.006217
1760630727.466407,3,-3.090943,0.303719,0.466955,0.068290,-0.021040,0.573784,0.962249,0.224900,-0.152916,0.010637
1760630727.502252,3,-3.070375,0.366841,0.495609,0.071882,-0.020511,0.571962,0.954180,0.234714,-0.185296,0.010774
1760630727.535188,3,-3.060466,0.411988,0.531269,0.076857,-0.019758,0.574094,0.945926,0.248756,-0.207625,0.015349
1760630728.016584,3,-3.060806,-0.072157,1.581907,0.236091,0.074911,0.576037,0.701101,0.711006,-0.003351,-0.054003
1760630728.052911,3,-3.140386,-0.041548,1.585106,0.228224,0.072495,0.561926,0.701869,0.712003,0.014153,-0.015217
1760630728.088899,3,-3.095803,-0.057430,1.572843,0.226286,0.072363,0.559871,0.705441,0.707817,0.004078,-0.036481
1760630728.120528,3,-3.094632,-0.057488,1.574342,0.226406,0.072459,0.559960,0.704888,0.708348,0.003656,-0.036918
1760630728.156361,3,-3.094382,-0.055326,1.578441,0.226677,0.072665,0.560112,0.703470,0.709795,0.002731,-0.036247
1760630728.191834,3,-3.095942,-0.058466,1.577205,0.226355,0.072666,0.559664,0.703880,0.709351,0.004413,-0.036808
1760630728.224441,3,-3.090997,-0.057225,1.576450,0.225926,0.073101,0.559244,0.704078,0.709096,0.002236,-0.038108
1760630728.260469,3,-3.084663,-0.060980,1.575845,0.226246,0.073280,0.559552,0.704091,0.708885,0.001327,-0.041667
1760630728.292825,3,-3.084071,-0.060768,1.575813,0.226247,0.073269,0.559609,0.704094,0.708874,0.001043,-0.041800
1760630728.328672,3,-3.089156,-0.060888,1.576721,0.225994,0.073167,0.559261,0.703874,0.709189,0.002869,-0.040054
1760630728.363915,3,-3.089742,-0.057626,1.576738,0.226767,0.072970,0.560895,0.703944,0.709198,0.001927,-0.038692
1760630728.396221,3,-3.092866,-0.056251,1.577668,0.226668,0.072658,0.560233,0.703699,0.709524,0.002532,-0.037107
1760630728.432064,3,-3.094568,-0.056884,1.577249,0.226594,0.072639,0.560027,0.703868,0.709373,0.003367,-0.036731
1760630728.465649,3,-3.094463,-0.055936,1.577900,0.226621,0.072656,0.560121,0.703652,0.709604,0.002984,-0.036434
1760630728.501278,3,-3.095001,-0.056754,1.577477,0.226553,0.072634,0.559941,0.703797,0.709453,0.003471,-0.036534
1760630728.538097,3,-3.094324,-0.057091,1.577405,0.226616,0.072652,0.560080,0.703804,0.709428,0.003351,-0.036891
1760630728.568416,3,-3.095571,-0.057749,1.577663,0.226607,0.072649,0.560048,0.703723,0.709515,0.004020,-0.036686
1760630728.604317,3,-3.094982,-0.055453,1.577682,0.226645,0.072667,0.560141,0.703748,0.709527,0.003002,-0.036080
1760630728.640720,3,-3.094519,-0.056306,1.577598,0.226634,0.072657,0.560117,0.703753,0.709497,0.003140,-0.036545
1760630728.673357,3,-3.093809,-0.056123,1.577398,0.226605,0.072653,0.560059,0.703815,0.709428,0.002827,-0.036729
1760630728.710765,3,-3.094564,-0.057247,1.577440,0.226620,0.072666,0.560083,0.703793,0.709439,0.003490,-0.036862
1760630728.742053,3,-3.094276,-0.055761,1.578128,0.226729,0.072695,0.560327,0.703571,0.709685,0.002852,-0.036438
1760630728.779092,3,-3.095715,-0.057047,1.577684,0.226593,0.072654,0.560036,0.703731,0.709523,0.003824,-0.036387
1760630728.815521,3,-3.095770,-0.057287,1.577881,0.226601,0.072661,0.560030,0.703658,0.709592,0.003924,-0.036453
1760630728.847936,3,-3.095457,-0.057317,1.577766,0.226591,0.072655,0.559991,0.703693,0.709552,0.003826,-0.036573
1760630728.887374,3,-3.095763,-0.059188,1.577293,0.226546,0.072647,0.559892,0.703832,0.709381,0.004602,-0.037127
1760630728.919439,3,-3.094743,-0.056802,1.577869,0.226640,0.072673,0.560112,0.703652,0.709591,0.003389,-0.036642
1760630728.948780,3,-3.094264,-0.057749,1.577603,0.226600,0.072667,0.560030,0.703720,0.709496,0.003558,-0.037146
1760630728.984751,3,-3.094706,-0.056957,1.577364,0.226615,0.072666,0.560056,0.703828,0.709413,0.003440,-0.036709
1760630729.020721,3,-3.094368,-0.056961,1.577656,0.226648,0.072681,0.560150,0.703718,0.709516,0.003316,-0.036830
1760630729.051976,3,-3.094627,-0.056775,1.578203,0.226667,0.072684,0.560174,0.703532,0.709709,0.003332,-0.036674
1760630729.088737,3,-3.094982,-0.055825,1.578317,0.226680,0.072691,0.560220,0.703516,0.709750,0.003122,-0.036213
1760630729.120226,3,-3.095167,-0.057145,1.578079,0.226659,0.072685,0.560154,0.703580,0.709663,0.003656,-0.036615
1760630729.157381,3,-3.095044,-0.055579,1.578350,0.226680,0.072692,0.560199,0.703510,0.709762,0.003057,-0.036104
1760630729.192834,3,-3.093772,-0.056004,1.578047,0.226738,0.072709,0.560341,0.703586,0.709656,0.002760,-0.036701
1760630729.224036,3,-3.093879,-0.057499,1.577720,0.226639,0.072684,0.560106,0.703676,0.709539,0.003331,-0.037193
1760630729.292498,3,-3.095771,-0.057339,1.578062,0.226560,0.072658,0.559908,0.703593,0.709656,0.003939,-0.036471
1760630729.330485,3,-3.093490,-0.057046,1.577912,0.226730,0.072713,0.560326,0.703609,0.709608,0.003030,-0.037170
1760630729.364717,3,-3.094313,-0.055660,1.578445,0.226684,0.072697,0.560205,0.703461,0.709796,0.002824,-0.036390
1760630729.398316,3,-3.094683,-0.056432,1.578281,0.226714,0.072712,0.560274,0.703512,0.709737,0.003230,-0.036533
1760630729.432072,3,-3.094757,-0.056779,1.578316,0.226713,0.072712,0.560278,0.703494,0.709748,0.003378,-0.036630
1760630729.467765,3,-3.094872,-0.055991,1.578206,0.226679,0.072699,0.560201,0.703550,0.709711,0.003143,-0.036310
1760630729.500730,3,-3.094246,-0.056319,1.578149,0.226733,0.072719,0.560309,0.703553,0.709691,0.003037,-0.036646
1760630729.536096,3,-3.094771,-0.056378,1.578178,0.226687,0.072703,0.560213,0.703551,0.709700,0.003244,-0.036483
1760630729.567993,3,-3.094537,-0.056396,1.578110,0.226657,0.072692,0.560120,0.703571,0.709677,0.003168,-0.036571
1760630729.604856,3,-3.095262,-0.055559,1.578451,0.226680,0.072700,0.560178,0.703478,0.709797,0.003125,-0.036020
1760630729.640335,3,-3.094112,-0.057325,1.578246,0.226698,0.072709,0.560252,0.703497,0.709724,0.003343,-0.037050
1760630729.673492,3,-3.094733,-0.055771,1.578365,0.226714,0.072707,0.560276,0.703495,0.709767,0.003013,-0.036281
1760630729.708638,3,-3.095070,-0.056649,1.578175,0.226673,0.072700,0.560170,0.703553,0.709698,0.003446,-0.036474
1760630729.746229,3,-3.095067,-0.057952,1.578017,0.226655,0.072696,0.560116,0.703585,0.709640,0.003906,-0.036936
1760630729.776421,3,-3.094835,-0.056032,1.578568,0.226695,0.072709,0.560228,0.703420,0.709838,0.003138,-0.036338
1760630729.812426,3,-3.094129,-0.054053,1.578578,0.226761,0.072726,0.560371,0.703440,0.709845,0.002190,-0.035885
1760630729.844428,3,-3.093964,-0.056009,1.577968,0.226738,0.072723,0.560320,0.703617,0.709628,0.002831,-0.036635
1760630729.880934,3,-3.095383,-0.058126,1.577985,0.226593,0.072676,0.559970,0.703599,0.709628,0.004081,-0.036887
1760630729.915967,3,-3.095722,-0.057312,1.578422,0.226634,0.072691,0.560060,0.703465,0.709783,0.003906,-0.036480
1760630729.947672,3,-3.092275,-0.054927,1.578038,0.226809,0.072751,0.560490,0.703581,0.709656,0.001850,-0.036846
1760630729.983694,3,-3.095068,-0.057341,1.578139,0.226624,0.072696,0.560047,0.703553,0.709684,0.003689,-0.036719
1760630730.016263,3,-3.094799,-0.058170,1.577868,0.226663,0.072705,0.560132,0.703629,0.709588,0.003891,-0.037107
1760630730.051669,3,-3.095086,-0.057422,1.577990,0.226640,0.072698,0.560085,0.703604,0.709632,0.003727,-0.036741
1760630730.088391,3,-3.095800,-0.058507,1.577537,0.226643,0.072699,0.560074,0.703758,0.709468,0.004371,-0.036874
1760630730.120728,3,-3.095088,-0.056953,1.577870,0.226682,0.072712,0.560172,0.703656,0.709590,0.003565,-0.036574
1760630730.157317,3,-3.095435,-0.057836,1.577711,0.226622,0.072692,0.560020,0.703702,0.709532,0.004002,-0.036765
1760630730.192858,3,-3.094386,-0.056306,1.578132,0.226729,0.072725,0.560295,0.703562,0.709685,0.003083,-0.036593
1760630730.225055,3,-3.095478,-0.057062,1.578344,0.226680,0.072720,0.560177,0.703493,0.709756,0.003733,-0.036477
1760630730.261278,3,-3.095156,-0.056555,1.577947,0.226685,0.072714,0.560176,0.703637,0.709618,0.003447,-0.036410
1760630730.294025,3,-3.094778,-0.056711,1.578177,0.226735,0.072732,0.560293,0.703545,0.709699,0.003364,-0.036598
1760630730.329484,3,-3.095178,-0.058337,1.577712,0.226647,0.072699,0.560081,0.703688,0.709532,0.004087,-0.037033
1760630730.364898,3,-3.094839,-0.054533,1.578299,0.226748,0.072733,0.560310,0.703543,0.709746,0.002616,-0.035805
1760630730.397875,3,-3.095101,-0.057406,1.578074,0.226620,0.072700,0.560029,0.703575,0.709661,0.003725,-0.036731
1760630730.432850,3,-3.095479,-0.056623,1.577833,0.226704,0.072723,0.560221,0.703682,0.709577,0.003588,-0.036320
1760630730.468833,3,-3.095017,-0.058222,1.577754,0.226644,0.072701,0.560049,0.703672,0.709547,0.003989,-0.037049
1760630730.501348,3,-3.094999,-0.057440,1.577891,0.226680,0.072716,0.560138,0.703638,0.709597,0.003704,-0.036778
1760630730.536843,3,-3.094772,-0.056974,1.577945,0.226724,0.072731,0.560284,0.703623,0.709617,0.003458,-0.036693
1760630730.572807,3,-3.095092,-0.057601,1.577903,0.226655,0.072708,0.560102,0.703632,0.709601,0.003794,-0.036802
1760630730.604857,3,-3.094907,-0.056566,1.578202,0.226737,0.072740,0.560294,0.703542,0.709708,0.003358,-0.036501
1760630730.640901,3,-3.095829,-0.058137,1.578097,0.226668,0.072719,0.560120,0.703567,0.709666,0.004241,-0.036734
1760630730.673202,3,-3.094844,-0.057479,1.578144,0.226720,0.072730,0.560252,0.703544,0.709686,0.003659,-0.036847
1760630730.709079,3,-3.095454,-0.056719,1.578105,0.226715,0.072731,0.560247,0.703583,0.709673,0.003608,-0.036363
1760630730.741505,3,-3.095025,-0.057700,1.578042,0.226653,0.072713,0.560099,0.703580,0.709650,0.003802,-0.036861
1760630730.777591,3,-3.095228,-0.057660,1.578152,0.226673,0.072720,0.560148,0.703545,0.709688,0.003858,-0.036776
1760630730.812788,3,-3.095582,-0.057565,1.577659,0.226650,0.072709,0.560082,0.703728,0.709514,0.003959,-0.036617
1760630730.844440,3,-3.095020,-0.057148,1.578215,0.226687,0.072726,0.560173,0.703528,0.709711,0.003603,-0.036668
1760630730.879972,3,-3.094786,-0.057093,1.578031,0.226689,0.072727,0.560187,0.703590,0.709647,0.003504,-0.036730
1760630730.916469,3,-3.095101,-0.057146,1.578437,0.226702,0.072728,0.560205,0.703451,0.709789,0.003627,-0.036639
1760630730.948196,3,-3.095297,-0.057815,1.578012,0.226673,0.072719,0.560129,0.703593,0.709638,0.003940,-0.036806
1760630730.984478,3,-3.094452,-0.056379,1.578130,0.226713,0.072731,0.560230,0.703562,0.709684,0.003132,-0.036595
1760630731.020541,3,-3.094997,-0.056013,1.578235,0.226709,0.072737,0.560232,0.703542,0.709721,0.003195,-0.036274
1760630731.053823,3,-3.095349,-0.056438,1.578321,0.226722,0.072737,0.560277,0.703510,0.709750,0.003468,-0.036301
1760630731.093374,3,-3.096028,-0.056272,1.578131,0.226692,0.072730,0.560177,0.703592,0.709682,0.003654,-0.036003
1760630731.158962,3,-3.095866,-0.056854,1.578079,0.226659,0.072717,0.560111,0.703598,0.709662,0.003802,-0.036266
1760630731.194609,3,-3.095610,-0.056883,1.578492,0.226674,0.072724,0.560132,0.703446,0.709808,0.003714,-0.036367
1760630731.227079,3,-3.095846,-0.057247,1.578229,0.226646,0.072718,0.560065,0.703537,0.709715,0.003931,-0.036413
1760630731.260993,3,-3.094922,-0.055928,1.578626,0.226702,0.072734,0.560199,0.703403,0.709858,0.003131,-0.036271
1760630731.299359,3,-3.095166,-0.055439,1.578745,0.226733,0.072749,0.560281,0.703374,0.709901,0.003043,-0.036012
1760630731.335034,3,-3.094747,-0.056190,1.578562,0.226693,0.072736,0.560180,0.703418,0.709836,0.003162,-0.036425
1760630731.396987,3,-3.094824,-0.057325,1.578603,0.226669,0.072724,0.560121,0.703384,0.709848,0.003589,-0.036800
1760630731.433810,3,-3.093638,-0.055453,1.578650,0.226797,0.072762,0.560426,0.703380,0.709869,0.002508,-0.036554
1760630731.467128,3,-3.095936,-0.056927,1.578612,0.226657,0.072721,0.560080,0.703408,0.709850,0.003843,-0.036268
1760630731.502678,3,-3.095207,-0.056357,1.578591,0.226685,0.072728,0.560158,0.703413,0.709845,0.003384,-0.036322
1760630731.570147,3,-3.094226,-0.055174,1.578653,0.226751,0.072755,0.560325,0.703394,0.709870,0.002618,-0.036248
1760630731.608112,3,-3.094032,-0.053926,1.578679,0.226823,0.072775,0.560500,0.703404,0.709881,0.002109,-0.035874
1760630731.649462,3,-3.094886,-0.055195,1.578861,0.226762,0.072752,0.560346,0.703332,0.709942,0.002856,-0.036024
1760630731.711534,3,-3.095124,-0.054957,1.578819,0.226759,0.072755,0.560334,0.703355,0.709928,0.002857,-0.035856
1760630731.748225,3,-3.094677,-0.055251,1.578715,0.226753,0.072755,0.560312,0.703379,0.709891,0.002804,-0.036117
1760630731.782401,3,-3.094960,-0.055928,1.578569,0.226721,0.072744,0.560246,0.703424,0.709838,0.003145,-0.036257
1760630731.847145,3,-3.096158,-0.056922,1.578957,0.226672,0.072732,0.560113,0.703290,0.709971,0.003914,-0.036189
1760630731.883247,3,-3.095491,-0.056346,1.578673,0.226696,0.072744,0.560184,0.703389,0.709873,0.003479,-0.036219
1760630731.919052,3,-3.095695,-0.057153,1.578463,0.226633,0.072719,0.560011,0.703453,0.709797,0.003840,-0.036433
1760630731.984249,3,-3.094635,-0.056583,1.578454,0.226740,0.072754,0.560294,0.703447,0.709797,0.003263,-0.036604
1760630732.022293,3,-3.095200,-0.056602,1.578704,0.226724,0.072747,0.560234,0.703368,0.709884,0.003466,-0.036412
1760630732.054587,3,-3.094744,-0.057039,1.578425,0.226705,0.072744,0.560198,0.703451,0.709786,0.003463,-0.036727
1760630732.092203,3,-3.095368,-0.057653,1.578457,0.226664,0.072731,0.560087,0.703440,0.709795,0.003900,-0.036725
1760630732.159410,3,-3.094630,-0.056643,1.578157,0.226700,0.072743,0.560183,0.703551,0.709693,0.003288,-0.036626
1760630732.195313,3,-3.094601,-0.054646,1.579019,0.226771,0.072760,0.560350,0.703281,0.709999,0.002559,-0.035930
1760630732.228273,3,-3.093562,-0.055098,1.578625,0.226810,0.072781,0.560466,0.703394,0.709861,0.002356,-0.036455
1760630732.293913,3,-3.094648,-0.055940,1.578668,0.226748,0.072757,0.560301,0.703383,0.709874,0.003037,-0.036371
1760630732.330864,3,-3.094569,-0.056275,1.578517,0.226725,0.072754,0.560243,0.703429,0.709820,0.003130,-0.036518
1760630732.364413,3,-3.093820,-0.055932,1.578482,0.226751,0.072759,0.560306,0.703434,0.709809,0.002744,-0.036660
1760630732.401567,3,-3.094269,-0.054982,1.578573,0.226787,0.072768,0.560386,0.703427,0.709842,0.002567,-0.036165
1760630732.436498,3,-3.095621,-0.056216,1.578577,0.226704,0.072749,0.560202,0.703428,0.709840,0.003481,-0.036127
1760630732.502296,3,-3.094443,-0.055407,1.579056,0.226748,0.072763,0.560303,0.703251,0.710011,0.002769,-0.036255
1760630732.536927,3,-3.095880,-0.057082,1.578397,0.226627,0.072722,0.559998,0.703481,0.709774,0.003882,-0.036342
1760630732.572705,3,-3.095766,-0.057480,1.578294,0.226649,0.072731,0.560043,0.703508,0.709737,0.003983,-0.036523
1760630732.604998,3,-3.093249,-0.055522,1.578674,0.226791,0.072773,0.560396,0.703363,0.709878,0.002393,-0.036715
1760630732.641323,3,-3.094186,-0.054322,1.578631,0.226786,0.072774,0.560395,0.703417,0.709863,0.002304,-0.035960
1760630732.672737,3,-3.094224,-0.055850,1.578620,0.226745,0.072760,0.560292,0.703394,0.709857,0.002856,-0.036489
1760630732.710313,3,-3.094249,-0.055223,1.578478,0.226762,0.072764,0.560334,0.703456,0.709808,0.002647,-0.036257
