ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1766094200.015227,-0.01796,-0.01473,0.00977,0.00021,0.00088,-0.00006,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.017197,-0.01863,0.00088,-0.02072,0.00084,-0.00013,0.00032,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.019202,-0.00552,-0.00227,-0.02840,0.00036,0.00022,0.00017,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.021202,0.00363,-0.01682,0.01780,-0.00025,-0.00064,0.00061,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.023198,-0.00101,-0.01426,-0.00535,0.00044,-0.00021,-0.00008,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.025182,-0.01839,-0.00396,-0.02846,0.00100,-0.00002,-0.00036,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.027208,-0.00488,-0.00250,0.00958,-0.00029,0.00033,0.00020,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.029193,-0.00123,-0.00993,-0.02066,0.00027,0.00043,0.00017,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.031179,0.00848,-0.00918,0.01715,-0.00016,-0.00072,-0.00061,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.033204,-0.00487,-0.00177,-0.03605,0.00015,-0.00043,-0.00024,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99744,-0.00196,-0.06259,-0.03442,0.08066,-0.11042,0.60015,0,0
1766094200.035198,-0.00514,-0.01744,-0.00527,-0.00004,0.00060,0.00019,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.037209,-0.02779,-0.00879,-0.01295,0.00159,0.00024,0.00020,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.039224,0.00346,-0.00723,-0.02078,0.00009,-0.00002,-0.00010,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.041247,0.00399,0.00770,0.00947,-0.00060,-0.00054,0.00033,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.043205,-0.00499,0.00854,-0.03636,0.00049,-0.00082,-0.00051,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.045227,-0.00078,-0.01496,-0.00545,-0.00001,0.00055,-0.00008,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.047216,0.01722,-0.00078,0.00192,-0.00136,0.00020,0.00031,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.049219,0.01275,-0.00572,-0.01307,0.00011,-0.00217,-0.00050,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.051210,0.00419,-0.01151,-0.01302,-0.00018,-0.00092,-0.00036,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.053217,-0.00520,-0.01558,-0.02035,0.00086,-0.00143,-0.00022,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.055205,-0.00604,0.00394,-0.02083,0.00131,-0.00105,0.00004,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.057242,0.00363,0.00256,-0.02874,-0.00001,0.00009,-0.00038,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.059227,-0.01384,-0.01158,-0.01310,0.00069,0.00006,-0.00035,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.061227,0.00416,-0.01230,-0.01296,-0.00063,-0.00015,0.00004,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.063199,-0.01055,-0.01868,-0.02813,0.00169,-0.00010,-0.00036,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.065218,0.00247,-0.00660,0.00203,0.00119,-0.00039,-0.00008,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.067199,-0.00241,-0.01409,-0.02062,0.00175,0.00006,-0.00010,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.069207,0.00095,-0.01607,-0.03562,0.00260,-0.00048,0.00016,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.071221,0.00263,-0.02662,-0.04319,0.00116,0.00000,-0.00038,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.073204,0.00030,0.00027,-0.02864,-0.00070,-0.00025,-0.00051,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99771,-0.00357,-0.05239,-0.04260,0.08075,-0.11051,0.60067,0,0
1766094200.075230,-0.00963,-0.02880,0.04062,0.00070,-0.00010,-0.00003,0.56742,-0.00143,0.45727,0.00360,0.70663,0.00050,0.70758,1,2,0.99722,-0.00177,-0.06565,-0.03529,0.08067,-0.11043,0.60027,0,0
