ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),tag_qx,tag_qy,tag_qz,tag_qw
1762216276.615151,0.060773573,0.032008567,-0.010456040,-0.000460393,-0.000716833,-0.001687287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976870482,-0.002961559,0.028119245,-0.000213398,-0.015605343,0.555041670,0.996508937,0.014133296,0.000318996,-0.082280530
1762216276.651610,0.053360573,0.031017567,-0.026021040,-0.000466393,-0.000031833,-0.000394287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978501642,-0.000847766,0.028004976,-0.000221607,-0.015620785,0.555269452,0.996578727,0.013990025,-0.000718105,-0.081453083
1762216276.683911,0.037852573,0.030896567,-0.010808040,-0.000481393,0.000153167,-0.000911287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977831383,0.000302836,0.027979182,-0.000222862,-0.015617528,0.555238873,0.996552290,0.013929883,-0.001295056,-0.081779057
1762216276.719645,0.037909573,0.018330567,-0.013070040,-0.000603393,0.000124167,-0.000760287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976903586,-0.004264528,0.027757461,-0.000218829,-0.015615975,0.555234432,0.996510923,0.014006593,0.000983326,-0.082272891
1762216276.754416,0.029966573,0.031212567,-0.005553040,-0.001027393,0.000215167,-0.001181287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975988913,0.000894569,0.028112418,-0.000218545,-0.015615601,0.555125089,0.996475855,0.013970598,-0.001608221,-0.082692841
1762216276.821463,0.045385573,0.031737567,-0.010449040,-0.000878393,-0.000280833,-0.001436287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977564620,-0.001497484,0.028152109,-0.000220667,-0.015615251,0.555199183,0.996538859,0.014089606,-0.000406950,-0.081924471
1762216276.853377,0.037912573,0.027045567,-0.018080040,-0.000879393,0.000063167,-0.000865287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.980452600,-0.005321397,0.027691422,-0.000218996,-0.015617519,0.555221394,0.996653959,0.014014425,0.001537507,-0.080511604
1762216276.889602,0.067947573,0.030866567,-0.011437040,-0.000865393,0.000144167,0.000095713,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976238836,-0.002779865,0.028104128,-0.000219194,-0.015613715,0.555097509,0.996483244,0.014118364,0.000224629,-0.082593983
1762216276.925005,0.076148573,0.025859567,-0.018116040,-0.000042393,0.000720167,-0.000714287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977129315,0.001343023,0.028055368,-0.000220606,-0.015613044,0.555063625,0.996523376,0.013924669,-0.001821359,-0.082121538
1762216276.962577,0.068555573,0.017136567,-0.018037040,-0.000040393,0.000939167,-0.000482287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977490905,-0.005964994,0.027938315,-0.000216851,-0.015614583,0.555126709,0.996530629,0.014166064,0.001827315,-0.081992000
1762216276.995888,0.053094573,0.035775567,-0.013228040,-0.000606393,-0.000312833,-0.001225287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977936324,-0.006092043,0.027522738,-0.000217682,-0.015615367,0.555143578,0.996551525,0.013963775,0.001910767,-0.081770534
1762216277.061635,0.060609573,0.035817567,-0.013759040,-0.000602393,-0.000537833,-0.000591287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975174746,-0.005023965,0.027627253,-0.000218004,-0.015616282,0.555078947,0.996439028,0.013974110,0.001354999,-0.083139355
1762216277.098459,0.023082573,0.027317567,-0.013272040,0.000187607,-0.000749833,-0.001361287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979372358,-0.003182706,0.027765059,-0.000219080,-0.015621949,0.555296685,0.996613279,0.013965348,0.000461225,-0.081035351
1762216277.132428,0.038090573,0.027049567,-0.023062040,-0.000743393,0.000003167,-0.000859287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976549206,-0.005230805,0.027668699,-0.000218215,-0.015617139,0.555199669,0.996495256,0.014002346,0.001465951,-0.082455984
1762216277.168655,0.038263573,0.013979567,-0.020528040,-0.000192393,0.000034167,-0.000695287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978387780,-0.001290489,0.028013258,-0.000218818,-0.015614222,0.555133075,0.996573659,0.014012151,-0.000498635,-0.081512897
1762216277.201405,0.045522573,0.006326567,-0.010879040,-0.000451393,-0.000724833,-0.000361287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.974697559,-0.002477746,0.027927130,-0.000218993,-0.015608662,0.555100793,0.996420917,0.014017764,0.000070607,-0.083359782
1762216277.269767,0.076221573,0.031798567,-0.025892040,-0.000446393,-0.000684833,-0.000785287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977374367,-0.001609527,0.027518736,-0.000217313,-0.015612305,0.555099128,0.996535367,0.013778573,-0.000326489,-0.082020158
1762216277.302904,0.030378573,0.028001567,-0.018155040,-0.000883393,-0.000811833,-0.001130287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975562591,-0.002902851,0.027899546,-0.000218747,-0.015615838,0.555068717,0.996456541,0.014021608,0.000289613,-0.082931736
1762216277.339206,0.037954573,0.004513567,-0.009837040,-0.000457393,0.001254167,-0.000975287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978186708,-0.006962170,0.027640020,-0.000212486,-0.015614167,0.555104401,0.996559028,0.014057458,0.002341297,-0.081651762
1762216277.373010,0.068274573,0.034977567,-0.019017040,-0.000462393,0.000054167,0.000058713,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975604504,-0.005173070,0.027901168,-0.000212399,-0.015609163,0.554999421,0.996454671,0.014116468,0.001420933,-0.082926444
1762216277.442110,0.045262573,0.022361567,-0.005885040,-0.000604393,0.000211167,-0.000561287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976644547,-0.006722494,0.027219150,-0.000216455,-0.015615489,0.555155411,0.996499251,0.013839695,0.002228382,-0.082418081
1762216277.474185,0.030153573,0.014404567,-0.010642040,-0.000875393,-0.000065833,-0.000591287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976286815,-0.003988653,0.027854649,-0.000217909,-0.015618853,0.555158333,0.996485264,0.014043936,0.000837540,-0.082578353
1762216277.511811,0.053474573,0.014423567,-0.025554040,-0.000448393,-0.000245833,-0.000575287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977244741,-0.003262393,0.027453791,-0.000216617,-0.015612762,0.555181130,0.996528562,0.013814006,0.000498851,-0.082095979
1762216277.546200,0.038056573,0.018080567,-0.013163040,-0.000199393,0.000123167,-0.000750287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976530144,-0.005858923,0.027677164,-0.000216889,-0.015615729,0.555129498,0.996493185,0.014032454,0.001778428,-0.082469747
1762216277.581103,0.030797573,0.030899567,-0.030685040,-0.000347393,0.000130167,-0.000765287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978434643,-0.002275384,0.027721983,-0.000216091,-0.015610808,0.555054859,0.996576606,0.013907142,0.000004324,-0.081496385
1762216277.646537,0.023118573,0.031296567,-0.025299040,-0.000487393,-0.000022833,-0.001410287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978272207,-0.005830298,0.027661943,-0.000215147,-0.015614980,0.555136370,0.996564806,0.014022148,0.001777008,-0.081601532
1762216277.686354,0.038617573,0.014795567,-0.035859040,-0.000188393,-0.000807833,-0.000311287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977268405,-0.000664500,0.027680145,-0.000218602,-0.015608207,0.555040100,0.996530709,0.013820208,-0.000804717,-0.082066433
1762216277.717209,0.068332573,0.026769567,-0.023784040,-0.000722393,-0.000004833,0.000157713,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976408273,-0.007256467,0.027635242,-0.000219168,-0.015616285,0.555155988,0.996485372,0.014069285,0.002475626,-0.082539865
1762216277.753722,0.083362573,0.022676567,-0.011323040,-0.000439393,-0.000290833,-0.000054287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977940421,-0.006661069,0.027410042,-0.000214068,-0.015615649,0.555128224,0.996551255,0.013930857,0.002198937,-0.081772197
1762216277.782034,0.045868573,0.014606567,-0.025725040,-0.000454393,-0.000466833,-0.000449287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976906323,-0.007017948,0.027572182,-0.000214550,-0.015615235,0.555137090,0.996506898,0.014027446,0.002362880,-0.082290031
1762216277.817860,0.045142573,0.014149567,-0.005671040,-0.001000393,0.000212167,-0.000469287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977167038,-0.005778954,0.027568499,-0.000213975,-0.015619572,0.555079474,0.996520319,0.013974462,0.001747515,-0.082151776
1762216277.885072,0.060799573,0.022558567,-0.015986040,-0.000320393,-0.000128833,-0.000425287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975547838,-0.003056051,0.027809639,-0.000218104,-0.015608402,0.555025578,0.996456356,0.013983166,0.000369567,-0.082940125
1762216277.921376,0.053178573,0.008593567,-0.013147040,-0.000181393,0.000997167,-0.000130287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976810900,-0.004035597,0.027492303,-0.000217954,-0.015614460,0.555159282,0.996509324,0.013865107,0.000879524,-0.082317393
1762216277.953328,0.060871573,0.014793567,-0.020881040,-0.000579393,-0.000626833,-0.000332287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977231065,-0.003867672,0.027871784,-0.000215618,-0.015611912,0.555120646,0.996524208,0.014047114,0.000783186,-0.082107055
1762216277.989769,0.061391573,0.014360567,-0.035698040,-0.000170393,-0.000368833,-0.000308287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978687104,-0.003736782,0.027500380,-0.000222040,-0.015619660,0.555296200,0.996586508,0.013856149,0.000743304,-0.081380509
1762216278.021477,0.076397573,0.011943567,-0.025772040,0.000373607,0.001501167,0.000226713,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976953112,0.001505505,0.027829191,-0.000223825,-0.015613757,0.555135526,0.996517741,0.013805134,-0.001894246,-0.082208406
1762216278.057324,0.045711573,0.034860567,-0.023681040,-0.000343393,0.000216167,-0.000313287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975569422,-0.008070383,0.027189889,-0.000215527,-0.015610706,0.555099767,0.996451761,0.013882154,0.002893715,-0.082962641
1762216278.092887,0.045750573,0.022484567,-0.021181040,-0.000196393,-0.000191833,-0.000163287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977596671,-0.004540536,0.027537972,-0.000211699,-0.015609672,0.555117878,0.996540447,0.013908185,0.001134697,-0.081929312
1762216278.125779,0.068122573,0.022154567,-0.011409040,-0.000452393,0.000145167,0.000207713,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978012257,-0.004458016,0.027691807,-0.000216509,-0.015618814,0.555170492,0.996556516,0.013981232,0.001090184,-0.081721762
1762216278.164004,0.038203573,0.027178567,-0.013633040,0.000197607,-0.000754833,-0.000853287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979145004,-0.004307037,0.027881963,-0.000220036,-0.015619515,0.555209585,0.996601558,0.014069246,0.001015153,-0.081156394
1762216278.198831,0.060684573,0.031601567,-0.015792040,-0.000731393,-0.000344833,-0.000921287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.980683725,-0.002261542,0.027830828,-0.000219558,-0.015622330,0.555237765,0.996666879,0.013960814,0.000008691,-0.080375548
1762216278.230381,0.045378573,0.010125567,-0.007924040,-0.000724393,-0.000032833,-0.000795287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977374208,-0.002703058,0.027743584,-0.000214844,-0.015615040,0.555134969,0.996532596,0.013935438,0.000209160,-0.082027710
1762216278.266202,0.046098573,0.039302567,-0.031037040,0.000060607,-0.000090833,-0.000734287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976379802,-0.003605956,0.027657637,-0.000218649,-0.015618723,0.555135020,0.996491062,0.013929955,0.000655645,-0.082529333
1762216278.297908,0.052719573,0.030611567,-0.001650040,-0.000340393,0.000045167,-0.000026287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976266424,-0.011297425,0.026875750,-0.000218106,-0.015618050,0.555279041,0.996473206,0.013857737,0.004519385,-0.082635877
1762216278.334128,0.037851573,0.026538567,-0.008303040,-0.000343393,0.000183167,-0.000858287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976309244,-0.002933995,0.027621876,-0.000220569,-0.015609446,0.555113020,0.996489329,0.013884436,0.000321827,-0.082559897
1762216278.370062,0.061034573,0.014177567,-0.015734040,0.000093607,-0.000343833,-0.000698287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.975957137,-0.002179011,0.028086429,-0.000215788,-0.015615889,0.555126786,0.996472446,0.014084733,-0.000075996,-0.082730160
1762216278.402813,0.053471573,0.005708567,-0.020544040,-0.000172393,-0.000185833,-0.000469287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979071788,-0.004621047,0.027626497,-0.000220833,-0.015617719,0.555274531,0.996599850,0.013954722,0.001181480,-0.081194880
1762216278.438731,0.037941573,0.022941567,-0.020464040,-0.001009393,0.000034167,-0.000816287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976301363,-0.002873814,0.027791703,-0.000218533,-0.015617425,0.555158858,0.996487899,0.013966570,0.000284777,-0.082563438
1762216278.470917,0.037524573,0.022427567,-0.000723040,-0.000746393,0.000274167,-0.000821287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977591128,-0.004256510,0.027757446,-0.000214614,-0.015613456,0.555099590,0.996539160,0.014005919,0.000984146,-0.081930260
1762216278.506357,0.038268573,0.027052567,-0.028044040,-0.000606393,-0.000056833,-0.000853287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976677081,-0.006237681,0.027393953,-0.000213669,-0.015612025,0.555116186,0.996500434,0.013906802,0.001979845,-0.082398821
1762216278.538822,0.053002573,0.026652567,-0.013553040,-0.000601393,0.000119167,-0.000353287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.976826553,-0.006465428,0.027515116,-0.000216774,-0.015612954,0.555133736,0.996505256,0.013976388,0.002089373,-0.082325998
1762216278.574309,0.053004573,0.031010567,-0.016058040,-0.000739393,0.000089167,-0.000406287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979242829,-0.005557915,0.027684658,-0.000219112,-0.015615046,0.555200585,0.996604670,0.014021566,0.001647162,-0.081116051
1762216278.610965,0.068570573,0.031284567,-0.021047040,-0.000185393,-0.000407833,-0.000652287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978654514,-0.005871549,0.027559645,-0.000217381,-0.015615362,0.555162948,0.996581018,0.013972512,0.001804408,-0.081411221
1762216278.643042,0.038205573,0.022188567,-0.015761040,0.000066607,0.000093167,-0.000793287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978886987,-0.001618913,0.028126102,-0.000218058,-0.015613391,0.555176571,0.996592875,0.014081846,-0.000336070,-0.081266410
1762216278.679468,0.060783573,0.019554567,-0.013069040,-0.000583393,-0.000967833,-0.001157287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978177514,-0.001303553,0.027757292,-0.000221739,-0.015615882,0.555183568,0.996566858,0.013885087,-0.000483153,-0.081617823
1762216278.712526,0.068913573,0.021501567,-0.030506040,0.000094607,0.000788167,-0.000522287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977955471,-0.003903822,0.028212061,-0.000216735,-0.015610968,0.555151471,0.996551422,0.014217858,0.000792379,-0.081746490
1762216278.747942,0.045440573,0.022364567,-0.010867040,-0.000468393,0.000151167,-0.000555287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979058372,-0.006085879,0.027778975,-0.000220275,-0.015624841,0.555309258,0.996595459,0.014090133,0.001905124,-0.081211635
1762216278.782859,0.045793573,0.013656567,-0.015820040,0.000080607,0.000091167,-0.000437287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978340958,-0.004986310,0.027782199,-0.000214383,-0.015617989,0.555192372,0.996568380,0.014047620,0.001352038,-0.081561632
1762216278.813774,0.053888573,0.000880567,-0.022412040,0.000507607,0.000230167,-0.001160287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977412591,-0.002822124,0.027521444,-0.000219782,-0.015606717,0.555002595,0.996535562,0.013829629,0.000277864,-0.082009371
1762216278.881812,0.061033573,-0.004693433,-0.004980040,0.000645607,0.001315167,-0.000852287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.978002465,-0.001318916,0.028041577,-0.000214380,-0.015613673,0.555073658,0.996557713,0.014027326,-0.000488327,-0.081705084
1762216278.917953,0.022835573,0.032063567,-0.015240040,-0.000758393,-0.000556833,-0.001813287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.979839579,-0.003213746,0.028116584,-0.000217904,-0.015618650,0.555193099,0.996629670,0.014141663,0.000465754,-0.080802825
1762216278.950372,0.061037573,0.022892567,-0.020744040,-0.000182393,-0.000404833,-0.000804287,0.434196180,-0.001415642,0.244113823,0.001017730,0.702662221,-0.001303040,0.711521658,1,3,-2.977356404,-0.001724527,0.027645445,-0.000217664,-0.015613373,0.555158086,0.996533643,0.013846420,-0.000274508,-0.082029875
