ros_time_sec,fx,fy,fz
1760557512.683909,-0.081106053,0.003483340,-0.045485733
1760557512.685911,-0.057726053,-0.012081660,-0.016467733
1760557512.687924,-0.050226053,-0.019220660,-0.032377733
1760557512.689904,-0.034941053,-0.019799660,-0.027162733
1760557512.691941,-0.034689053,-0.019022660,-0.022276733
1760557512.693920,-0.042770053,-0.010969660,-0.036613733
1760557512.695925,-0.081310053,0.022453340,-0.045620733
1760557512.697913,-0.034928053,-0.025511660,-0.029255733
1760557512.699916,-0.042801053,-0.015404660,-0.034006733
1760557512.701909,-0.042486053,-0.014929660,-0.024710733
1760557512.703918,-0.004757053,-0.019422660,-0.031869733
1760557512.705914,-0.103604053,0.002255340,-0.041778733
1760557512.707952,-0.042823053,-0.012564660,-0.027122733
1760557512.709935,-0.095727053,-0.029608660,-0.032499733
1760557512.711940,-0.088535053,-0.013229660,-0.041371733
1760557512.713939,-0.042860053,-0.020901660,-0.041655733
1760557512.715944,-0.081192053,-0.000926660,-0.043673733
1760557512.717940,-0.027260053,-0.021005660,-0.027144733
1760557512.719945,-0.027876053,-0.019716660,-0.045893733
1760557512.721944,-0.020008053,-0.016836660,-0.034772733
1760557512.723973,-0.111402053,0.005361340,-0.038560733
1760557512.725956,-0.035261053,-0.004095660,-0.031932733
1760557512.727968,-0.035033053,-0.019575660,-0.026460733
1760557512.729948,-0.019704053,-0.028982660,-0.026606733
1760557512.731949,-0.027219053,-0.029024660,-0.027138733
1760557512.733951,-0.057907053,-0.033516660,-0.034993733
1760557512.735968,-0.065868053,-0.004534660,-0.040580733
1760557512.737970,-0.035006053,-0.037561660,-0.036959733
1760557512.739990,-0.104333053,0.011954340,-0.056089733
1760557512.741970,-0.095519053,-0.020003660,-0.022252733
1760557512.743982,-0.050081053,-0.028009660,-0.027294733
1760557512.745992,-0.118970053,-0.014384660,-0.041550733
1760557512.748035,-0.073725053,-0.004141660,-0.050948733
1760557512.750051,-0.111244053,-0.001188660,-0.033634733
1760557512.752015,-0.042948053,-0.010973660,-0.041594733
1760557512.754039,-0.034763053,-0.019796660,-0.022181733
1760557512.756014,-0.073292053,0.000188340,-0.043942733
1760557512.758173,-0.073022053,-0.018731660,-0.019396733
1760557512.760046,-0.057523053,-0.028266660,-0.022269733
1760557512.762072,-0.034492053,-0.016647660,-0.009744733
1760557512.764018,-0.020107053,0.004556340,-0.031673733
1760557512.765993,-0.050166053,-0.011339660,-0.031939733
1760557512.767985,-0.027357053,-0.044597660,-0.032775733
1760557512.769994,-0.057829053,-0.004745660,-0.036251733
1760557512.771987,-0.095987053,-0.002829660,-0.038675733
1760557512.773989,-0.073322053,-0.004246660,-0.041335733
1760557512.776000,-0.035156053,-0.041668660,-0.039557733
1760557512.777984,-0.088016053,-0.016046660,-0.019343733
1760557512.780001,-0.073655053,0.003640340,-0.036894733
1760557512.782013,-0.080835053,-0.022807660,-0.032620733
1760557512.784021,-0.073206053,-0.026641660,-0.024021733
1760557512.786019,-0.042681053,-0.024091660,-0.034829733
1760557512.788015,-0.027253053,-0.037008660,-0.021669733
1760557512.790037,-0.027314053,-0.028167660,-0.031069733
1760557512.792032,-0.027734053,-0.007968660,-0.033778733
1760557512.794020,-0.027528053,-0.010272660,-0.026698733
1760557512.796016,-0.080901053,0.000190340,-0.032753733
1760557512.798023,-0.057744053,-0.025596660,-0.024110733
1760557512.800048,-0.034705053,-0.023823660,-0.024909733
1760557512.802032,-0.103891053,0.012189340,-0.040442733
1760557512.804024,-0.034828053,-0.028033660,-0.021600733
1760557512.806046,-0.050590053,-0.011400660,-0.045294733
1760557512.808043,-0.027488053,-0.041344660,-0.029951733
1760557512.810036,-0.034677053,-0.041632660,-0.025408733
1760557512.812050,-0.042766053,-0.020949660,-0.032356733
1760557512.814040,-0.080631053,0.004151340,-0.035969733
1760557512.816053,-0.050626053,-0.007206660,-0.038823733
1760557512.818039,-0.104174053,-0.002545660,-0.053098733
1760557512.820047,-0.028083053,-0.000876660,-0.049465733
1760557512.822074,-0.096527053,-0.005580660,-0.045390733
1760557512.824199,-0.019551053,-0.028699660,-0.017531733
1760557512.826094,-0.111558053,-0.014380660,-0.051464733
1760557512.828064,-0.065425053,-0.029557660,-0.032001733
1760557512.830070,-0.050142053,-0.023350660,-0.029199733
1760557512.832060,-0.035476053,-0.020798660,-0.036455733
1760557512.834061,-0.027739053,-0.021041660,-0.041294733
1760557512.836064,-0.095931053,-0.022946660,-0.037074733
1760557512.838087,-0.050448053,-0.016550660,-0.034218733
1760557512.840089,-0.057579053,-0.025047660,-0.024908733
1760557512.842087,-0.034037053,-0.028686660,-0.002503733
1760557512.844082,-0.019272053,-0.019486660,-0.011729733
1760557512.846087,-0.027543053,-0.015072660,-0.029331733
1760557512.848087,-0.073324053,-0.012785660,-0.036345733
1760557512.850100,-0.019628053,-0.019493660,-0.021692733
1760557512.852087,-0.050191053,-0.000316660,-0.029027733
1760557512.854086,-0.042623053,-0.015401660,-0.029024733
1760557512.856099,-0.111052053,-0.005908660,-0.036397733
1760557512.858090,-0.042265053,-0.027934660,-0.017594733
1760557512.860092,-0.042178053,-0.031884660,-0.025435733
1760557512.862123,-0.027558053,-0.019873660,-0.031963733
1760557512.864120,-0.012404053,0.006665340,-0.036318733
1760557512.866115,-0.042609053,-0.021112660,-0.031117733
1760557512.868146,-0.049972053,-0.025230660,-0.025078733
1760557512.870103,-0.065184053,-0.020508660,-0.022232733
1760557512.872201,-0.027628053,-0.017097660,-0.034729733
1760557512.874353,-0.042979053,-0.006060660,-0.038611733
1760557512.876125,-0.027217053,-0.034014660,-0.025009733
1760557512.878132,-0.050239053,-0.012112660,-0.031843733
1760557512.880131,-0.057402053,-0.032595660,-0.020588733
1760557512.882127,-0.042633053,-0.019845660,-0.032675733
1760557512.884145,-0.050031053,-0.006689660,-0.014101733
1760557512.886126,-0.050123053,-0.015000660,-0.029428733
1760557512.888126,-0.050203053,0.000229340,-0.034807733
1760557512.890141,-0.057817053,-0.019404660,-0.037446733
1760557512.892242,-0.027336053,-0.024339660,-0.029838733
1760557512.894124,-0.080599053,0.008762340,-0.028575733
1760557512.896156,-0.081077053,-0.014150660,-0.035983733
1760557512.898123,-0.034882053,-0.029804660,-0.022110733
1760557512.900161,-0.134117053,0.002756340,-0.046780733
1760557512.902166,-0.072948053,-0.036874660,-0.036809733
1760557512.904161,-0.012319053,-0.016158660,-0.033893733
1760557512.906191,-0.042406053,-0.041479660,-0.029424733
1760557512.908181,-0.042461053,-0.041454660,-0.030219733
1760557512.910155,-0.118906053,0.008366340,-0.033882733
1760557512.912183,-0.103922053,-0.011116660,-0.048589733
1760557512.914166,-0.042590053,-0.025303660,-0.029879733
1760557512.916154,0.010212947,-0.014498660,-0.043730733
1760557512.918173,-0.042543053,-0.025415660,-0.030230733
1760557512.920198,-0.050141053,-0.029328660,-0.021418733
1760557512.922190,-0.050063053,-0.016466660,-0.029367733
1760557512.924191,-0.042508053,0.008990340,-0.024284733
1760557512.926234,-0.080455053,-0.011935660,-0.026658733
1760557512.928320,-0.042757053,-0.030210660,-0.031587733
1760557512.930165,-0.050359053,-0.012773660,-0.031396733
1760557512.932160,-0.034821053,-0.025116660,-0.019829733
1760557512.934164,-0.111560053,-0.009390660,-0.053592733
1760557512.936200,-0.019744053,-0.003076660,-0.031226733
1760557512.938184,-0.050417053,-0.012116660,-0.036825733
1760557512.940219,-0.065346053,-0.031036660,-0.017177733
1760557512.942178,-0.057848053,-0.020469660,-0.026682733
1760557512.944212,-0.050213053,-0.012215660,-0.025936733
1760557512.946212,-0.027205053,-0.028581660,-0.027010733
1760557512.948223,-0.019778053,-0.037306660,-0.027172733
1760557512.950188,-0.050047053,-0.014859660,-0.024891733
1760557512.952186,-0.019583053,-0.023963660,-0.024548733
1760557512.954201,-0.034763053,-0.019796660,-0.022181733
1760557512.956198,-0.042594053,-0.021478660,-0.036356733
1760557512.958209,-0.005055053,-0.023456660,-0.044560733
1760557512.960227,-0.035206053,-0.021019660,-0.032175733
1760557512.962237,-0.042667053,-0.016097660,-0.034040733
1760557512.964325,-0.042370053,-0.023795660,-0.014515733
1760557512.966213,-0.042607053,-0.019948660,-0.026768733
1760557512.968210,-0.065823053,-0.019748660,-0.042255733
1760557512.970204,-0.027902053,-0.033142660,-0.044681733
1760557512.972245,-0.080930053,-0.005052660,-0.035513733
1760557512.974236,-0.035255053,-0.029622660,-0.036835733
1760557512.976248,-0.035021053,-0.032837660,-0.029215733
1760557512.978234,-0.042773053,-0.023866660,-0.034127733
1760557512.980247,-0.119162053,-0.005483660,-0.046283733
1760557512.982242,-0.050255053,-0.024463660,-0.035138733
1760557512.984269,-0.050235053,0.000960340,-0.024328733
1760557512.986232,-0.042547053,-0.016248660,-0.018834733
1760557512.988317,-0.049889053,-0.036910660,-0.022561733
1760557512.990269,-0.072823053,-0.032487660,-0.030117733
1760557512.992296,-0.111723053,-0.004593660,-0.055941733
1760557512.994282,-0.042622053,-0.007850660,-0.028363733
1760557512.996307,-0.034978053,-0.041665660,-0.034576733
1760557512.998265,-0.027599053,-0.021201660,-0.032346733
1760557513.000254,-0.050482053,-0.033070660,-0.044778733
1760557513.002260,-0.049878053,-0.049364660,-0.019949733
1760557513.004258,-0.018918053,-0.037542660,-0.007152733
1760557513.006256,-0.111441053,-0.009541660,-0.038386733
1760557513.008271,-0.095783053,-0.023196660,-0.036981733
1760557513.010265,-0.042684053,-0.023458660,-0.039463733
1760557513.012259,-0.080510053,0.004988340,-0.026415733
1760557513.014284,-0.042456053,-0.020830660,-0.022042733
1760557513.016245,-0.019972053,-0.032762660,-0.034410733
1760557513.018277,-0.050356053,-0.011609660,-0.027048733
1760557513.020282,-0.019773053,-0.015870660,-0.034648733
1760557513.022301,-0.035125053,-0.024516660,-0.033630733
1760557513.024297,-0.042383053,-0.020056660,-0.022138733
1760557513.026290,-0.095782053,-0.009491660,-0.034099733
1760557513.028298,-0.027351053,-0.029140660,-0.032470733
1760557513.030292,-0.058189053,-0.014864660,-0.049666733
1760557513.032285,-0.096388053,-0.005917660,-0.046443733
1760557513.034294,-0.035301053,-0.029510660,-0.036484733
1760557513.036328,-0.042775053,-0.028224660,-0.036633733
1760557513.038318,-0.058172053,-0.013656660,-0.046463733
1760557513.040307,-0.058153053,0.010194340,-0.044096733
1760557513.042298,-0.034795053,-0.019241660,-0.021702733
1760557513.044300,-0.027585053,0.002293340,-0.028960733
1760557513.046302,-0.034792053,-0.010525660,-0.016692733
1760557513.048308,-0.043216053,-0.011560660,-0.051241733
1760557513.050314,-0.072969053,-0.020329660,-0.027043733
1760557513.052304,0.003158947,-0.019485660,-0.021725733
1760557513.054294,-0.057978053,-0.016227660,-0.029510733
1760557513.056351,-0.034720053,-0.019276660,-0.027165733
1760557513.058387,-0.080455053,-0.011935660,-0.026658733
1760557513.060405,-0.027818053,-0.003838660,-0.036957733
1760557513.062477,-0.042489053,-0.023644660,-0.029720733
1760557513.064469,-0.118817053,0.010171340,-0.040776733
1760557513.066478,-0.057726053,-0.024798660,-0.025001733
1760557513.068398,-0.103612053,-0.013205660,-0.021063733
1760557513.070344,-0.103723053,-0.001598660,-0.039488733
1760557513.072354,-0.027289053,-0.021082660,-0.022032733
1760557513.074322,-0.042516053,-0.024530660,-0.029975733
1760557513.076371,-0.042567053,-0.024773660,-0.028606733
1760557513.078331,-0.088558053,0.012486340,-0.041230733
1760557513.080331,-0.065659053,-0.012813660,-0.046740733
1760557513.082367,-0.050259053,-0.024819660,-0.034119733
1760557513.084332,-0.095885053,-0.006160660,-0.036387733
1760557513.086352,-0.080900053,-0.003987660,-0.046277733
1760557513.088342,-0.012408053,-0.010588660,-0.036338733
1760557513.090341,-0.035180053,-0.015144660,-0.034049733
1760557513.092479,-0.072839053,-0.034095660,-0.034593733
1760557513.094370,-0.027709053,-0.018991660,-0.036690733
1760557513.096357,-0.004801053,-0.020118660,-0.036885733
1760557513.098386,-0.057688053,-0.037351660,-0.037501733
1760557513.100363,-0.035442053,-0.012814660,-0.041924733
1760557513.102617,-0.058026053,-0.023842660,-0.039821733
1760557513.104387,-0.027590053,-0.021114660,-0.031200733
1760557513.106374,-0.019669053,-0.020821660,-0.022075733
1760557513.108387,-0.057837053,-0.041458660,-0.040099733
1760557513.110395,-0.111263053,-0.008726660,-0.049057733
1760557513.112357,-0.050428053,-0.003843660,-0.031942733
1760557513.114376,-0.027557053,-0.015515660,-0.029458733
1760557513.116380,-0.057888053,0.004448340,-0.025650733
1760557513.118379,-0.035026053,-0.016658660,-0.024689733
1760557513.120369,-0.027195053,-0.045216660,-0.016902733
1760557513.122368,-0.027202053,-0.019866660,-0.022000733
1760557513.124388,-0.027205053,-0.028581660,-0.027010733
1760557513.126390,-0.073410053,0.003884340,-0.040990733
1760557513.128388,-0.042516053,-0.021160660,-0.021818733
1760557513.130399,-0.065619053,-0.032564660,-0.039900733
1760557513.132405,-0.027289053,-0.021082660,-0.022032733
1760557513.134430,-0.042758053,-0.028413660,-0.031872733
1760557513.136396,-0.035306053,0.000197340,-0.039077733
1760557513.138394,-0.050464053,-0.019554660,-0.037135733
1760557513.141029,-0.096624053,0.021158340,-0.045438733
1760557513.142433,-0.050418053,-0.019667660,-0.037486733
1760557513.144454,-0.019939053,-0.007071660,-0.033473733
1760557513.146402,0.003138947,-0.018663660,-0.031119733
1760557513.148404,-0.042636053,-0.028561660,-0.037686733
1760557513.150419,-0.073119053,-0.031988660,-0.030303733
1760557513.152414,-0.088206053,0.000630340,-0.027871733
1760557513.154425,-0.065387053,-0.012858660,-0.032459733
1760557513.156417,-0.065925053,0.000480340,-0.043504733
1760557513.158418,-0.050475053,-0.017436660,-0.034473733
1760557513.160452,-0.042844053,-0.025448660,-0.039399733
1760557513.162479,-0.096199053,-0.000481660,-0.043463733
1760557513.164510,-0.019660053,-0.033451660,-0.029462733
1760557513.166512,-0.081044053,0.012528340,-0.040698733
1760557513.168529,-0.034906053,-0.008446660,-0.024474733
1760557513.170473,-0.050340053,0.004923340,-0.031249733
1760557513.172467,-0.088285053,-0.022788660,-0.031210733
1760557513.174510,-0.012375053,-0.017121660,-0.029036733
1760557513.176522,-0.012008053,-0.019232660,-0.021735733
1760557513.178470,-0.088421053,-0.020475660,-0.041461733
1760557513.180542,-0.027898053,-0.020069660,-0.037165733
1760557513.182521,-0.103782053,0.016942340,-0.028510733
1760557513.184550,-0.118740053,0.010312340,-0.036238733
1760557513.186501,-0.118630053,-0.009830660,-0.033843733
1760557513.188472,-0.042921053,-0.029770660,-0.036441733
1760557513.190488,-0.065668053,-0.023059660,-0.032610733
1760557513.192471,-0.027472053,-0.024811660,-0.034152733
1760557513.194468,-0.065687053,0.000814340,-0.038746733
1760557513.196465,-0.050049053,-0.032922660,-0.030278733
1760557513.198477,-0.042890053,-0.019181660,-0.036827733
1760557513.200476,-0.027542053,-0.010715660,-0.026825733
1760557513.202467,-0.012040053,-0.037372660,-0.022010733
1760557513.204505,-0.104243053,0.006384340,-0.053644733
1760557513.206464,-0.089018053,-0.002076660,-0.048867733
1760557513.208499,-0.057666053,-0.007569660,-0.024186733
1760557513.210493,-0.012485053,0.004008340,-0.037083733
1760557513.212488,-0.027335053,-0.020970660,-0.021681733
1760557513.214497,-0.065718053,-0.020518660,-0.037177733
1760557513.216493,-0.096283053,0.016365340,-0.038107733
1760557513.218511,-0.042652053,-0.011296660,-0.031408733
1760557513.220554,-0.020035053,-0.008375660,-0.034651733
1760557513.222609,-0.065793053,-0.008751660,-0.038548733
1760557513.224485,-0.057726053,-0.007899660,-0.023962733
1760557513.226509,-0.057598053,-0.024050660,-0.024302733
