ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1766094014.799738,0.00479,0.01969,-0.04303,0.00228,-0.00038,-0.00019,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.801739,0.00145,0.00679,0.01808,0.00125,0.00018,-0.00000,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.803726,0.00543,0.00448,-0.02730,0.00144,-0.00024,0.00023,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.805712,-0.00210,-0.00606,-0.00435,0.00044,0.00061,0.00012,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.807723,-0.00529,-0.01281,0.01085,0.00013,0.00001,-0.00067,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.809713,-0.00176,-0.00083,0.01832,0.00028,0.00022,0.00000,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.811712,0.00246,-0.00296,-0.01219,0.00069,-0.00009,-0.00056,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.813715,0.01097,0.00621,-0.01231,0.00015,0.00019,-0.00004,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.815731,0.01517,0.00398,0.06366,0.00034,0.00001,-0.00011,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.817740,-0.00982,0.01541,-0.01253,0.00069,-0.00110,-0.00082,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99676,0.00102,0.07995,-0.00876,0.07494,0.11354,0.86236,0,0
1766094014.819745,0.00169,0.00192,-0.01244,0.00141,0.00030,-0.00070,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.821747,0.00129,-0.00853,-0.01961,0.00128,0.00083,-0.00003,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.823755,-0.00196,0.01409,-0.02744,0.00024,-0.00016,0.00037,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.825777,0.00639,0.00187,0.01105,-0.00318,-0.00165,0.00014,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.827753,0.01179,0.00080,-0.00455,-0.00079,0.00044,0.00011,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.829761,0.00812,0.00944,-0.01968,-0.00090,-0.00117,0.00010,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.831736,0.01094,0.01176,0.00278,0.00043,-0.00045,-0.00016,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.833770,0.01623,0.00352,0.03329,-0.00076,0.00013,-0.00014,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.835927,-0.01176,0.00885,-0.00443,0.00105,0.00073,0.00093,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.837766,0.00332,0.00718,-0.00450,-0.00028,-0.00099,-0.00002,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.839789,-0.00285,0.01186,0.01064,-0.00241,-0.00117,-0.00013,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.841810,0.01117,0.00110,0.00305,-0.00013,0.00032,0.00011,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.843762,0.00504,0.01145,0.03349,-0.00219,-0.00088,0.00028,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.845793,-0.00291,-0.03040,-0.00380,0.00145,0.00064,-0.00001,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.847765,0.00967,-0.00596,0.04165,-0.00262,-0.00105,0.00056,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.849809,-0.00210,-0.01104,-0.00418,0.00038,0.00062,0.00026,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.851753,0.00608,-0.01481,-0.02698,0.00142,-0.00063,-0.00044,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.853811,-0.00190,0.00444,-0.02739,0.00056,-0.00016,-0.00017,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.855764,-0.00158,-0.00581,0.04093,0.00044,0.00059,-0.00065,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.857800,0.00759,0.00871,0.02573,-0.00069,-0.00002,0.00013,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99672,0.00136,0.08078,-0.00554,0.07498,0.11359,0.86290,0,0
1766094014.859772,0.00274,0.00555,-0.02740,-0.00051,0.00093,0.00036,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.861788,0.00281,0.00214,0.00323,0.00010,-0.00072,0.00012,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.863770,0.01086,0.02146,-0.00503,0.00033,-0.00033,-0.00003,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.865825,-0.00140,-0.00615,0.00328,-0.00022,0.00048,0.00013,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.867799,0.00725,0.00347,0.00306,-0.00054,0.00037,0.00025,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.869808,0.01553,0.01842,0.01787,-0.00036,0.00000,0.00025,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.871804,0.00710,0.01304,-0.00496,-0.00042,0.00087,-0.00003,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.873814,0.00762,-0.00185,-0.01198,-0.00104,0.00063,0.00038,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.876921,-0.01186,0.00767,0.06371,-0.00137,-0.00120,-0.00075,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.877811,0.01516,0.01872,0.01030,0.00008,-0.00025,0.00025,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
1766094014.879788,-0.00232,-0.00455,-0.03487,0.00155,-0.00079,-0.00071,0.56672,-0.00073,0.15273,0.00089,0.70688,-0.00034,0.70734,1,4,0.99680,0.00087,0.07974,-0.00591,0.07500,0.11363,0.86311,0,0
