ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1762189212.495711,3,-2.972037,-0.000699,0.027870,-0.000144,-0.015761,0.558063,0.996311,0.013914,-0.000832,-0.084673
1762189212.532260,3,-2.973870,0.000829,0.028182,-0.000146,-0.015770,0.558125,0.996387,0.014006,-0.001593,-0.083749
1762189212.568186,3,-2.974274,-0.001213,0.027755,-0.000146,-0.015770,0.558177,0.996406,0.013879,-0.000555,-0.083562
1762189212.599970,3,-2.971914,-0.001573,0.027740,-0.000144,-0.015764,0.558127,0.996306,0.013886,-0.000392,-0.084740
1762189212.635778,3,-2.972901,-0.002275,0.027743,-0.000142,-0.015763,0.558172,0.996347,0.013918,-0.000035,-0.084253
1762189212.667618,3,-2.973978,-0.003519,0.027590,-0.000146,-0.015766,0.558115,0.996392,0.013893,0.000598,-0.083725
1762189212.703713,3,-2.973875,-0.000440,0.027937,-0.000150,-0.015767,0.558120,0.996388,0.013937,-0.000951,-0.083756
1762189212.739923,3,-2.974933,-0.000725,0.027821,-0.000146,-0.015771,0.558282,0.996433,0.013892,-0.000796,-0.083231
1762189212.771558,3,-2.974204,-0.003766,0.027722,-0.000146,-0.015767,0.558150,0.996400,0.013970,0.000718,-0.083614
1762189212.807740,3,-2.974728,-0.000141,0.028078,-0.000145,-0.015770,0.558203,0.996423,0.013995,-0.001100,-0.083328
1762189212.844258,3,-2.971574,-0.002511,0.027564,-0.000146,-0.015770,0.558179,0.996292,0.013838,0.000081,-0.084916
1762189212.875885,3,-2.973523,-0.003813,0.027389,-0.000148,-0.015769,0.558164,0.996374,0.013806,0.000750,-0.083954
1762189212.912097,3,-2.973287,0.000792,0.027778,-0.000149,-0.015766,0.558114,0.996365,0.013806,-0.001562,-0.084040
1762189212.944419,3,-2.971869,-0.000967,0.027941,-0.000152,-0.015765,0.558017,0.996303,0.013961,-0.000702,-0.084758
1762189212.980579,3,-2.972626,-0.001277,0.027654,-0.000149,-0.015768,0.558160,0.996337,0.013831,-0.000531,-0.084383
1762189213.016283,3,-2.975081,-0.003042,0.027349,-0.000147,-0.015773,0.558224,0.996440,0.013753,0.000378,-0.083172
1762189213.047883,3,-2.974441,-0.003973,0.027233,-0.000139,-0.015767,0.558175,0.996413,0.013734,0.000843,-0.083497
1762189213.084305,3,-2.974228,-0.002152,0.027832,-0.000144,-0.015772,0.558155,0.996402,0.013957,-0.000091,-0.083592
1762189213.120322,3,-2.970294,0.002192,0.028205,-0.000150,-0.015766,0.558023,0.996236,0.013957,-0.002298,-0.085521
1762189213.152496,3,-2.974024,-0.001134,0.027766,-0.000146,-0.015764,0.558070,0.996395,0.013881,-0.000597,-0.083686
1762189213.188020,3,-2.971479,-0.000877,0.027801,-0.000147,-0.015765,0.558176,0.996288,0.013887,-0.000744,-0.084952
1762189213.220506,3,-2.972299,-0.004895,0.027537,-0.000145,-0.015769,0.558029,0.996319,0.013925,0.001275,-0.084571
1762189213.255807,3,-2.976717,-0.002439,0.027686,-0.000146,-0.015773,0.558308,0.996506,0.013896,0.000076,-0.082354
1762189213.292357,3,-2.974191,0.000242,0.027714,-0.000148,-0.015774,0.558135,0.996404,0.013798,-0.001279,-0.083593
1762189213.323884,3,-2.972796,-0.001147,0.027648,-0.000147,-0.015764,0.558090,0.996345,0.013823,-0.000594,-0.084298
1762189213.360436,3,-2.976889,-0.000212,0.027932,-0.000150,-0.015770,0.558307,0.996514,0.013927,-0.001043,-0.082252
1762189213.392127,3,-2.974193,-0.001803,0.027775,-0.000146,-0.015769,0.558234,0.996402,0.013914,-0.000263,-0.083607
1762189213.428876,3,-2.974625,-0.001349,0.027785,-0.000151,-0.015772,0.558150,0.996420,0.013900,-0.000486,-0.083388
1762189213.464649,3,-2.971871,-0.005450,0.027230,-0.000148,-0.015766,0.557987,0.996302,0.013796,0.001561,-0.084788
1762189213.495702,3,-2.974096,-0.004449,0.026962,-0.000143,-0.015769,0.558119,0.996400,0.013619,0.001089,-0.083672
1762189213.531086,3,-2.974699,-0.002935,0.027738,-0.000145,-0.015767,0.558181,0.996422,0.013943,0.000306,-0.083362
1762189213.568416,3,-2.970604,-0.000720,0.027852,-0.000147,-0.015761,0.558043,0.996250,0.013905,-0.000830,-0.085387
1762189213.599573,3,-2.970974,-0.000818,0.027390,-0.000145,-0.015761,0.558067,0.996269,0.013679,-0.000759,-0.085203
1762189213.635377,3,-2.971485,0.000571,0.027748,-0.000149,-0.015770,0.558060,0.996290,0.013799,-0.001463,-0.084939
1762189213.668044,3,-2.971764,0.000727,0.027987,-0.000147,-0.015762,0.558012,0.996300,0.013912,-0.001549,-0.084799
1762189213.704035,3,-2.972021,-0.000289,0.027967,-0.000144,-0.015766,0.558086,0.996310,0.013945,-0.001040,-0.084678
1762189213.739853,3,-2.974224,0.006701,0.028264,-0.000151,-0.015775,0.558155,0.996399,0.013802,-0.004520,-0.083531
1762189213.771796,3,-2.974179,-0.001414,0.027670,-0.000149,-0.015773,0.558243,0.996402,0.013845,-0.000452,-0.083611
1762189213.808048,3,-2.973685,-0.001409,0.027941,-0.000144,-0.015768,0.558107,0.996380,0.013980,-0.000469,-0.083857
1762189213.844232,3,-2.973026,-0.005568,0.027335,-0.000146,-0.015764,0.558076,0.996350,0.013853,0.001623,-0.084213
1762189213.876552,3,-2.973522,0.000443,0.027579,-0.000147,-0.015770,0.558093,0.996377,0.013722,-0.001378,-0.083925
1762189213.912632,3,-2.974337,-0.000530,0.027542,-0.000153,-0.015765,0.558092,0.996410,0.013745,-0.000886,-0.083526
1762189213.950709,3,-2.972648,-0.001858,0.027912,-0.000145,-0.015761,0.558125,0.996336,0.013984,-0.000252,-0.084377
1762189213.985366,3,-2.974751,-0.001519,0.027421,-0.000148,-0.015770,0.558168,0.996428,0.013726,-0.000386,-0.083327
1762189214.018897,3,-2.974227,-0.003365,0.027370,-0.000147,-0.015772,0.558252,0.996404,0.013777,0.000533,-0.083600
1762189214.085148,3,-2.975422,-0.002868,0.027240,-0.000146,-0.015768,0.558094,0.996455,0.013692,0.000299,-0.083002
1762189214.121376,3,-2.970403,-0.005188,0.027449,-0.000147,-0.015762,0.558032,0.996239,0.013896,0.001411,-0.085517
1762189214.152954,3,-2.975446,0.001254,0.028053,-0.000153,-0.015772,0.558154,0.996454,0.013926,-0.001789,-0.082961
1762189214.189035,3,-2.972268,-0.002492,0.027534,-0.000144,-0.015767,0.558123,0.996322,0.013822,0.000077,-0.084570
1762189214.220576,3,-2.974446,-0.001214,0.027618,-0.000153,-0.015771,0.558125,0.996414,0.013811,-0.000548,-0.083477
1762189214.259598,3,-2.975339,-0.002564,0.027565,-0.000145,-0.015773,0.558095,0.996450,0.013841,0.000133,-0.083041
1762189214.293536,3,-2.972156,0.000624,0.027906,-0.000151,-0.015764,0.558137,0.996317,0.013876,-0.001492,-0.084605
1762189214.324833,3,-2.975365,-0.003160,0.027441,-0.000146,-0.015767,0.558205,0.996451,0.013804,0.000435,-0.083032
1762189214.359807,3,-2.972616,0.001649,0.028062,-0.000151,-0.015771,0.558178,0.996336,0.013911,-0.002005,-0.084368
1762189214.395899,3,-2.973034,-0.002371,0.027758,-0.000145,-0.015771,0.558139,0.996353,0.013929,0.000013,-0.084188
1762189214.427818,3,-2.974641,-0.001132,0.027632,-0.000154,-0.015772,0.558177,0.996422,0.013814,-0.000588,-0.083379
1762189214.464497,3,-2.974623,-0.003543,0.027464,-0.000143,-0.015772,0.558149,0.996420,0.013831,0.000620,-0.083404
1762189214.495440,3,-2.975283,-0.000134,0.027664,-0.000149,-0.015776,0.558219,0.996449,0.013789,-0.001082,-0.083052
1762189214.531395,3,-2.975079,0.001441,0.027698,-0.000148,-0.015774,0.558278,0.996441,0.013741,-0.001869,-0.083143
1762189214.568446,3,-2.972991,0.001785,0.028318,-0.000149,-0.015770,0.558026,0.996350,0.014033,-0.002081,-0.084180
1762189214.599956,3,-2.975095,0.000184,0.027932,-0.000147,-0.015766,0.558162,0.996440,0.013909,-0.001253,-0.083143
1762189214.636225,3,-2.972179,0.000573,0.027650,-0.000145,-0.015770,0.558063,0.996320,0.013751,-0.001455,-0.084594
1762189214.672539,3,-2.974589,-0.000467,0.027815,-0.000147,-0.015772,0.558240,0.996419,0.013878,-0.000927,-0.083400
1762189214.703866,3,-2.974354,-0.002042,0.027773,-0.000154,-0.015772,0.558222,0.996408,0.013923,-0.000142,-0.083528
1762189214.739984,3,-2.974434,-0.003061,0.027477,-0.000145,-0.015774,0.558211,0.996412,0.013818,0.000378,-0.083495
1762189214.775555,3,-2.973131,-0.002585,0.027973,-0.000147,-0.015766,0.558076,0.996355,0.014045,0.000111,-0.084141
1762189214.807839,3,-2.974919,-0.002625,0.027932,-0.000148,-0.015772,0.558215,0.996430,0.014026,0.000146,-0.083250
1762189214.843993,3,-2.974010,-0.002993,0.027672,-0.000147,-0.015774,0.558191,0.996393,0.013912,0.000333,-0.083706
1762189214.876634,3,-2.973416,0.002918,0.028345,-0.000150,-0.015766,0.558061,0.996367,0.013999,-0.002644,-0.083960
1762189214.912511,3,-2.972658,0.000817,0.027844,-0.000147,-0.015768,0.558058,0.996339,0.013837,-0.001582,-0.084353
1762189214.944495,3,-2.971367,0.001452,0.028340,-0.000153,-0.015760,0.557947,0.996281,0.014056,-0.001928,-0.084991
1762189214.982368,3,-2.974769,-0.003854,0.027336,-0.000143,-0.015768,0.558118,0.996426,0.013780,0.000781,-0.083334
1762189215.016060,3,-2.975424,-0.005601,0.027332,-0.000145,-0.015778,0.558211,0.996450,0.013851,0.001657,-0.083019
1762189215.085467,3,-2.970820,-0.003308,0.027513,-0.000149,-0.015764,0.558051,0.996259,0.013847,0.000475,-0.085297
1762189215.121575,3,-2.973094,-0.002884,0.027620,-0.000148,-0.015767,0.558127,0.996355,0.013882,0.000275,-0.084162
1762189215.153340,3,-2.971803,-0.001158,0.027718,-0.000147,-0.015762,0.558089,0.996302,0.013858,-0.000598,-0.084793
1762189215.190150,3,-2.973237,-0.003674,0.027599,-0.000139,-0.015772,0.558166,0.996360,0.013905,0.000670,-0.084095
1762189215.227283,3,-2.974833,0.000207,0.028095,-0.000148,-0.015771,0.558162,0.996428,0.013990,-0.001273,-0.083274
1762189215.259581,3,-2.974256,0.001800,0.027936,-0.000151,-0.015770,0.558135,0.996405,0.013843,-0.002064,-0.083550
1762189215.294199,3,-2.973379,-0.000759,0.027847,-0.000147,-0.015768,0.558062,0.996368,0.013906,-0.000791,-0.084005
1762189215.327241,3,-2.972329,-0.003270,0.027644,-0.000145,-0.015769,0.558206,0.996322,0.013910,0.000461,-0.084545
1762189215.362732,3,-2.973708,-0.001679,0.027404,-0.000142,-0.015771,0.558156,0.996384,0.013724,-0.000313,-0.083847
1762189215.398415,3,-2.973525,-0.001453,0.027929,-0.000144,-0.015768,0.558191,0.996373,0.013976,-0.000448,-0.083937
1762189215.431487,3,-2.972087,-0.003579,0.027334,-0.000147,-0.015769,0.558094,0.996314,0.013769,0.000626,-0.084668
1762189215.469277,3,-2.973694,-0.001538,0.027743,-0.000148,-0.015768,0.558120,0.996381,0.013887,-0.000397,-0.083854
1762189215.502215,3,-2.973862,-0.000522,0.027904,-0.000149,-0.015768,0.558162,0.996388,0.013924,-0.000908,-0.083763
1762189215.534447,3,-2.974592,-0.001241,0.027700,-0.000148,-0.015768,0.558181,0.996419,0.013853,-0.000537,-0.083404
1762189215.574950,3,-2.973597,-0.003763,0.027645,-0.000149,-0.015770,0.558205,0.996375,0.013931,0.000715,-0.083917
1762189215.607405,3,-2.975001,-0.002290,0.027637,-0.000149,-0.015773,0.558232,0.996436,0.013865,-0.000009,-0.083207
1762189215.639808,3,-2.972877,-0.001220,0.027890,-0.000143,-0.015766,0.558176,0.996346,0.013946,-0.000567,-0.084258
1762189215.674608,3,-2.972515,0.001077,0.027969,-0.000151,-0.015762,0.558019,0.996332,0.013889,-0.001717,-0.084422
1762189215.707384,3,-2.972975,-0.000076,0.027818,-0.000148,-0.015770,0.558105,0.996352,0.013862,-0.001134,-0.084202
1762189215.743243,3,-2.977492,0.000048,0.027693,-0.000150,-0.015774,0.558249,0.996540,0.013798,-0.001159,-0.081950
1762189215.774170,3,-2.972036,-0.003239,0.027461,-0.000142,-0.015764,0.558101,0.996311,0.013818,0.000451,-0.084691
1762189215.810980,3,-2.974207,-0.001778,0.027688,-0.000148,-0.015771,0.558169,0.996403,0.013869,-0.000271,-0.083599
1762189215.846551,3,-2.971910,-0.001125,0.027907,-0.000151,-0.015768,0.558076,0.996305,0.013951,-0.000622,-0.084739
1762189215.878892,3,-2.973235,-0.000684,0.027908,-0.000146,-0.015769,0.558209,0.996362,0.013933,-0.000833,-0.084076
1762189215.913809,3,-2.972535,-0.004515,0.026967,-0.000144,-0.015767,0.558092,0.996334,0.013625,0.001111,-0.084451
1762189215.952259,3,-2.973176,-0.004616,0.027290,-0.000149,-0.015761,0.557965,0.996359,0.013790,0.001152,-0.084132
1762189215.980903,3,-2.975336,-0.001916,0.027802,-0.000144,-0.015773,0.558184,0.996449,0.013932,-0.000200,-0.083038
1762189216.016395,3,-2.972552,-0.003163,0.027562,-0.000148,-0.015765,0.558022,0.996333,0.013865,0.000412,-0.084434
1762189216.052973,3,-2.971618,0.002064,0.027890,-0.000153,-0.015768,0.558089,0.996295,0.013807,-0.002212,-0.084862
1762189216.085405,3,-2.972347,-0.002806,0.027570,-0.000143,-0.015766,0.558141,0.996324,0.013854,0.000233,-0.084533
1762189216.120715,3,-2.972408,0.001464,0.028264,-0.000146,-0.015767,0.558082,0.996325,0.014019,-0.001923,-0.084473
1762189216.153103,3,-2.971961,0.000590,0.027988,-0.000146,-0.015768,0.558061,0.996308,0.013918,-0.001479,-0.084702
1762189216.187577,3,-2.974971,0.000614,0.027926,-0.000151,-0.015776,0.558195,0.996435,0.013889,-0.001468,-0.083202
1762189216.224045,3,-2.971633,-0.002223,0.027769,-0.000147,-0.015761,0.557947,0.996293,0.013928,-0.000071,-0.084885
1762189216.255601,3,-2.972162,-0.000293,0.027719,-0.000150,-0.015769,0.558043,0.996318,0.013822,-0.001027,-0.084608
1762189216.291862,3,-2.973087,-0.005403,0.027508,-0.000145,-0.015769,0.558133,0.996352,0.013932,0.001534,-0.084182
1762189216.328148,3,-2.972816,-0.001302,0.027715,-0.000147,-0.015769,0.558151,0.996345,0.013863,-0.000519,-0.084289
1762189216.360873,3,-2.972897,-0.001815,0.027577,-0.000149,-0.015761,0.558058,0.996349,0.013815,-0.000257,-0.084252
1762189216.401913,3,-2.973047,-0.003239,0.027709,-0.000147,-0.015762,0.558105,0.996352,0.013941,0.000448,-0.084187
1762189216.465015,3,-2.974680,-0.002980,0.027502,-0.000144,-0.015768,0.558190,0.996423,0.013827,0.000338,-0.083372
1762189216.501365,3,-2.973857,-0.000166,0.027769,-0.000150,-0.015767,0.557993,0.996389,0.013842,-0.001080,-0.083763
1762189216.533475,3,-2.974430,-0.000873,0.027647,-0.000150,-0.015767,0.558234,0.996413,0.013811,-0.000719,-0.083482
1762189216.568750,3,-2.973651,-0.001407,0.027501,-0.000145,-0.015764,0.558152,0.996381,0.013760,-0.000452,-0.083874
1762189216.600903,3,-2.973714,0.001351,0.028001,-0.000149,-0.015766,0.558115,0.996382,0.013894,-0.001847,-0.083823
1762189216.636176,3,-2.971788,-0.001846,0.027415,-0.000148,-0.015762,0.558189,0.996303,0.013736,-0.000243,-0.084805
1762189216.672592,3,-2.975195,0.006809,0.028267,-0.000155,-0.015766,0.558298,0.996440,0.013801,-0.004567,-0.083046
1762189216.704037,3,-2.975246,0.006977,0.028743,0.000064,-0.015865,0.558757,0.996438,0.014032,-0.004670,-0.083018
1762189216.739819,3,-2.973518,0.007262,0.033367,0.000714,-0.016125,0.558723,0.996331,0.016319,-0.005018,-0.083866
1762189216.776762,3,-2.982281,0.005515,0.037663,0.001350,-0.016354,0.559391,0.996653,0.018551,-0.004247,-0.079506
1762189216.809078,3,-2.980431,0.003971,0.042353,0.002061,-0.016551,0.559317,0.996533,0.020946,-0.003683,-0.080434
1762189216.843778,3,-2.985898,0.003663,0.046598,0.002783,-0.016753,0.559599,0.996702,0.023084,-0.003637,-0.077705
1762189216.875946,3,-2.978763,0.004396,0.051058,0.003520,-0.016946,0.559391,0.996365,0.025263,-0.004266,-0.081242
1762189216.912492,3,-2.979702,0.009155,0.056145,0.004289,-0.017144,0.559473,0.996333,0.027607,-0.006830,-0.080696
1762189216.949303,3,-2.984464,0.011395,0.061273,0.005036,-0.017342,0.559606,0.996445,0.030090,-0.008081,-0.078271
1762189216.979757,3,-2.983897,0.006341,0.065176,0.005824,-0.017533,0.559658,0.996367,0.032231,-0.005726,-0.078621
1762189217.015571,3,-2.977809,0.013041,0.071017,0.006603,-0.017711,0.559395,0.996018,0.034848,-0.009398,-0.081516
1762189217.051257,3,-2.976258,0.001080,0.073963,0.007393,-0.017904,0.559454,0.995905,0.036802,-0.003591,-0.082497
1762189217.084309,3,3.043343,0.008400,0.079257,0.008207,-0.018283,0.559196,0.997992,0.039776,-0.002246,0.049232
1762189217.119660,3,-2.990544,-0.001886,0.083991,0.009029,-0.018298,0.560049,0.996267,0.041934,-0.002228,-0.075425
1762189217.155623,3,-2.979840,0.002835,0.089605,0.009812,-0.018456,0.559545,0.995735,0.044526,-0.005030,-0.080644
1762189217.187830,3,-2.981843,0.013802,0.096379,0.010628,-0.018648,0.559550,0.995657,0.047466,-0.010714,-0.079364
1762189217.224356,3,-2.973837,0.011245,0.100161,0.011476,-0.018820,0.559510,0.995243,0.049412,-0.009790,-0.083392
1762189217.255647,3,-2.985827,0.010430,0.105171,0.012323,-0.019014,0.559901,0.995598,0.051996,-0.009281,-0.077422
1762189217.292473,3,-2.981573,0.015844,0.111826,0.013174,-0.019188,0.559856,0.995247,0.055071,-0.012351,-0.079356
1762189217.323963,3,-2.978201,0.004154,0.115076,0.014030,-0.019349,0.559574,0.995023,0.057145,-0.006760,-0.081351
1762189217.360619,3,-2.966111,0.011375,0.120979,0.014880,-0.019478,0.559418,0.994345,0.059722,-0.010953,-0.087124
1762189217.396826,3,-2.980548,0.013935,0.126815,0.015793,-0.019685,0.559988,0.994768,0.062599,-0.012027,-0.079832
1762189217.429183,3,-2.979129,0.015777,0.132096,0.016650,-0.019840,0.559790,0.994541,0.065142,-0.013200,-0.080444
1762189217.464474,3,-2.979679,0.011971,0.137164,0.017504,-0.019989,0.559546,0.994397,0.067820,-0.011494,-0.080268
1762189217.499837,3,-2.978996,0.011733,0.142566,0.018414,-0.020141,0.559818,0.994183,0.070511,-0.011616,-0.080585
1762189217.531580,3,-2.990981,0.010793,0.148287,0.019309,-0.020323,0.560233,0.994442,0.073460,-0.010940,-0.074628
1762189217.567930,3,-2.982024,0.017696,0.154006,0.020189,-0.020450,0.560104,0.993880,0.075976,-0.014924,-0.078782
1762189217.604276,3,-2.977683,0.013698,0.159602,0.021105,-0.020572,0.560186,0.993493,0.078888,-0.013330,-0.081056
1762189217.635410,3,-2.996969,0.029245,0.166350,0.022025,-0.020775,0.560477,0.993920,0.081800,-0.020535,-0.070780
1762189217.671812,3,-2.981704,0.013630,0.169921,0.022939,-0.020845,0.560062,0.993234,0.084043,-0.013545,-0.078993
1762189217.703873,3,3.074361,0.056476,0.176404,0.023872,-0.021132,0.560124,0.995069,0.088948,-0.025149,0.035951
1762189217.739985,3,-2.977745,0.012456,0.180575,0.024748,-0.021069,0.559539,0.992613,0.089353,-0.013560,-0.080938
1762189217.775940,3,3.070830,0.044446,0.188416,0.025721,-0.021369,0.560041,0.994623,0.094769,-0.018782,0.037297
1762189217.808540,3,-2.976202,0.024373,0.192407,0.026612,-0.021295,0.559815,0.991998,0.094718,-0.020022,-0.081046
1762189217.844594,3,3.077792,0.048035,0.200836,0.027578,-0.021581,0.560136,0.994093,0.100932,-0.020686,0.034131
1762189217.880272,3,-3.005557,0.014587,0.202439,0.028452,-0.021578,0.561292,0.992605,0.100317,-0.014107,-0.066881
