ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m)
1762811714.354487,0.037787387,-0.018272740,0.001594420,-0.000053833,0.000775700,0.000275420,0.592079243,-0.000006667,0.201481473,0.000042757,0.738218169,-0.000058841,0.674562029,1,3,-2.970795657,-0.004580047,0.021631928,-0.002479617,-0.015123984,0.557730219
1762811714.356518,-0.007563613,-0.005681740,-0.011636580,0.000034167,0.000615700,0.000901420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970795657,-0.004580047,0.021631928,-0.002479617,-0.015123984,0.557730219
1762811714.358481,0.045661387,-0.025418740,-0.007220580,-0.000571833,0.000229700,-0.000908580,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.360484,0.022915387,-0.020728740,-0.015793580,-0.000593833,-0.000529300,0.000185420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.362474,-0.000657613,0.002748260,0.012305420,0.000157167,0.000251700,0.001415420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.364522,0.023031387,-0.044284740,-0.007738580,0.000231167,0.001315700,0.000475420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.366511,0.030179387,-0.031795740,0.004305420,0.000085167,0.001462700,0.000565420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.368507,-0.007800613,0.007513260,0.000240420,0.000288167,-0.000112300,0.000736420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.370520,0.053129387,-0.034787740,0.002274420,-0.000023833,0.000563700,-0.000161580,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
1762811714.372540,0.000260387,-0.022417740,-0.021443580,-0.000075833,0.000494700,0.001362420,0.447770578,-0.000021620,0.207675236,0.000022725,0.725201802,-0.000095251,0.688536372,1,3,-2.970346082,-0.006185032,0.021553426,-0.002477360,-0.015116046,0.557642279
