ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1765841033.080588,0.01321,-0.00944,0.01736,-0.00119,-0.00010,0.00021,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.082589,0.00771,-0.01092,-0.04351,0.00054,-0.00055,-0.00037,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.084586,-0.01452,0.00674,-0.02092,0.00119,-0.00029,0.00020,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.086587,0.01989,-0.01891,0.00210,0.00088,0.00007,-0.00035,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.088582,0.00477,-0.01354,-0.00528,-0.00080,-0.00076,-0.00006,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.090658,0.01686,-0.00190,0.00937,-0.00044,-0.00003,-0.00021,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01051,-0.00899,-0.02828,0.09857,0.10911,0.77846,0,0
1765841033.092605,0.00779,-0.00573,-0.02846,0.00060,-0.00081,-0.00049,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01075,-0.00974,-0.02797,0.09862,0.10917,0.77880,0,0
1765841033.094614,-0.01485,0.00652,-0.02098,0.00141,0.00010,0.00020,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01075,-0.00974,-0.02797,0.09862,0.10917,0.77880,0,0
1765841033.096613,0.00443,-0.01379,-0.02812,-0.00059,-0.00038,-0.00008,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01075,-0.00974,-0.02797,0.09862,0.10917,0.77880,0,0
1765841033.098665,0.01232,-0.01412,0.00974,-0.00015,0.00003,-0.00006,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01075,-0.00974,-0.02797,0.09862,0.10917,0.77880,0,0
1765841033.100605,0.00362,-0.00336,-0.01328,0.00041,-0.00064,-0.00034,0.56626,-0.00041,0.12271,0.00043,0.70693,0.00008,0.70728,1,1,0.99950,0.01075,-0.00974,-0.02797,0.09862,0.10917,0.77880,0,0
