ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_qx,tag_qy,tag_qz,tag_qw,tag_x,tag_y,tag_z,fw_contact,ft_trigger
1765839969.256177,0.00565,0.01244,-0.04919,0.00031,0.00019,0.00029,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,0
1765839969.258205,0.00769,-0.00281,-0.01094,-0.00140,0.00029,-0.00008,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.260189,0.00617,0.01249,-0.05673,-0.00012,-0.00007,0.00029,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.262200,0.00511,0.01665,-0.02674,0.00058,0.00133,0.00017,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.264169,0.00167,0.01472,-0.02660,0.00012,0.00061,0.00004,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.266190,0.00660,0.00751,-0.04929,-0.00019,0.00017,-0.00038,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.268182,0.00229,0.00940,-0.05680,-0.00060,0.00074,0.00016,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.270197,-0.00217,0.00241,-0.01859,-0.00025,0.00054,0.00019,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.272205,-0.00170,0.00300,-0.03365,-0.00046,-0.00035,0.00018,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99947,0.00963,0.00535,-0.03061,0.07755,0.07763,0.74214,0,1
1765839969.274221,0.00115,0.00467,-0.04148,0.00044,0.00088,0.00030,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.276204,-0.00198,0.00717,-0.01861,-0.00063,0.00054,0.00046,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.278198,0.00251,0.00500,-0.05651,-0.00065,-0.00002,0.00029,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.280227,0.00654,0.00227,-0.05657,-0.00047,0.00031,0.00015,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.282215,-0.02346,0.00023,-0.02613,-0.00006,0.00092,0.00007,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.284199,0.01232,0.00946,-0.02612,-0.00213,-0.00027,0.00058,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.286201,-0.00376,0.01001,-0.01077,-0.00278,-0.00071,0.00061,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.288205,-0.02489,-0.00166,0.00474,-0.00248,-0.00071,0.00038,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.290215,0.00257,0.01514,-0.06443,-0.00053,-0.00029,0.00002,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.292197,0.00220,0.00484,-0.01100,-0.00043,0.00036,0.00033,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.294230,-0.01984,-0.00664,-0.04110,0.00073,0.00038,0.00006,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.296215,-0.03831,-0.00292,0.01248,-0.00141,-0.00143,0.00026,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.298194,0.00433,0.00526,-0.02596,-0.00218,-0.00093,0.00032,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.300210,-0.00627,-0.00495,-0.01838,-0.00034,0.00059,0.00020,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.302200,-0.01580,-0.01432,-0.01819,0.00086,0.00071,0.00007,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.304224,0.00186,0.00951,-0.02626,-0.00038,0.00062,0.00058,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.306228,-0.01552,0.00492,-0.05659,0.00022,0.00096,0.00031,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.308214,-0.00673,0.00510,-0.04154,0.00022,0.00059,-0.00009,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.310228,0.01167,0.01977,-0.02665,-0.00113,-0.00028,-0.00010,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.312248,-0.01461,-0.00445,-0.06403,-0.00011,0.00031,-0.00023,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99941,0.00931,0.00598,-0.03242,0.07752,0.07759,0.74164,0,1
1765839969.314240,-0.00239,0.01172,-0.03407,-0.00035,0.00117,0.00031,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.316246,0.00628,0.01214,-0.05678,-0.00035,0.00031,0.00029,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.318227,-0.00207,0.00203,-0.04142,-0.00047,0.00092,0.00017,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.320239,0.01932,0.00889,-0.04188,-0.00060,0.00103,-0.00025,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.322241,-0.01556,0.00562,-0.03407,0.00088,0.00056,-0.00048,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.324219,-0.00632,-0.00075,-0.04906,-0.00050,0.00148,0.00004,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.326239,0.00134,0.00450,-0.04909,0.00022,0.00101,0.00030,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.328242,-0.01265,-0.00125,-0.07169,0.00211,0.00003,-0.00011,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
1765839969.330247,-0.01605,-0.00372,-0.06403,0.00142,-0.00005,-0.00023,0.51607,-0.00037,0.22762,0.00043,0.70750,0.00005,0.70671,1,3,0.99946,0.00960,0.00727,-0.03045,0.07753,0.07760,0.74184,0,1
