ros_time_sec,fx,fy,fz
1760564014.581057,-0.035083653,-0.036784733,-0.005892733
1760564014.583048,-0.012783653,-0.032717733,-0.028716733
1760564014.585066,-0.043083653,-0.028410733,-0.026710733
1760564014.587073,-0.012490653,-0.036590733,-0.015668733
1760564014.589081,-0.035364653,-0.041008733,-0.013823733
1760564014.591080,-0.036064653,-0.024845733,-0.036932733
1760564014.593077,-0.058635653,0.001372267,-0.021999733
1760564014.595198,-0.035244653,-0.032796733,-0.013608733
1760564014.597086,-0.020187653,-0.041173733,-0.012667733
1760564014.599152,-0.096374653,-0.027831733,-0.030533733
1760564014.601102,-0.027756653,-0.023304733,-0.018607733
1760564014.603165,-0.011907653,-0.027976733,0.003936267
1760564014.605105,-0.058488653,-0.049209733,-0.027490733
1760564014.607108,-0.028237653,-0.045584733,-0.030648733
1760564014.609092,-0.043324653,-0.028924733,-0.020449733
1760564014.611153,-0.080850653,-0.040617733,-0.019093733
1760564014.613102,-0.058002653,-0.023380733,-0.018311733
1760564014.615091,-0.020388653,-0.028177733,-0.026041733
1760564014.617132,-0.065523653,-0.049215733,-0.013872733
1760564014.619103,-0.035678653,-0.032136733,-0.022742733
1760564014.621119,-0.027952653,-0.031657733,-0.023359733
1760564014.623106,-0.035644653,-0.024152733,-0.028211733
1760564014.625218,-0.042511653,-0.049316733,-0.009274733
1760564014.627115,-0.027534653,-0.019410733,-0.010453733
1760564014.629108,-0.050635653,-0.032435733,-0.018249733
1760564014.631126,-0.050857653,-0.023787733,-0.027870733
1760564014.633123,-0.035492653,-0.005174733,-0.018382733
1760564014.635134,-0.058514653,-0.036389733,-0.024863733
1760564014.637124,-0.027378653,-0.036472733,-0.010252733
1760564014.639123,-0.020285653,-0.023957733,-0.023092733
1760564014.641120,-0.050870653,-0.010525733,-0.025115733
1760564014.643119,-0.027315653,-0.040955733,0.001653267
1760564014.645104,-0.027628653,-0.040442733,-0.013294733
1760564014.647144,-0.043010653,-0.014920733,-0.018272733
1760564014.649145,-0.035186653,-0.041004733,-0.008841733
1760564014.651188,-0.035665653,-0.031693733,-0.022614733
1760564014.653137,-0.043055653,-0.013820733,-0.023573733
1760564014.655162,-0.058357653,-0.023210733,-0.018273733
1760564014.657155,-0.020330653,-0.019487733,-0.020235733
1760564014.659164,-0.027989653,-0.010565733,-0.015850733
1760564014.661153,-0.027440653,-0.015277733,-0.008650733
1760564014.663143,-0.028029653,-0.041145733,-0.028274733
1760564014.665147,-0.043002653,-0.045437733,-0.021046733
1760564014.667149,-0.020370653,-0.014662733,-0.018398733
1760564014.669149,-0.012842653,-0.023524733,-0.018115733
1760564014.671164,-0.005345653,-0.032816733,-0.032722733
1760564014.673169,-0.066069653,-0.022258733,-0.023180733
1760564014.675168,-0.081468653,0.000491267,-0.036983733
1760564014.677163,-0.028352653,-0.019643733,-0.029805733
1760564014.679157,-0.050885653,-0.011144733,-0.035244733
1760564014.681159,-0.020154653,-0.022045733,-0.018044733
1760564014.683158,-0.035641653,-0.015436733,-0.023200733
1760564014.685163,-0.081638653,-0.020504733,-0.034361733
1760564014.687161,-0.050665653,-0.026534733,-0.020917733
1760564014.689174,-0.020651653,-0.028046733,-0.039175733
1760564014.691177,-0.073631653,-0.023353733,-0.027709733
1760564014.693164,-0.050545653,-0.018322733,-0.020702733
1760564014.695174,-0.035291653,-0.037041733,-0.015762733
1760564014.697176,-0.035631653,-0.014361733,-0.027706733
1760564014.699188,-0.050783653,-0.022837733,-0.017965733
1760564014.701180,-0.035483653,-0.028140733,-0.020495733
1760564014.703186,0.002600347,-0.040177733,-0.018352733
1760564014.705189,-0.028163653,-0.037259733,-0.030083733
1760564014.707200,-0.019948653,-0.032300733,-0.012899733
1760564014.709200,-0.020098653,-0.040765733,-0.018002733
1760564014.711181,-0.027848653,-0.032426733,-0.018282733
1760564014.713192,-0.081013653,-0.035820733,-0.021442733
1760564014.715209,-0.035573653,-0.031917733,-0.023316733
1760564014.717207,-0.043207653,-0.023273733,-0.023024733
1760564014.719214,-0.028046653,-0.045137733,-0.025539733
1760564014.721204,-0.020468653,-0.031868733,-0.027716733
1760564014.723206,-0.042551653,-0.020040733,-0.005736733
1760564014.725229,-0.066218653,-0.015622733,-0.026960733
1760564014.727202,-0.119674653,-0.009388733,-0.042222733
1760564014.729226,-0.066274653,-0.019954733,-0.030260733
1760564014.731197,-0.035262653,-0.041145733,-0.013379733
1760564014.733213,-0.119465653,-0.004950733,-0.039848733
1760564014.735199,-0.035454653,-0.032244733,-0.018111733
1760564014.737207,-0.019928653,-0.019593733,-0.010623733
1760564014.739244,-0.020238653,-0.019712733,-0.020937733
1760564014.741225,-0.019840653,-0.015007733,-0.002434733
1760564014.743224,-0.035615653,-0.028256733,-0.025827733
1760564014.745247,-0.058222653,-0.016352733,-0.017646733
1760564014.747228,-0.028072653,-0.032318733,-0.022912733
1760564014.749242,-0.050919653,-0.032657733,-0.022656733
1760564014.751225,-0.043341653,-0.028735733,-0.025210733
1760564014.753231,-0.027581653,-0.026849733,-0.010763733
1760564014.755260,-0.050779653,-0.005760733,-0.027946733
1760564014.757246,-0.028101653,-0.028213733,-0.025296733
1760564014.759257,-0.020451653,-0.032057733,-0.022955733
1760564014.761236,-0.035372653,-0.024196733,-0.013930733
1760564014.763244,-0.027804653,-0.026564733,-0.005393733
1760564014.765236,-0.020053653,-0.031530733,-0.017977733
1760564014.767254,-0.020106653,-0.019596733,-0.015605733
1760564014.769254,-0.050879653,-0.007242733,-0.018104733
1760564014.771256,-0.050919653,-0.023309733,-0.022279733
1760564014.773257,-0.065862653,-0.012830733,-0.022934733
1760564014.775235,-0.043413653,-0.015803733,-0.022232733
1760564014.777275,-0.027909653,-0.027767733,-0.020187733
1760564014.779285,-0.058228653,-0.035991733,-0.010455733
1760564014.781258,-0.035302653,-0.015240733,-0.017998733
1760564014.783269,-0.035692653,-0.041926733,-0.023246733
1760564014.785271,-0.004885653,-0.031782733,-0.017966733
1760564014.787261,-0.043191653,-0.023639733,-0.028264733
1760564014.789292,-0.035295653,-0.036409733,-0.020396733
1760564014.791268,-0.028092653,-0.040844733,-0.032684733
1760564014.793292,-0.035200653,-0.018571733,-0.015711733
1760564014.795291,-0.005435653,-0.017898733,-0.034791733
1760564014.797281,-0.035617653,-0.023266733,-0.027956733
1760564014.799299,-0.043317653,-0.036564733,-0.029965733
1760564014.801287,-0.066300653,-0.007135733,-0.027634733
1760564014.803292,-0.043322653,-0.020385733,-0.025439733
1760564014.805294,-0.043234653,-0.014811733,-0.022902733
1760564014.807297,-0.035720653,-0.010588733,-0.029866733
1760564014.809289,-0.027545653,-0.006957733,-0.013065733
1760564014.811309,-0.027600653,-0.041353733,-0.012754733
1760564014.813290,-0.050549653,-0.025241733,-0.025998733
1760564014.815300,-0.020372653,-0.019019733,-0.020903733
1760564014.817312,-0.034877653,-0.045243733,-0.001032733
1760564014.819334,-0.043322653,-0.020385733,-0.025439733
1760564014.821328,-0.035125653,-0.022787733,-0.013678733
1760564014.823317,-0.035623653,-0.054225733,-0.030857733
1760564014.825310,-0.050977653,-0.024448733,-0.027423733
1760564014.827346,-0.012517653,-0.027140733,-0.021198733
1760564014.829310,-0.028024653,-0.023891733,-0.028254733
1760564014.831318,-0.028237653,-0.015156733,-0.036729733
1760564014.833338,-0.057754653,-0.032130733,-0.002782733
1760564014.835318,-0.012502653,-0.032675733,-0.013290733
1760564014.837327,-0.012978653,-0.023996733,-0.022430733
1760564014.839335,-0.035600653,-0.014108733,-0.022818733
1760564014.841329,-0.043064653,-0.044959733,-0.015455733
1760564014.843364,-0.027582653,-0.023656733,-0.012607733
1760564014.845327,-0.028027653,-0.040969733,-0.018273733
1760564014.847350,-0.035792653,-0.020708733,-0.030147733
1760564014.849373,-0.004807653,-0.032450733,-0.018796733
1760564014.851421,-0.035936653,-0.014936733,-0.023386733
1760564014.853421,-0.043041653,-0.022724733,-0.023822733
1760564014.855467,-0.035275653,-0.027883733,-0.010624733
1760564014.857365,-0.028029653,-0.045327733,-0.020778733
1760564014.859369,-0.020462653,-0.023785733,-0.018072733
1760564014.861353,-0.035488653,-0.045394733,-0.020515733
1760564014.863378,-0.027618653,-0.062243733,-0.011058733
1760564014.865382,-0.043082653,-0.018887733,-0.016332733
1760564014.867373,-0.035585653,-0.018655733,-0.020562733
1760564014.869375,-0.012946653,-0.019385733,-0.015036733
1760564014.871378,-0.035675653,-0.024405733,-0.033099733
1760564014.873382,-0.073521653,-0.010062733,-0.020768733
1760564014.875387,-0.012153653,-0.007318733,-0.008425733
1760564014.877374,-0.027636653,-0.019273733,-0.010897733
1760564014.879368,-0.042897653,-0.023154733,-0.012710733
1760564014.881460,-0.020315653,-0.010506733,-0.025098733
1760564014.883458,-0.012665653,-0.027878733,-0.015639733
1760564014.885447,-0.043179653,-0.031735733,-0.023146733
1760564014.887462,-0.050682653,-0.026345733,-0.025678733
1760564014.889391,-0.051186653,-0.018727733,-0.045074733
1760564014.891367,-0.027724653,-0.011318733,-0.020552733
1760564014.893386,-0.058686653,-0.022332733,-0.027981733
1760564014.895401,-0.027975653,-0.019469733,-0.016099733
1760564014.897398,-0.027966653,-0.041447733,-0.023863733
1760564014.899413,-0.043246653,-0.010896733,-0.020525733
1760564014.901409,-0.027995653,-0.032177733,-0.018375733
1760564014.903399,-0.051055653,-0.035510733,-0.040779733
1760564014.905402,-0.051054653,-0.011061733,-0.039079733
1760564014.907421,-0.035643653,-0.019794733,-0.025706733
1760564014.909406,-0.042883653,-0.036240733,-0.005464733
1760564014.911404,-0.050910653,-0.035939733,-0.029667733
1760564014.913407,-0.058300653,-0.018066733,-0.030626733
1760564014.915426,-0.028127653,-0.019575733,-0.015173733
1760564014.917427,-0.027673653,-0.045320733,-0.010815733
1760564014.919402,-0.035870653,-0.032582733,-0.027851733
1760564014.921414,-0.027848653,-0.032426733,-0.018282733
1760564014.923419,-0.035628653,-0.014993733,-0.023073733
1760564014.925416,-0.043594653,-0.010993733,-0.039343733
1760564014.927413,-0.058225653,-0.028261733,-0.020813733
1760564014.929417,-0.066339653,-0.010083733,-0.017731733
1760564014.931453,-0.035245653,-0.037153733,-0.016113733
1760564014.933424,-0.065868653,-0.043790733,-0.025836733
1760564014.935430,-0.005430653,0.012072267,-0.026237733
1760564014.937441,-0.042983653,-0.023382733,-0.018394733
1760564014.939451,-0.035754653,-0.032100733,-0.017279733
1760564014.941467,-0.020166653,-0.024108733,-0.007886733
1760564014.943431,-0.035285653,-0.015429733,-0.013237733
1760564014.945447,-0.035081653,-0.032427733,-0.003387733
1760564014.947443,-0.020135653,-0.015492733,-0.017988733
1760564014.949443,-0.035279653,-0.045137733,-0.010644733
1760564014.951461,-0.043386653,-0.010736733,-0.029473733
1760564014.953438,-0.065844653,-0.022367733,-0.018550733
1760564014.955445,-0.012812653,-0.010730733,-0.014694733
1760564014.957452,-0.027726653,-0.015675733,-0.023057733
1760564014.959454,-0.058376653,-0.024185733,-0.027383733
1760564014.961461,-0.027960653,-0.010487733,-0.020962733
1760564014.963466,-0.019739653,-0.032043733,-0.003029733
1760564014.965468,-0.043220653,-0.016165733,-0.022490733
1760564014.967463,-0.035837653,-0.002710733,-0.034410733
1760564014.969456,-0.051067653,-0.020851733,-0.039584733
1760564014.971453,-0.020521653,-0.023127733,-0.023501733
1760564014.973548,-0.058540653,-0.026939733,-0.030393733
1760564014.975482,-0.012192653,-0.019027733,-0.010095733
1760564014.977459,-0.027995653,-0.001749733,-0.024455733
1760564014.979473,-0.035677653,-0.027778733,-0.020237733
1760564014.981478,-0.104239653,0.000293267,-0.032189733
1760564014.983471,-0.043240653,-0.032242733,-0.032923733
1760564014.985500,-0.028021653,-0.015176733,-0.023243733
1760564014.987487,-0.028053653,-0.019787733,-0.030637733
1760564014.989515,-0.028024653,-0.028072733,-0.020758733
1760564014.991502,-0.020466653,-0.013805733,-0.022329733
1760564014.993501,-0.035538653,-0.005062733,-0.018031733
1760564014.995493,-0.028030653,-0.049684733,-0.023283733
1760564014.997542,-0.027673653,-0.008914733,-0.024676733
1760564014.999602,-0.042955653,-0.014945733,-0.017477733
1760564015.001533,-0.020612653,-0.011170733,-0.029633733
1760564015.003498,-0.035790653,-0.019544733,-0.025799733
1760564015.005531,-0.020581653,-0.020264733,-0.025121733
1760564015.007498,-0.028116653,-0.023666733,-0.027552733
1760564015.009512,-0.020052653,-0.040878733,-0.018353733
1760564015.011511,-0.058567653,-0.015108733,-0.022115733
1760564015.013505,-0.050383653,-0.030670733,-0.019015733
1760564015.015513,-0.027666653,-0.019526733,-0.015785733
1760564015.017522,-0.050757653,-0.045005733,-0.020969733
1760564015.019521,-0.035459653,-0.049499733,-0.018131733
1760564015.021519,-0.027551653,-0.023402733,-0.007718733
1760564015.023513,-0.035443653,-0.049864733,-0.023371733
1760564015.025539,-0.058270653,-0.040689733,-0.018995733
1760564015.027583,-0.013128653,-0.024910733,-0.026871733
1760564015.029540,-0.065833653,-0.035806733,-0.031305733
1760564015.031511,-0.043153653,-0.018309733,-0.024358733
1760564015.033523,-0.042862653,-0.018363733,-0.016335733
1760564015.035513,-0.012441653,-0.027987733,-0.011008733
1760564015.037552,-0.004839653,-0.023359733,-0.002288733
1760564015.039568,-0.081428653,-0.019259733,-0.030143733
1760564015.041552,-0.035337653,-0.032748733,-0.022907733
1760564015.043596,-0.027665653,0.003525267,-0.012527733
1760564015.045538,-0.035941653,-0.024816733,-0.032745733
1760564015.047546,-0.043357653,-0.031739733,-0.028127733
1760564015.049546,-0.043324653,-0.028924733,-0.020449733
1760564015.051560,-0.020525653,-0.009954733,-0.029601733
1760564015.053582,-0.058094653,-0.026348733,-0.015765733
1760564015.055540,-0.035141653,-0.019228733,-0.010282733
1760564015.057567,-0.112038653,-0.000958733,-0.031475733
1760564015.059586,-0.035449653,-0.014990733,-0.018091733
1760564015.061556,-0.020344653,-0.024112733,-0.012867733
1760564015.063563,-0.035669653,-0.044766733,-0.030130733
1760564015.065564,-0.051213653,-0.000742733,-0.034574733
1760564015.067581,0.017768347,-0.032878733,-0.017680733
1760564015.069555,-0.028157653,-0.015647733,-0.027558733
1760564015.071550,-0.050477653,-0.045139733,-0.015543733
1760564015.073582,-0.073601653,-0.023099733,-0.022821733
1760564015.075583,-0.020543653,-0.036999733,-0.030125733
1760564015.077590,-0.019915653,-0.032855733,-0.013377733
1760564015.079577,-0.058665653,-0.011421733,-0.025421733
1760564015.081578,-0.035100653,-0.036595733,-0.010653733
1760564015.083585,-0.043073653,-0.031517733,-0.023720733
1760564015.085617,-0.020491653,-0.010333733,-0.020079733
1760564015.087592,-0.012906653,-0.032746733,-0.032903733
1760564015.089577,-0.089105653,-0.026637733,-0.027463733
1760564015.091584,-0.043088653,-0.020231733,-0.009662733
1760564015.093585,-0.043149653,-0.027300733,-0.025753733
1760564015.095599,-0.012828653,-0.023081733,-0.017988733
1760564015.097604,-0.028021653,-0.015176733,-0.023243733
1760564015.099596,-0.020895653,-0.023933733,-0.032573733
1760564015.101616,-0.035460653,-0.002536733,-0.020704733
1760564015.103601,-0.051057653,-0.045037733,-0.030137733
1760564015.105598,-0.028672653,-0.017866733,-0.054020733
1760564015.107599,-0.043202653,-0.015366733,-0.023381733
1760564015.109595,-0.043396653,-0.011811733,-0.024966733
1760564015.111696,-0.058503653,-0.020576733,-0.025577733
1760564015.113723,-0.057907653,-0.014889733,-0.014002733
1760564015.115698,-0.020077653,-0.023700733,-0.013221733
1760564015.117647,-0.020153653,-0.023842733,-0.017759733
1760564015.119620,-0.028116653,-0.033014733,-0.027928733
1760564015.121624,-0.050780653,-0.020276733,-0.015175733
1760564015.123637,-0.035331653,-0.011136733,-0.020382733
1760564015.125613,-0.050399653,-0.040640733,-0.008500733
1760564015.127617,-0.035297653,-0.049129733,-0.007910733
1760564015.129620,-0.028089653,-0.022781733,-0.027297733
1760564015.131621,-0.050844653,-0.027526733,-0.020247733
1760564015.133650,-0.043044653,-0.035621733,-0.021337733
1760564015.135660,-0.020553653,-0.027738733,-0.030895733
1760564015.137646,-0.035273653,-0.019344733,-0.015615733
1760564015.139638,-0.027846653,-0.023887733,-0.023272733
1760564015.141650,-0.027697653,-0.023961733,-0.013178733
1760564015.143658,-0.035503653,-0.040847733,-0.022770733
1760564015.145639,-0.050965653,-0.028363733,-0.029800733
1760564015.147641,-0.027717653,-0.036668733,-0.015454733
1760564015.149694,-0.020059653,-0.019708733,-0.015956733
1760564015.151670,-0.012964653,-0.028719733,-0.030174733
1760564015.153764,-0.028001653,-0.030736733,-0.017641733
1760564015.155689,-0.012628653,-0.011179733,-0.016098733
1760564015.157666,-0.058223653,-0.011186733,-0.009774733
1760564015.159672,-0.027862653,-0.014174733,-0.017656733
1760564015.161673,-0.004684653,-0.019704733,-0.006075733
1760564015.163672,-0.027731653,-0.010865733,-0.014167733
1760564015.165658,-0.066245653,-0.011341733,-0.019343733
1760564015.167684,0.010445347,-0.049372733,-0.014141733
1760564015.169686,-0.035668653,-0.040408733,-0.027625733
1760564015.171694,-0.020124653,-0.027946733,-0.015375733
1760564015.173688,-0.019873653,-0.036516733,-0.010866733
1760564015.175693,-0.035319653,-0.028579733,-0.015641733
1760564015.177691,-0.012664653,-0.023521733,-0.013134733
1760564015.179684,-0.020464653,-0.028142733,-0.020578733
1760564015.181804,-0.043383653,-0.006202733,-0.016967733
1760564015.183744,-0.020363653,-0.049360733,-0.013676733
1760564015.185815,-0.065698653,-0.040503733,-0.013843733
1760564015.187745,-0.058653653,0.010909267,-0.026383733
1760564015.189879,0.002520347,-0.046027733,-0.017273733
1760564015.191700,-0.050850653,-0.049138733,-0.022772733
1760564015.193720,-0.065848653,-0.010991733,-0.024365733
1760564015.195747,-0.027694653,-0.027963733,-0.016702733
1760564015.197794,-0.020613653,-0.006004733,-0.021761733
1760564015.199707,-0.073455653,-0.031888733,-0.017737733
1760564015.201712,-0.005090653,-0.035865733,-0.021360733
1760564015.203706,-0.043031653,-0.015087733,-0.022014733
1760564015.205729,-0.027970653,-0.035649733,-0.020625733
1760564015.207846,-0.020220653,-0.062683733,-0.021099733
1760564015.209879,-0.020647653,-0.028678733,-0.034541733
1760564015.211849,-0.073394653,-0.023019733,-0.022951733
1760564015.213834,-0.050781653,-0.019465733,-0.030828733
1760564015.215803,-0.012948653,-0.000866733,-0.024283733
1760564015.217739,-0.027665653,-0.015169733,-0.013280733
1760564015.219722,-0.005238653,-0.032422733,-0.023296733
1760564015.221789,-0.050486653,-0.028327733,-0.015651733
1760564015.223820,-0.050975653,-0.020091733,-0.024918733
1760564015.225806,-0.020246653,-0.040515733,-0.018095733
1760564015.227937,-0.096772653,0.024358267,-0.037138733
1760564015.229839,-0.028481653,-0.003492733,-0.029465733
1760564015.231823,-0.027935653,-0.041194733,-0.018975733
1760564015.233787,-0.088837653,-0.006366733,-0.022715733
1760564015.235833,-0.035643653,-0.019794733,-0.025706733
1760564015.237777,-0.035194653,-0.024193733,-0.008949733
1760564015.239853,-0.065729653,-0.031409733,-0.018355733
1760564015.241949,-0.027912653,-0.036482733,-0.025197733
1760564015.243847,-0.012460653,-0.036337733,-0.010779733
1760564015.245962,-0.012870653,-0.011057733,-0.035490733
1760564015.247848,-0.066141653,-0.015481733,-0.022423733
1760564015.249787,-0.020080653,-0.032416733,-0.018232733
1760564015.251839,-0.020423653,-0.009104733,-0.034809733
1760564015.253795,-0.050884653,0.002560267,-0.032362733
1760564015.255830,-0.028127653,-0.015394733,-0.022669733
1760564015.257783,-0.073805653,-0.012256733,-0.034891733
1760564015.259807,-0.028160653,0.008036267,-0.028933733
1760564015.261870,-0.027891653,-0.014251733,-0.012544733
1760564015.263835,-0.043445653,-0.020414733,-0.029626733
1760564015.265840,-0.043298653,-0.018691733,-0.019817733
1760564015.267870,-0.027243653,-0.053887733,-0.001324733
1760564015.269907,-0.081657653,-0.008949733,-0.022467733
1760564015.271809,-0.012489653,-0.032232733,-0.013162733
1760564015.273794,-0.050634653,-0.031447733,-0.023901733
1760564015.275794,-0.035336653,-0.032571733,-0.012906733
1760564015.277820,-0.035561653,-0.026485733,-0.025317733
1760564015.279882,-0.005495653,-0.008881733,-0.034190733
1760564015.281814,-0.050727653,-0.032210733,-0.017547733
1760564015.283893,-0.027378653,-0.036472733,-0.010252733
1760564015.285903,-0.028197653,-0.010822733,-0.025720733
1760564015.287862,-0.043037653,-0.053421733,-0.015577733
1760564015.289802,-0.012824653,-0.030089733,-0.032138733
1760564015.291875,-0.066139653,-0.006942733,-0.027413733
1760564015.293923,-0.073599653,-0.023908733,-0.028188733
1760564015.295840,-0.012440653,-0.023629733,-0.008503733
1760564015.297917,-0.027980653,-0.023195733,-0.023238733
1760564015.299873,-0.043047653,-0.036785733,-0.025685733
1760564015.301823,-0.013244653,-0.009890733,-0.034846733
1760564015.303882,-0.020647653,-0.022524733,-0.032321733
1760564015.305861,-0.027703653,-0.041392733,-0.023199733
1760564015.307896,-0.058445653,-0.024603733,-0.028305733
1760564015.309816,-0.027654653,-0.036970733,-0.011044733
1760564015.311842,-0.020080653,-0.032416733,-0.018232733
1760564015.313873,-0.065620653,-0.018294733,-0.021415733
1760564015.315919,-0.043355653,-0.019830733,-0.024961733
1760564015.317992,-0.027582653,-0.023656733,-0.012607733
1760564015.319895,-0.058536653,-0.020021733,-0.025098733
1760564015.321841,-0.028053653,-0.023968733,-0.023142733
1760564015.323835,-0.020078653,-0.028058733,-0.015726733
1760564015.325824,-0.035336653,-0.032571733,-0.012906733
1760564015.327943,-0.050748653,-0.015665733,-0.007781733
1760564015.329848,-0.020736653,-0.041803733,-0.037740733
1760564015.331864,-0.050637653,-0.036793733,-0.020754733
1760564015.333850,-0.050471653,-0.026896733,-0.021175733
1760564015.335879,-0.036120653,-0.006125733,-0.036974733
1760564015.337870,-0.020020653,-0.036267733,-0.010959733
1760564015.339852,-0.042888653,-0.049313733,-0.012979733
1760564015.341869,-0.034983653,-0.031932733,-0.007576733
1760564015.343852,-0.020495653,-0.032753733,-0.027971733
1760564015.345876,-0.028229653,0.001465267,-0.032075733
1760564015.347855,-0.020631653,-0.019520733,-0.029404733
1760564015.349866,-0.036062653,-0.023681733,-0.032583733
1760564015.351851,-0.020453653,-0.036415733,-0.025460733
1760564015.353850,-0.042879653,-0.022355733,-0.013601733
1760564015.355871,-0.020467653,-0.036858733,-0.025588733
1760564015.357862,-0.027848653,-0.032426733,-0.018282733
1760564015.359867,-0.035692653,-0.023231733,-0.022493733
1760564015.361863,-0.042789653,-0.023744733,-0.018651733
1760564015.363872,-0.035746653,-0.014666733,-0.028278733
1760564015.365867,-0.028072653,-0.032318733,-0.022912733
1760564015.367871,-0.050739653,-0.017960733,-0.020444733
1760564015.369899,-0.042931653,-0.036304733,-0.015113733
1760564015.371897,-0.036134653,-0.020096733,-0.029982733
1760564015.373900,-0.073394653,-0.030570733,-0.023613733
