ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760564017.896603,3,-2.970400,-0.014836,0.023327,-0.009213,-0.016186,0.561861,0.996236,0.012254,0.006393,-0.085570
1760564017.928028,3,-2.970064,-0.016226,0.023309,-0.009215,-0.016195,0.561963,0.996216,0.012306,0.007084,-0.085745
1760564017.964384,3,-2.970808,-0.012105,0.023718,-0.009215,-0.016193,0.561881,0.996262,0.012331,0.005019,-0.085352
1760564018.000656,3,-2.969211,-0.016905,0.022678,-0.009212,-0.016187,0.561829,0.996180,0.012024,0.007445,-0.086171
1760564018.032939,3,-2.969604,-0.016976,0.022969,-0.009216,-0.016190,0.561913,0.996195,0.012171,0.007470,-0.085977
1760564018.068577,3,-2.970572,-0.011971,0.023632,-0.009215,-0.016193,0.561946,0.996253,0.012283,0.004954,-0.085469
1760564018.102533,3,-2.971517,-0.013743,0.023330,-0.009217,-0.016192,0.561870,0.996288,0.012206,0.005855,-0.085008
1760564018.173221,3,-2.970416,-0.013086,0.023268,-0.009214,-0.016187,0.561886,0.996244,0.012150,0.005524,-0.085552
1760564018.206451,3,-2.970116,-0.016668,0.023198,-0.009215,-0.016193,0.561914,0.996217,0.012269,0.007309,-0.085721
1760564018.241343,3,-2.971925,-0.013336,0.023688,-0.009215,-0.016194,0.561947,0.996305,0.012366,0.005640,-0.084803
1760564018.276603,3,-2.970591,-0.014050,0.023410,-0.009216,-0.016191,0.561939,0.996247,0.012262,0.005999,-0.085471
1760564018.309089,3,-2.967879,-0.011495,0.023620,-0.009214,-0.016187,0.561827,0.996138,0.012264,0.004701,-0.086808
1760564018.344745,3,-2.970679,-0.013311,0.023650,-0.009212,-0.016192,0.561925,0.996252,0.012349,0.005621,-0.085423
1760564018.380133,3,-2.969831,-0.012679,0.023744,-0.009215,-0.016191,0.561842,0.996218,0.012372,0.005297,-0.085842
1760564018.412006,3,-2.969912,-0.015946,0.023112,-0.009216,-0.016191,0.561880,0.996212,0.012196,0.006953,-0.085818
1760564018.448349,3,-2.968761,-0.015930,0.023044,-0.009212,-0.016182,0.561750,0.996163,0.012166,0.006940,-0.086391
1760564018.484787,3,-2.969693,-0.013847,0.023721,-0.009213,-0.016186,0.561833,0.996208,0.012411,0.005879,-0.085918
1760564018.516595,3,-2.972344,-0.012958,0.023839,-0.009214,-0.016195,0.561933,0.996323,0.012424,0.005448,-0.084593
1760564018.552496,3,-2.970995,-0.015107,0.023132,-0.009219,-0.016192,0.561883,0.996262,0.012167,0.006540,-0.085274
1760564018.584377,3,-2.972465,-0.013672,0.023516,-0.009217,-0.016196,0.562069,0.996328,0.012293,0.005818,-0.084535
1760564018.620571,3,-2.970392,-0.015814,0.023342,-0.009218,-0.016193,0.561954,0.996232,0.012304,0.006880,-0.085579
1760564018.656993,3,-2.971875,-0.011782,0.023669,-0.009217,-0.016197,0.561959,0.996309,0.012291,0.004866,-0.084819
1760564018.688732,3,-2.970080,-0.016653,0.023151,-0.009211,-0.016193,0.561901,0.996216,0.012245,0.007304,-0.085738
1760564018.724662,3,-2.969384,-0.016549,0.023219,-0.009209,-0.016187,0.561816,0.996186,0.012278,0.007245,-0.086085
1760564018.760668,3,-2.970031,-0.011265,0.023530,-0.009216,-0.016192,0.561902,0.996233,0.012204,0.004603,-0.085734
1760564018.792464,3,-2.968858,-0.017452,0.023383,-0.009210,-0.016190,0.561877,0.996158,0.012400,0.007684,-0.086352
1760564018.828434,3,-2.969873,-0.013688,0.023538,-0.009213,-0.016187,0.561899,0.996217,0.012312,0.005809,-0.085827
1760564018.864047,3,-2.971464,-0.015299,0.023342,-0.009210,-0.016190,0.561946,0.996280,0.012278,0.006630,-0.085043
1760564018.896089,3,-2.970518,-0.011914,0.024180,-0.009213,-0.016191,0.561879,0.996247,0.012554,0.004902,-0.085497
1760564018.932665,3,-2.968587,-0.011502,0.023582,-0.009216,-0.016189,0.561920,0.996169,0.012243,0.004710,-0.086455
1760564018.964619,3,-2.970326,-0.011795,0.023580,-0.009216,-0.016196,0.561966,0.996243,0.012251,0.004867,-0.085590
1760564019.001355,3,-2.971281,-0.015141,0.023478,-0.009213,-0.016193,0.561894,0.996272,0.012340,0.006544,-0.085133
1760564019.037783,3,-2.971047,-0.013807,0.023441,-0.009212,-0.016187,0.561828,0.996267,0.012265,0.005880,-0.085242
1760564019.071244,3,-2.972678,-0.015776,0.023231,-0.009211,-0.016197,0.562016,0.996330,0.012239,0.006880,-0.084440
1760564019.107901,3,-2.969290,-0.014763,0.023398,-0.009209,-0.016185,0.561712,0.996189,0.012290,0.006347,-0.086122
1760564019.174167,3,-2.968718,-0.011489,0.023946,-0.009213,-0.016187,0.561803,0.996173,0.012424,0.004689,-0.086391
1760564019.209557,3,-2.972536,-0.014558,0.023702,-0.009214,-0.016195,0.561978,0.996326,0.012423,0.006252,-0.084505
1760564019.243867,3,-2.971164,-0.012466,0.023881,-0.009213,-0.016190,0.561979,0.996275,0.012427,0.005194,-0.085178
1760564019.279571,3,-2.969255,-0.015930,0.023211,-0.009212,-0.016183,0.561883,0.996183,0.012247,0.006936,-0.086146
1760564019.315060,3,-2.968487,-0.017589,0.022969,-0.009212,-0.016185,0.561812,0.996144,0.012201,0.007768,-0.086536
1760564019.350237,3,-2.969451,-0.017432,0.023323,-0.009211,-0.016188,0.561841,0.996184,0.012367,0.007680,-0.086057
1760564019.385309,3,-2.970646,-0.013399,0.023509,-0.009214,-0.016189,0.561883,0.996251,0.012283,0.005671,-0.085440
1760564019.418334,3,-2.968768,-0.012359,0.023477,-0.009213,-0.016189,0.561859,0.996175,0.012227,0.005143,-0.086370
1760564019.451540,3,-2.971292,-0.015921,0.023327,-0.009219,-0.016195,0.561966,0.996270,0.012298,0.006939,-0.085132
1760564019.486688,3,-2.971796,-0.015663,0.023356,-0.009214,-0.016187,0.561944,0.996292,0.012299,0.006813,-0.084879
1760564019.522673,3,-2.970191,-0.012378,0.023559,-0.009215,-0.016191,0.561859,0.996235,0.012266,0.005157,-0.085661
1760564019.558336,3,-2.970786,-0.015308,0.023183,-0.009213,-0.016195,0.561999,0.996252,0.012202,0.006637,-0.085380
1760564019.592174,3,-2.972571,-0.019022,0.022843,-0.009211,-0.016191,0.561966,0.996312,0.012183,0.008512,-0.084509
1760564019.621709,3,-2.968900,-0.018013,0.023055,-0.009206,-0.016191,0.561854,0.996159,0.012260,0.007978,-0.086333
1760564019.657927,3,-2.970572,-0.015327,0.023493,-0.009209,-0.016189,0.561876,0.996241,0.012357,0.006632,-0.085488
1760564019.694211,3,-2.969131,-0.013799,0.023296,-0.009212,-0.016187,0.561825,0.996186,0.012198,0.005870,-0.086196
1760564019.726011,3,-2.970678,-0.010942,0.023830,-0.009215,-0.016192,0.561891,0.996260,0.012338,0.004433,-0.085411
1760564019.763197,3,-2.971300,-0.018778,0.023024,-0.009213,-0.016189,0.561864,0.996258,0.012268,0.008375,-0.085142
1760564019.799136,3,-2.972529,-0.011852,0.023664,-0.009217,-0.016190,0.561966,0.996336,0.012289,0.004906,-0.084494
1760564019.829433,3,-2.971131,-0.017668,0.023109,-0.009213,-0.016190,0.561937,0.996256,0.012264,0.007818,-0.085221
1760564019.866670,3,-2.971095,-0.016249,0.023344,-0.009208,-0.016188,0.561917,0.996260,0.012321,0.007101,-0.085231
1760564019.903006,3,-2.972464,-0.013176,0.023544,-0.009216,-0.016192,0.561968,0.996329,0.012286,0.005570,-0.084533
1760564019.933610,3,-2.969593,-0.013748,0.023319,-0.009215,-0.016188,0.561867,0.996206,0.012206,0.005847,-0.085966
1760564019.972183,3,-2.974653,-0.013901,0.023841,-0.009218,-0.016194,0.562030,0.996417,0.012458,0.005932,-0.083448
1760564020.005428,3,-2.966893,-0.017927,0.023226,-0.009210,-0.016182,0.561785,0.996071,0.012350,0.007916,-0.087333
1760564020.036454,3,-2.968754,-0.009563,0.023885,-0.009212,-0.016186,0.561772,0.996181,0.012310,0.003733,-0.086362
1760564020.072990,3,-2.972385,-0.017873,0.022984,-0.009214,-0.016188,0.561895,0.996309,0.012205,0.007933,-0.084596
1760564020.109372,3,-2.969371,-0.012727,0.023787,-0.009215,-0.016183,0.561826,0.996198,0.012396,0.005316,-0.086072
1760564020.141117,3,-2.970038,-0.017349,0.023149,-0.009210,-0.016183,0.561791,0.996211,0.012275,0.007651,-0.085763
1760564020.207943,3,-2.971998,-0.017147,0.023273,-0.009211,-0.016186,0.561851,0.996294,0.012320,0.007557,-0.084786
1760564020.245042,3,-2.970695,-0.013306,0.023580,-0.009217,-0.016183,0.561850,0.996253,0.012314,0.005622,-0.085415
1760564020.276177,3,-2.970498,-0.013623,0.023349,-0.009213,-0.016188,0.561910,0.996245,0.012213,0.005788,-0.085514
1760564020.312999,3,-2.969748,-0.012316,0.023700,-0.009219,-0.016181,0.561894,0.996216,0.012334,0.005118,-0.085882
1760564020.349123,3,-2.969865,-0.017296,0.022965,-0.009211,-0.016187,0.561785,0.996205,0.012181,0.007631,-0.085848
1760564020.380912,3,-2.971218,-0.015151,0.023221,-0.009212,-0.016192,0.561845,0.996271,0.012212,0.006559,-0.085164
1760564020.415957,3,-2.969926,-0.013355,0.023353,-0.009214,-0.016184,0.561843,0.996222,0.012205,0.005652,-0.085798
1760564020.453912,3,-2.971655,-0.014439,0.023351,-0.009215,-0.016185,0.561921,0.996291,0.012245,0.006202,-0.084942
1760564020.485093,3,-2.973101,-0.015205,0.023222,-0.009216,-0.016195,0.562081,0.996350,0.012209,0.006598,-0.084226
1760564020.520756,3,-2.969914,-0.016665,0.023192,-0.009210,-0.016189,0.561908,0.996208,0.012267,0.007307,-0.085821
1760564020.556285,3,-2.970800,-0.014608,0.023184,-0.009220,-0.016183,0.561804,0.996255,0.012172,0.006288,-0.085369
1760564020.588475,3,-2.969180,-0.013858,0.023529,-0.009213,-0.016186,0.561832,0.996187,0.012317,0.005890,-0.086173
1760564020.624152,3,-2.968955,-0.015203,0.023324,-0.009214,-0.016181,0.561801,0.996173,0.012274,0.006567,-0.086292
1760564020.655865,3,-2.970640,-0.017393,0.023285,-0.009210,-0.016193,0.561893,0.996235,0.012342,0.007670,-0.085464
1760564020.691778,3,-2.971577,-0.010505,0.023802,-0.009216,-0.016191,0.561942,0.996299,0.012304,0.004223,-0.084961
1760564020.728329,3,-2.970231,-0.009926,0.023718,-0.009215,-0.016188,0.561861,0.996244,0.012240,0.003930,-0.085627
1760564020.760180,3,-2.982866,-0.007705,0.026462,-0.008820,-0.016424,0.563593,0.996754,0.013494,0.002791,-0.079323
1760564020.796673,3,-2.980075,-0.005415,0.030845,-0.008222,-0.016616,0.563444,0.996615,0.015590,0.001454,-0.080703
1760564020.832609,3,-2.984897,-0.012032,0.034895,-0.007555,-0.016836,0.563837,0.996754,0.017863,0.004631,-0.078359
1760564020.864454,3,-2.981921,-0.001844,0.039702,-0.006864,-0.017033,0.563632,0.996617,0.019860,-0.000664,-0.079753
1760564020.900832,3,3.054046,-0.034677,0.043565,-0.006111,-0.017408,0.564480,0.998671,0.020998,0.018270,0.043365
1760564020.935405,3,-2.986450,-0.011860,0.048034,-0.005396,-0.017447,0.564139,0.996677,0.024402,0.004050,-0.077612
1760564020.968198,3,-2.988648,-0.009836,0.052497,-0.004641,-0.017644,0.564341,0.996712,0.026544,0.002897,-0.076499
1760564021.006380,3,-2.985864,-0.005384,0.057609,-0.003881,-0.017850,0.564330,0.996547,0.028922,0.000443,-0.077830
1760564021.040164,3,-2.995188,0.002342,0.063722,-0.003116,-0.018058,0.564598,0.996818,0.031684,-0.003497,-0.073063
1760564021.072713,3,-2.989207,-0.002456,0.067775,-0.002301,-0.018237,0.564348,0.996522,0.033876,-0.001355,-0.076117
1760564021.108344,3,-2.991599,-0.010279,0.071916,-0.001508,-0.018435,0.564409,0.996517,0.036233,0.002428,-0.075061
1760564021.140190,3,-2.984769,-0.001719,0.077243,-0.000715,-0.018629,0.564342,0.996181,0.038560,-0.002169,-0.078306
1760564021.175898,3,3.058607,-0.002952,0.083186,0.000117,-0.018974,0.564353,0.998277,0.041484,0.003198,0.041384
1760564021.212294,3,-2.989950,-0.004908,0.088290,0.000930,-0.019004,0.564546,0.996144,0.044189,-0.000898,-0.075783
1760564021.244253,3,3.057199,-0.002391,0.093057,0.001760,-0.019350,0.564342,0.998030,0.046420,0.003155,0.042083
1760564021.281087,3,-2.985685,0.000850,0.097972,0.002587,-0.019360,0.564450,0.995769,0.048785,-0.004237,-0.077761
1760564021.312657,3,-2.996741,-0.002751,0.103278,0.003430,-0.019578,0.565077,0.996043,0.051580,-0.002365,-0.072337
1760564021.348722,3,-2.998289,-0.003329,0.107519,0.004298,-0.019751,0.565014,0.995985,0.053715,-0.002189,-0.071576
1760564021.384904,3,-2.982358,-0.000947,0.113725,0.005156,-0.019878,0.564150,0.995219,0.056689,-0.004049,-0.079432
1760564021.416302,3,-2.990218,-0.005941,0.118128,0.006039,-0.020059,0.564478,0.995381,0.059085,-0.001507,-0.075658
1760564021.451888,3,-2.987276,0.002578,0.125069,0.006902,-0.020209,0.564511,0.995081,0.062208,-0.006100,-0.076851
1760564021.487715,3,-2.985436,0.002370,0.128862,0.007769,-0.020380,0.564474,0.994890,0.064098,-0.006201,-0.077761
1760564021.520068,3,-2.990442,-0.012044,0.134140,0.008673,-0.020543,0.564603,0.994855,0.067281,0.000931,-0.075735
1760564021.557030,3,-2.995902,-0.010446,0.139047,0.009563,-0.020715,0.565005,0.994899,0.069661,0.000141,-0.072966
1760564021.592246,3,3.070697,0.018511,0.146440,0.010453,-0.021013,0.564727,0.996627,0.073433,-0.006632,0.036020
1760564021.624087,3,3.075447,0.028368,0.152452,0.011364,-0.021152,0.564833,0.996415,0.076571,-0.011617,0.034047
1760564021.660458,3,-2.999025,0.007015,0.156963,0.012270,-0.021148,0.565029,0.994404,0.077952,-0.009072,-0.070730
1760564021.692038,3,-2.992347,-0.003144,0.162046,0.013178,-0.021275,0.564649,0.993935,0.080826,-0.004471,-0.074436
1760564021.728311,3,3.071957,0.021294,0.169536,0.014101,-0.021567,0.564578,0.995718,0.084979,-0.007655,0.035585
1760564021.764010,3,-2.992793,0.006109,0.174166,0.015028,-0.021551,0.565044,0.993470,0.086506,-0.009499,-0.073784
1760564021.796413,3,3.079777,0.034369,0.180940,0.015956,-0.021819,0.564924,0.995240,0.090819,-0.014314,0.032324
1760564021.832134,3,-2.987577,0.000674,0.184696,0.016888,-0.021787,0.564893,0.992790,0.091918,-0.007429,-0.076573
1760564021.868389,3,-2.994911,-0.005487,0.189338,0.017837,-0.021910,0.565114,0.992823,0.094473,-0.004203,-0.073205
1760564021.900376,3,-2.988554,-0.006030,0.195182,0.018760,-0.022000,0.564780,0.992303,0.097380,-0.004457,-0.076373
1760564021.936324,3,-2.998168,0.000690,0.201432,0.019704,-0.022123,0.565058,0.992378,0.100263,-0.007547,-0.071253
