ros_time_sec,fx,fy,fz
1762189210.551694,0.074073587,0.030488487,-0.024173480
1762189210.553725,0.020151587,0.016048487,-0.001346480
1762189210.555714,0.066393587,0.003651487,-0.023025480
1762189210.557733,0.043136587,0.018432487,-0.013846480
1762189210.559710,0.042895587,0.024884487,-0.006675480
1762189210.561725,0.043604587,-0.010062513,-0.020176480
1762189210.563715,0.035263587,0.032720487,-0.001600480
1762189210.565718,0.005290587,0.044508487,-0.019343480
1762189210.567703,0.051722587,-0.031656513,-0.027664480
1762189210.569706,0.020794587,0.028362487,-0.028884480
1762189210.571702,0.013143587,0.020297487,-0.023377480
1762189210.573730,0.020676587,0.032871487,-0.016184480
1762189210.575719,0.035205587,0.040117487,-0.012486480
1762189210.577748,0.051568587,0.008634487,-0.040723480
1762189210.579754,-0.025344413,0.014553487,-0.016235480
1762189210.581776,0.042969587,0.020492487,0.001293520
1762189210.583742,0.035975587,0.032734487,-0.021526480
1762189210.585734,0.020382587,0.048472487,-0.017321480
1762189210.587840,0.021027587,0.011442487,-0.033622480
1762189210.589738,0.051031587,0.007459487,-0.021429480
1762189210.591736,0.035336587,0.033493487,-0.001504480
1762189210.593758,0.043722587,0.008305487,-0.026134480
1762189210.595743,0.081041587,0.025087487,-0.011761480
1762189210.597764,0.036029587,0.002105487,-0.018401480
1762189210.599768,0.074072587,0.003254487,-0.028410480
1762189210.601754,0.035676587,0.020161487,-0.013825480
1762189210.603758,0.050545587,0.028592487,-0.009677480
1762189210.605757,0.043238587,0.024449487,-0.016510480
1762189210.607774,0.051154587,0.024386487,-0.026654480
1762189210.609757,0.035843587,0.011539487,-0.022651480
1762189210.611759,0.043533587,0.019768487,-0.024192480
1762189210.613759,0.027996587,0.019570487,-0.014091480
1762189210.615762,0.035659587,0.033067487,-0.017598480
1762189210.617762,0.050713587,0.041049487,-0.012046480
1762189210.619771,0.020084587,0.040257487,-0.012124480
1762189210.621769,0.028127587,0.016316487,-0.011267480
1762189210.623792,0.012673587,0.044434487,-0.014542480
1762189210.625773,0.028649587,0.016060487,-0.036085480
1762189210.627773,0.058669587,0.005733487,-0.026432480
1762189210.629774,0.020435587,0.028987487,-0.014287480
1762189210.631788,0.028233587,0.019904487,-0.018849480
1762189210.633773,0.043207587,0.033543487,-0.011999480
1762189210.635794,0.035677587,0.024519487,-0.016330480
1762189210.637802,0.035261587,0.024181487,-0.006590480
1762189210.639793,0.073572587,0.029111487,-0.024403480
1762189210.641811,0.042981587,0.019946487,-0.004486480
1762189210.643819,0.020244587,0.031911487,-0.017335480
1762189210.645807,0.027853587,0.040444487,-0.022175480
1762189210.647822,0.035720587,0.020857487,-0.018841480
1762189210.649805,0.027998587,0.024916487,-0.010944480
1762189210.651816,0.036008587,0.018650487,-0.028167480
1762189210.653814,0.051272587,0.020689487,-0.023702480
1762189210.655799,0.012928587,0.017300487,-0.021736480
1762189210.657809,0.043609587,0.033438487,-0.021611480
1762189210.659816,0.042909587,0.011798487,-0.013921480
1762189210.661811,0.035354587,0.044225487,-0.015084480
1762189210.663819,0.050353587,0.020595487,-0.003906480
1762189210.665816,0.066010587,0.029004487,-0.014222480
1762189210.667814,0.028121587,0.026341487,-0.013572480
1762189210.669814,0.005564587,-0.003483513,-0.020829480
1762189210.671819,0.043236587,0.029439487,-0.014382480
1762189210.673811,0.035383587,0.040120487,-0.017467480
1762189210.675818,0.050946587,0.019948487,-0.024280480
1762189210.677820,0.027937587,0.016046487,-0.016158480
1762189210.679827,0.020261587,0.035903487,-0.014601480
1762189210.681871,0.028069587,0.020343487,-0.013995480
1762189210.683855,0.035324587,0.043971487,-0.010195480
1762189210.685827,0.043209587,0.028553487,-0.014127480
1762189210.687841,0.051274587,0.025047487,-0.026207480
1762189210.689850,0.020204587,0.048469487,-0.012339480
1762189210.691919,0.050769587,0.028483487,-0.014308480
1762189210.693953,0.035527587,0.032952487,-0.012265480
1762189210.695912,0.051154587,0.024386487,-0.026654480
1762189210.697839,0.058418587,0.024639487,-0.016648480
1762189210.699914,0.050453587,0.016099487,-0.001845480
1762189210.701888,0.020310587,-0.001644513,-0.006181480
1762189210.703879,0.058374587,0.033291487,-0.012009480
1762189210.705851,0.012936587,0.027768487,-0.024169480
1762189210.707875,0.020005587,0.037554487,-0.004797480
1762189210.709862,0.012673587,0.044434487,-0.014542480
1762189210.711902,0.058552587,0.033294487,-0.016990480
1762189210.713871,0.036004587,0.028630487,-0.023910480
1762189210.715908,0.051183587,0.012731487,-0.028376480
1762189210.717853,0.058538587,0.025300487,-0.016201480
1762189210.719856,0.096990587,0.005175487,-0.033425480
1762189210.721896,0.027860587,0.020086487,-0.004125480
1762189210.723981,0.043089587,0.020341487,-0.013912480
1762189210.725972,0.035572587,0.025288487,-0.011252480
1762189210.727951,0.028223587,0.037524487,-0.024109480
1762189210.729949,0.027644587,0.041983487,-0.012020480
1762189210.731950,0.081898587,0.001210487,-0.035448480
1762189210.734027,0.035525587,0.028594487,-0.009760480
1762189210.736024,0.035217587,0.032832487,-0.001951480
1762189210.738114,0.005581587,0.019379487,-0.028848480
1762189210.740002,0.058123587,0.032514487,-0.007123480
1762189210.742018,0.043388587,0.029545487,-0.013457480
1762189210.743963,0.035826587,0.028626487,-0.018928480
1762189210.745925,0.036088587,0.027285487,-0.021151480
1762189210.748010,0.035561587,0.040936487,-0.006796480
1762189210.749921,0.035441587,0.032724487,-0.006581480
1762189210.751901,0.035548587,0.026964487,-0.013787480
1762189210.753899,0.051183587,0.020282487,-0.029038480
1762189210.755898,0.020675587,0.027701487,-0.029331480
1762189210.757923,0.028070587,0.024701487,-0.016500480
1762189210.759899,0.050618587,0.029365487,-0.009581480
1762189210.761906,0.042777587,0.032762487,-0.002131480
1762189210.763938,0.074250587,0.009412487,-0.035612480
1762189210.765895,0.020700587,0.020860487,-0.018924480
1762189210.767911,0.051154587,0.024386487,-0.026654480
1762189210.769914,0.035619587,0.032727487,-0.011563480
1762189210.771920,0.028348587,-0.000870513,-0.025878480
1762189210.773927,-0.002065413,0.031762487,-0.021517480
1762189210.775928,0.027646587,0.045356487,0.000842520
1762189210.777940,0.043519587,0.028672487,-0.024441480
1762189210.779952,0.005526587,0.036303487,-0.029092480
1762189210.781918,0.081481587,-0.008650513,-0.015330480
1762189210.783936,0.073909587,0.031915487,-0.013667480
1762189210.785933,0.035468587,0.033609487,-0.006836480
1762189210.787935,0.020331587,0.037308487,-0.009871480
1762189210.789938,0.027849587,0.020808487,-0.008346480
1762189210.791937,0.081459587,0.037333487,-0.024668480
1762189210.793926,0.051685587,-0.001216513,-0.035550480
1762189210.795940,0.028060587,0.037155487,-0.013888480
1762189210.797935,0.081547587,0.022639487,-0.018009480
1762189210.799933,0.081693587,0.017220487,-0.031249480
1762189210.801973,0.005224587,0.014030487,-0.001012480
1762189210.803952,0.035762587,0.007848487,-0.020975480
1762189210.805935,0.042851587,0.024188487,-0.001659480
1762189210.807949,0.058627587,0.024896487,-0.026518480
1762189210.809943,0.028856587,0.011960487,-0.043450480
1762189210.811949,0.020793587,0.005310487,-0.025626480
1762189210.813949,0.035792587,0.007925487,-0.015863480
1762189210.815962,0.005060587,0.033340487,-0.006912480
1762189210.817942,0.027655587,0.024363487,-0.006761480
1762189210.819961,0.043832587,0.024790487,-0.031232480
1762189210.821962,0.004960587,0.031681487,-0.006753480
1762189210.823967,0.066010587,0.029004487,-0.014222480
1762189210.825958,0.028311587,0.022430487,-0.016176480
1762189210.827995,0.050830587,0.023647487,-0.006212480
1762189210.829967,0.035220587,0.041548487,-0.006961480
1762189210.831970,0.035677587,0.024519487,-0.016330480
1762189210.833996,0.066159587,0.033112487,-0.016820480
1762189210.836006,0.020233587,0.044364487,-0.014723480
1762189210.837955,0.035927587,0.016757487,-0.026206480
1762189210.839978,0.074012587,0.008090487,-0.036506480
1762189210.841968,0.004695587,0.017745487,0.006793520
1762189210.844035,0.027878587,0.023267487,-0.017043480
1762189210.845961,0.020583587,0.025544487,-0.016224480
1762189210.847993,0.058477587,0.023982487,-0.022077480
1762189210.849993,0.043299587,0.033318487,-0.011297480
1762189210.851999,0.035424587,0.028732487,-0.009316480
1762189210.853992,0.027965587,0.028664487,-0.009579480
1762189210.855980,0.035761587,0.020389487,-0.019508480
1762189210.857987,0.050648587,0.032812487,-0.012626480
1762189210.859988,0.020673587,0.023344487,-0.026826480
1762189210.861991,0.027788587,0.009965487,-0.003844480
1762189210.863985,0.012580587,0.024391487,-0.006049480
1762189210.865993,0.035646587,0.033613487,-0.011818480
1762189210.868137,0.051296587,0.022207487,-0.019324480
1762189210.870064,0.028261587,0.020790487,-0.019104480
1762189210.872094,0.066304587,0.020142487,-0.029399480
1762189210.874104,0.027790587,0.028028487,-0.009231480
1762189210.876019,0.028264587,0.020157487,-0.023738480
1762189210.878009,0.028371587,0.018579487,-0.023448480
1762189210.880011,0.058658587,0.029331487,-0.023911480
1762189210.882046,0.035467587,-0.006341513,-0.002539480
1762189210.884033,0.104317587,0.018655487,-0.020710480
1762189210.886011,0.073553587,0.024942487,-0.017137480
1762189210.888028,-0.002182413,0.032265487,-0.026313480
1762189210.890059,0.028413587,0.024265487,-0.026336480
1762189210.892095,0.005313587,0.015422487,-0.011044480
1762189210.894059,0.042824587,0.032650487,-0.001780480
1762189210.896096,0.042885587,0.033157487,-0.011557480
1762189210.898125,0.036009587,0.026201487,-0.028828480
1762189210.900118,0.050941587,0.016222487,-0.017141480
1762189210.902101,0.012489587,0.033154487,-0.001760480
1762189210.904101,0.028396587,0.033802487,-0.021952480
1762189210.906032,0.020763587,0.037456487,-0.024372480
1762189210.908069,0.035769587,0.029460487,-0.023500480
1762189210.910023,0.035442587,0.014029487,-0.005828480
1762189210.912029,0.027831587,0.029357487,-0.009614480
1762189210.914031,0.028590587,0.023281487,-0.036970480
1762189210.916053,0.012524587,0.040327487,-0.011944480
1762189210.918085,0.036089587,0.021307487,-0.028932480
1762189210.920051,0.028715587,0.022501487,-0.035789480
1762189210.922054,0.028148587,0.006147487,-0.020285480
1762189210.924067,0.035214587,0.024117487,0.003059520
1762189210.926045,0.012932587,0.020849487,-0.018874480
1762189210.928071,0.051537587,0.008380487,-0.035834480
1762189210.930061,0.035706587,0.014260487,-0.016493480
1762189210.932052,0.035765587,0.019757487,-0.024142480
1762189210.934070,0.027581587,0.037119487,0.000261520
1762189210.936061,0.020760587,0.028741487,-0.019362480
1762189210.938067,0.035777587,0.011661487,-0.029260480
1762189210.940075,0.035677587,0.024519487,-0.016330480
1762189210.942096,0.042853587,0.028546487,-0.004164480
1762189210.944107,0.012774587,0.044297487,-0.014986480
1762189210.946063,0.035680587,0.043978487,-0.020158480
1762189210.948105,0.043064587,0.026198487,-0.008952480
1762189210.950097,0.019876587,0.040000487,-0.002254480
1762189210.952106,0.043358587,0.032661487,-0.016725480
1762189210.954069,0.050974587,0.015843487,-0.026663480
1762189210.956124,0.028176587,0.024919487,-0.015926480
1762189210.958070,0.073390587,0.020392487,-0.014411480
1762189210.960107,0.043178587,0.033466487,-0.017111480
1762189210.962101,0.028083587,0.011439487,-0.013746480
1762189210.964123,0.058799587,0.003288487,-0.028975480
1762189210.966096,0.036079587,0.029580487,-0.033814480
1762189210.968119,0.020812587,0.023007487,-0.025773480
1762189210.970088,0.020679587,0.021903487,-0.026092480
1762189210.972102,0.050795587,0.015663487,-0.011681480
1762189210.974086,0.080863587,0.025084487,-0.006779480
1762189210.976101,0.035527587,0.032952487,-0.012265480
1762189210.978091,0.097140587,0.006089487,-0.037867480
1762189210.980098,0.012369587,0.009441487,0.001051520
1762189210.982132,0.043045587,0.029980487,-0.003621480
1762189210.984123,0.027525587,0.049685487,0.002523520
1762189210.986112,-0.002046413,0.030764487,-0.020911480
1762189210.988129,0.043204587,0.020646487,-0.014484480
1762189210.990138,0.012639587,0.031284487,-0.012139480
1762189210.992119,0.035743587,0.048843487,-0.032441480
1762189210.994127,0.035738587,0.009524487,-0.023510480
1762189210.996211,0.035619587,0.032727487,-0.011563480
1762189210.998140,0.051170587,0.007122487,-0.020376480
1762189211.000118,0.066568587,0.027339487,-0.026631480
1762189211.002132,0.042964587,0.015954487,-0.007221480
1762189211.004138,0.050620587,0.024375487,-0.011709480
1762189211.006137,0.012938587,0.032125487,-0.026674480
1762189211.008127,0.027584587,0.039680487,-0.002528480
1762189211.010159,0.028293587,0.016053487,-0.026121480
1762189211.012131,0.035887587,0.017813487,-0.018613480
1762189211.014146,0.065652587,0.033987487,-0.002130480
1762189211.016131,0.028527587,0.003491487,-0.033365480
1762189211.018127,0.035950587,0.026859487,-0.023400480
1762189211.020138,0.043483587,0.027478487,-0.006477480
1762189211.022138,0.012536587,0.014347487,-0.000656480
1762189211.024142,0.020232587,0.040007487,-0.012217480
1762189211.026160,0.051551587,0.012192487,-0.044119480
1762189211.028176,0.043414587,0.015913487,-0.026482480
1762189211.030193,-0.002685413,0.048422487,-0.001927480
1762189211.032131,0.042973587,0.029383487,-0.013717480
1762189211.034163,0.035546587,0.041301487,-0.012036480
1762189211.036171,0.035768587,0.029284487,-0.013499480
1762189211.038167,0.013529587,0.001687487,-0.027475480
1762189211.040169,0.104745587,0.010897487,-0.035568480
1762189211.042181,0.035499587,0.024515487,-0.011348480
1762189211.044159,0.005196587,0.023476487,-0.016502480
1762189211.046166,0.089743587,0.022442487,-0.033578480
1762189211.048179,0.059259587,0.022032487,-0.029116480
1762189211.050161,0.005191587,0.029098487,-0.009740480
1762189211.052153,0.035742587,0.042104487,-0.016126480
1762189211.054186,0.028369587,0.032916487,-0.021697480
1762189211.056167,0.050892587,0.037859487,-0.018871480
1762189211.058177,0.058240587,0.024636487,-0.011666480
1762189211.060197,0.035677587,0.024519487,-0.016330480
1762189211.062186,0.042864587,0.020450487,-0.009282480
1762189211.064184,0.081515587,0.017216487,-0.026268480
1762189211.066188,0.028315587,0.012450487,-0.020433480
1762189211.068196,0.028323587,0.016307487,-0.031010480
1762189211.070184,0.027911587,0.033047487,-0.011289480
1762189211.072209,0.058476587,0.016431487,-0.021415480
1762189211.074192,0.020204587,0.048469487,-0.012339480
1762189211.076203,0.042825587,0.046355487,-0.004662480
1762189211.078195,0.058479587,0.032521487,-0.017086480
1762189211.080197,0.050971587,0.007128487,-0.021653480
1762189211.082189,0.012314587,0.035712487,0.000430520
1762189211.084192,0.042895587,0.024884487,-0.006675480
1762189211.086195,0.035380587,0.031405487,-0.012457480
1762189211.088202,0.119823587,0.014418487,-0.033418480
1762189211.090196,0.020235587,0.048722487,-0.017228480
1762189211.092237,0.050767587,0.033473487,-0.012179480
1762189211.094204,0.043134587,0.032769487,-0.012095480
1762189211.096195,0.035643587,0.020716487,-0.014303480
1762189211.098192,0.065683587,0.024893487,-0.006642480
1762189211.100221,0.035467587,0.000221487,-0.008853480
1762189211.102218,0.035485587,0.011355487,-0.002687480
1762189211.104220,0.058952587,0.017099487,-0.030931480
1762189211.106338,0.058418587,0.024639487,-0.016648480
1762189211.108246,0.065835587,0.045267487,-0.014912480
1762189211.110260,0.043309587,0.016683487,-0.021405480
1762189211.112245,0.066188587,0.029008487,-0.019203480
1762189211.114247,0.020318587,0.024325487,-0.011211480
1762189211.116236,0.035618587,0.027558487,-0.024711480
1762189211.118295,0.050889587,0.029144487,-0.013861480
1762189211.120232,0.035885587,0.020594487,-0.033696480
1762189211.122263,0.020551587,0.007404487,-0.015949480
1762189211.124248,0.012700587,0.035973487,-0.014420480
1762189211.126330,0.058831587,0.007899487,-0.036369480
1762189211.128247,0.027881587,0.032794487,-0.006401480
1762189211.130241,0.058715587,0.020135487,-0.034330480
1762189211.132231,0.066034587,0.007646487,-0.016585480
1762189211.134239,0.066387587,0.011069487,-0.015978480
1762189211.136235,0.012938587,0.032125487,-0.026674480
1762189211.138237,0.005790587,0.019636487,-0.038719480
1762189211.140242,0.012402587,0.027757487,-0.009224480
1762189211.142291,0.065990587,0.016297487,-0.011946480
1762189211.144267,0.012847587,0.037519487,-0.014229480
1762189211.146372,0.020736587,0.013518487,-0.020859480
1762189211.148391,0.050740587,0.032587487,-0.011924480
1762189211.150306,0.058266587,0.034693487,-0.002297480
1762189211.152285,0.035694587,0.022356487,-0.011375480
1762189211.154284,0.013057587,0.042134487,-0.026604480
1762189211.156276,0.050740587,0.032587487,-0.011924480
1762189211.158289,0.096846587,0.022503487,-0.023351480
1762189211.160267,0.096678587,0.019393487,-0.021359480
1762189211.162297,0.019876587,0.040000487,-0.002254480
1762189211.164320,0.027701587,0.024251487,-0.006410480
1762189211.166292,0.050979587,0.029728487,-0.018526480
1762189211.168290,0.042883587,0.039544487,-0.007870480
1762189211.170281,0.043548587,0.024568487,-0.026825480
1762189211.172293,0.020736587,0.013518487,-0.020859480
1762189211.174289,0.020082587,0.037696487,-0.009334480
1762189211.176287,0.028118587,0.024765487,-0.026150480
1762189211.178285,0.050976587,0.024382487,-0.021673480
1762189211.180274,0.005289587,0.040150487,-0.016838480
1762189211.182307,0.050989587,0.030803487,-0.014020480
1762189211.184300,0.112078587,0.002220487,-0.026108480
1762189211.186314,0.020498587,0.028686487,-0.018697480
1762189211.188800,0.012288587,0.048532487,-0.002195480
1762189211.190341,0.043013587,0.024557487,-0.011880480
1762189211.192297,0.058227587,0.041091487,-0.012577480
1762189211.194386,0.004992587,0.036292487,-0.014147480
1762189211.196343,0.020546587,0.053199487,-0.030047480
1762189211.198341,0.051272587,0.020689487,-0.023702480
1762189211.200297,0.035613587,0.006934487,-0.016534480
1762189211.202341,0.058120587,0.023798487,-0.002113480
1762189211.204326,0.042854587,0.032904487,-0.006669480
1762189211.206321,0.020259587,0.031545487,-0.012096480
1762189211.208317,0.051219587,0.041971487,-0.026451480
1762189211.210321,0.035829587,0.037342487,-0.023938480
1762189211.212315,0.050586587,0.020573487,-0.009683480
1762189211.214320,0.027785587,0.029469487,-0.009965480
1762189211.216318,0.012676587,0.053150487,-0.019552480
1762189211.218358,0.058567587,0.024566487,-0.026742480
1762189211.220328,0.035643587,0.020716487,-0.014303480
1762189211.222373,0.027714587,0.024694487,-0.006537480
1762189211.224362,0.028296587,0.024768487,-0.031132480
1762189211.226449,0.043490587,0.032777487,-0.022058480
1762189211.228378,0.035855587,0.024522487,-0.021312480
1762189211.230355,0.043504587,0.020679487,-0.023652480
1762189211.232360,0.028234587,0.023274487,-0.027007480
1762189211.234361,0.081837587,0.017602487,-0.026709480
1762189211.236350,0.051417587,0.017878487,-0.021005480
1762189211.238359,0.043235587,0.015733487,-0.011500480
1762189211.240355,0.028237587,0.031989487,-0.032017480
1762189211.242347,0.058239587,0.020278487,-0.009161480
1762189211.244362,0.043054587,0.022516487,-0.004105480
1762189211.246360,0.012880587,0.018269487,-0.012997480
1762189211.248366,0.043356587,0.024122487,-0.021716480
1762189211.250363,0.050890587,0.033502487,-0.016366480
1762189211.252360,0.020058587,0.053076487,-0.014751480
1762189211.254369,0.089402587,0.027235487,-0.026248480
1762189211.256499,0.043446587,0.024706487,-0.026381480
1762189211.258402,0.066568587,0.027339487,-0.026631480
1762189211.260381,0.020435587,0.028987487,-0.014287480
1762189211.262409,0.005792587,0.006111487,-0.024818480
1762189211.264368,0.020455587,0.041695487,-0.016563480
1762189211.266398,0.027998587,0.031479487,-0.017258480
1762189211.268382,0.058741587,0.004122487,-0.033547480
1762189211.270383,0.035409587,0.023931487,-0.006683480
1762189211.272381,0.051209587,0.007462487,-0.026411480
1762189211.274385,0.020142587,0.032860487,-0.001239480
1762189211.276380,0.050841587,0.020717487,-0.019202480
1762189211.278389,0.027788587,0.033018487,-0.007103480
1762189211.280396,0.035325587,0.048329487,-0.012700480
1762189211.282400,0.005193587,0.014761487,-0.011491480
1762189211.284383,0.019964587,0.032856487,0.003742520
1762189211.286385,0.043385587,0.020018487,-0.024099480
1762189211.288386,0.043032587,0.028726487,-0.019146480
1762189211.290397,0.050384587,0.032580487,-0.001961480
1762189211.292449,0.058962587,0.001276487,-0.025387480
1762189211.294429,0.050918587,0.025040487,-0.016244480
1762189211.296415,0.066159587,0.033112487,-0.016820480
1762189211.298420,0.058435587,0.037979487,-0.014290480
1762189211.300419,0.028023587,0.024637487,-0.006851480
1762189211.302432,0.020198587,0.020294487,-0.003500480
1762189211.304406,-0.002493413,0.044687487,-0.014532480
1762189211.306421,0.058742587,0.015854487,-0.026713480
1762189211.308408,0.043650587,0.007708487,-0.036231480
1762189211.310417,0.081709587,0.030383487,-0.018891480
1762189211.312418,0.051034587,0.016174487,-0.026440480
1762189211.314445,0.051212587,0.016177487,-0.031421480
1762189211.316446,0.035799587,0.037088487,-0.019050480
1762189211.318425,0.058611587,0.032637487,-0.022419480
1762189211.320432,0.042972587,0.029207487,-0.003717480
1762189211.322969,0.020224587,0.016822487,-0.001250480
1762189211.324460,0.020139587,0.023333487,-0.011881480
1762189211.326437,0.065658587,0.046251487,-0.004278480
1762189211.328420,0.050357587,0.040230487,-0.017735480
1762189211.330435,0.028324587,0.020488487,-0.023514480
1762189211.332447,0.020461587,-0.002526513,-0.010907480
1762189211.334435,0.043608587,0.029080487,-0.019106480
1762189211.336447,0.066275587,0.024246487,-0.027015480
1762189211.338432,0.035383587,0.040120487,-0.017467480
1762189211.340450,0.005326587,0.011684487,-0.018668480
1762189211.342440,0.058587587,-0.027748513,-0.005184480
1762189211.344433,0.043181587,0.037015487,-0.014249480
1762189211.346433,0.051274587,0.025047487,-0.026207480
1762189211.348440,0.058801587,0.006661487,-0.016112480
1762189211.350465,0.020378587,0.009153487,-0.008390480
1762189211.352448,0.035441587,0.031912487,-0.022234480
1762189211.354473,0.036033587,0.024526487,-0.026293480
1762189211.356467,0.020440587,0.040264487,-0.022088480
1762189211.358490,0.012892587,0.014354487,-0.010619480
1762189211.360487,0.020186587,0.036926487,-0.014412480
1762189211.362482,0.020685587,0.011878487,-0.023787480
1762189211.364468,0.035147587,0.048325487,-0.007719480
1762189211.366478,0.042956587,0.032766487,-0.007113480
1762189211.368530,0.035380587,0.031405487,-0.012457480
1762189211.370546,0.066042587,0.041166487,-0.022277480
1762189211.372468,0.044006587,0.007715487,-0.046194480
1762189211.374485,0.028103587,0.037675487,-0.008903480
1762189211.376463,0.020464587,0.024883487,-0.016671480
1762189211.378497,0.035650587,0.032981487,-0.016452480
1762189211.380484,0.020527587,0.022609487,-0.011365480
1762189211.382496,0.020146587,-0.012525513,0.008765520
1762189211.384487,0.043177587,0.023942487,-0.006733480
1762189211.386526,0.020676587,0.032059487,-0.031836480
1762189211.388497,0.020226587,0.024549487,-0.011913480
1762189211.390491,0.020142587,0.032860487,-0.001239480
1762189211.392493,0.081424587,0.009081487,-0.020941480
1762189211.394501,0.035673587,0.020970487,-0.019192480
