ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m),tag_qx,tag_qy,tag_qz,tag_qw
1762210689.950181,-0.002912047,-0.013960787,0.003042547,-0.000497173,0.000320153,0.000542227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974212452,0.000747827,0.027754871,0.000066166,-0.015847031,0.561100668,0.996404438,0.013797167,-0.001532580,-0.083579215
1762210689.952246,-0.024856047,-0.029925787,-0.005558453,0.000184827,-0.000439847,-0.001148773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974212452,0.000747827,0.027754871,0.000066166,-0.015847031,0.561100668,0.996404438,0.013797167,-0.001532580,-0.083579215
1762210689.954173,-0.017177047,-0.034503787,-0.018439453,-0.000074173,-0.000160847,-0.000072773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974212452,0.000747827,0.027754871,0.000066166,-0.015847031,0.561100668,0.996404438,0.013797167,-0.001532580,-0.083579215
1762210689.956171,-0.032550047,-0.016445787,-0.013946453,-0.000237173,-0.001196847,-0.000421773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974212452,0.000747827,0.027754871,0.000066166,-0.015847031,0.561100668,0.996404438,0.013797167,-0.001532580,-0.083579215
1762210689.958182,0.034688953,-0.008456787,0.012081547,0.000053827,0.002398153,0.002122227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974212452,0.000747827,0.027754871,0.000066166,-0.015847031,0.561100668,0.996404438,0.013797167,-0.001532580,-0.083579215
1762210689.960198,-0.017707047,-0.018247787,-0.009166453,-0.000366173,0.000390153,0.000480227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.977721397,-0.001343085,0.027577285,0.000072688,-0.015856721,0.561329046,0.996549429,0.013796902,-0.000459255,-0.081845410
1762210689.962178,0.027590953,-0.035440787,0.005198547,0.000083827,0.000127153,0.001440227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.964286,-0.011126047,-0.001032787,0.024839547,-0.000522173,-0.000069847,0.000496227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.966255,0.012665953,-0.036471787,0.011185547,0.000746827,0.001075153,0.000190227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.968259,-0.002648047,-0.023075787,-0.007246453,-0.000218173,0.000632153,0.001425227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.970275,-0.002172047,-0.022407787,-0.016762453,0.000056827,0.000080153,0.000668227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.972260,0.020760953,-0.017659787,-0.014694453,0.000609827,-0.000766847,0.000616227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.974262,0.035543953,-0.007660787,-0.004577453,-0.000061173,-0.001736847,-0.000157773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.976276,0.012592953,-0.018373787,0.000335547,0.000193827,0.000070153,0.000734227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.978265,0.020382953,-0.020980787,-0.009394453,0.000467827,0.002355153,0.001411227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.980210,0.012415953,-0.021570787,0.003473547,-0.000474173,-0.000330847,-0.000001773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.982182,0.004498953,-0.010763787,0.014798547,0.000172827,0.000682153,0.001138227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.984215,-0.002081047,-0.014272787,-0.022089453,0.000183827,0.000235153,0.000957227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.986214,-0.018010047,-0.039536787,0.003544547,-0.000484173,0.000542153,0.000724227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.988212,0.005150953,-0.022811787,-0.012185453,-0.000076173,0.000354153,0.001301227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.990206,-0.017977047,-0.025165787,0.012700547,0.000839827,0.001968153,0.001325227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.992216,0.005264953,-0.039405787,-0.011718453,-0.000058173,0.000139153,0.001120227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.994218,0.020400953,-0.042295787,-0.014050453,-0.000578173,-0.000763847,0.000894227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.996206,0.005125953,-0.009004787,-0.009159453,-0.000354173,-0.000263847,-0.000013773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210689.998224,0.088759953,-0.045819787,-0.016813453,-0.000655173,-0.001452847,0.001312227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.000209,0.012945953,-0.031263787,-0.012113453,0.000342827,0.000136153,0.001282227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.002222,0.004319953,-0.018317787,0.020442547,-0.000357173,0.000312153,0.000455227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.004235,-0.010593047,-0.020881787,0.014996547,0.000570827,0.001996153,0.001521227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.006228,0.012917953,-0.034533787,-0.019069453,-0.000457173,-0.000168847,0.000934227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.008254,-0.017620047,-0.026379787,-0.008821453,-0.000356173,0.000175153,0.000197227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.974588944,-0.002188689,0.027382950,0.000073668,-0.015845090,0.561111640,0.996420499,0.013734601,-0.000051470,-0.083411915
1762210690.010251,0.042980953,-0.040159787,0.003063547,0.000370827,0.000538153,0.001248227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.012242,0.020225953,-0.040722787,0.003509547,0.000353827,0.001199153,0.000875227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.014225,-0.010476047,-0.013257787,0.007856547,-0.000233173,-0.000494847,0.000281227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.016733,0.020541953,-0.009643787,-0.009706453,0.000464827,-0.000268847,0.000513227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.018233,0.058141953,-0.011691787,-0.000005453,0.000621827,0.001378153,0.001417227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.020225,-0.010596047,-0.023442787,0.017786547,0.000308827,0.000718153,0.000784227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.022251,0.012736953,-0.048418787,-0.001204453,0.000088827,0.000703153,0.000714227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.024233,0.013033953,-0.025689787,-0.014650453,0.000207827,-0.000986847,0.000834227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.026238,0.027713953,-0.026064787,0.000635547,-0.000189173,-0.000364847,0.000565227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.028257,0.012360953,-0.004646787,0.003229547,-0.000490173,-0.000331847,-0.000205773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.030262,0.019844953,-0.004857787,0.007586547,-0.000218173,-0.000496847,0.000431227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.032284,-0.010547047,-0.005492787,0.012750547,0.000025827,0.000002153,0.000187227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.034267,0.004654953,0.011763213,0.007832547,-0.000245173,-0.000055847,-0.000275773,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.036249,-0.002674047,-0.013625787,-0.001715453,-0.000359173,0.000044153,0.000163227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.038254,0.020536953,-0.031079787,-0.017182453,0.000080827,0.000074153,0.001533227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.040266,-0.017740047,-0.029013787,0.000447547,0.000578827,0.001818153,0.001378227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.042259,-0.010507047,-0.031397787,0.008131547,-0.000219173,0.000599153,0.000880227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.044268,0.012864953,-0.023584787,-0.006072453,0.000200827,0.001303153,0.000040227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.046272,0.004464953,-0.036630787,0.025736547,0.000330827,0.001250153,0.000682227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.048263,-0.010446047,-0.026709787,0.005849547,-0.000356173,0.000353153,0.000442227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.050265,0.019827953,-0.018197787,0.005229547,-0.000342173,0.000128153,0.000972227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.052298,0.012712953,-0.010161787,0.000120547,0.000589827,0.000069153,0.000641227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.054639,-0.017794047,-0.005935787,-0.002016453,0.000023827,0.000479153,0.000332227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.056322,0.004944953,-0.014353787,-0.007325453,-0.000220173,0.000413153,0.001193227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.058335,0.035478953,-0.040746787,-0.002184453,0.000498827,0.000912153,0.001769227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.972942769,0.000590927,0.027558254,0.000070197,-0.015848825,0.561073648,0.996352464,0.013704848,-0.001454897,-0.084212987
1762210690.060342,-0.003004047,-0.026452787,0.010874547,-0.000485173,0.000195153,0.000305227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975746285,0.000679603,0.027432963,0.000070982,-0.015854451,0.561176335,0.996470425,0.013640778,-0.001474678,-0.082815742
1762210690.062303,-0.002233047,-0.027095787,-0.014480453,0.000193827,0.000326153,0.001106227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975579479,0.000618049,0.027306768,0.000066916,-0.015845573,0.561043663,0.996464348,0.013580332,-0.001439917,-0.082899363
1762210690.064281,0.004650953,-0.005490787,0.007852547,-0.000230173,0.000161153,0.000313227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975579479,0.000618049,0.027306768,0.000066916,-0.015845573,0.561043663,0.996464348,0.013580332,-0.001439917,-0.082899363
1762210690.066269,0.005182953,-0.014019787,-0.012083453,-0.000082173,0.000137153,0.000814227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975579479,0.000618049,0.027306768,0.000066916,-0.015845573,0.561043663,0.996464348,0.013580332,-0.001439917,-0.082899363
1762210690.068269,-0.032830047,-0.026646787,-0.013796453,-0.000637173,0.000551153,0.000455227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975579479,0.000618049,0.027306768,0.000066916,-0.015845573,0.561043663,0.996464348,0.013580332,-0.001439917,-0.082899363
1762210690.070289,-0.025673047,-0.026788787,0.005636547,-0.000368173,0.000350153,0.000698227,0.486127392,-0.001585965,0.244909641,0.001017596,0.702568441,-0.001303207,0.711614257,1,3,-2.975579479,0.000618049,0.027306768,0.000066916,-0.015845573,0.561043663,0.996464348,0.013580332,-0.001439917,-0.082899363
