ros_time_sec,tag_id,roll(rad),pitch(rad),yaw(rad),tx(m),ty(m),tz(m),q_x,q_y,q_z,q_w
1760130277.970214,3,-2.974741,-0.009932,0.018781,-0.006476,-0.010105,0.564950,0.996462,0.009771,0.004166,-0.083371
1760130278.002467,3,-2.971488,-0.015861,0.018522,-0.006465,-0.010097,0.564746,0.996305,0.009901,0.007115,-0.085017
1760130278.038149,3,-2.975285,-0.013353,0.018692,-0.006467,-0.010106,0.565077,0.996474,0.009868,0.005877,-0.083115
1760130278.073742,3,-2.976700,-0.011982,0.018902,-0.006468,-0.010106,0.565142,0.996536,0.009912,0.005192,-0.082404
1760130278.106365,3,-2.976263,-0.011317,0.018733,-0.006469,-0.010108,0.565099,0.996521,0.009801,0.004865,-0.082619
1760130278.141887,3,-2.974960,-0.011695,0.018682,-0.006472,-0.010102,0.564985,0.996466,0.009795,0.005050,-0.083270
1760130278.177928,3,-2.975771,-0.013319,0.018382,-0.006469,-0.010107,0.565095,0.996496,0.009710,0.005875,-0.082872
1760130278.210733,3,-2.974666,-0.013156,0.019017,-0.006461,-0.010100,0.564883,0.996447,0.010023,0.005762,-0.083423
1760130278.246309,3,-2.977163,-0.012892,0.018658,-0.006468,-0.010109,0.565092,0.996553,0.009826,0.005658,-0.082177
1760130278.278617,3,-2.971484,-0.014356,0.018625,-0.006466,-0.010095,0.564728,0.996311,0.009888,0.006361,-0.085012
1760130278.314057,3,-2.977039,-0.012433,0.018884,-0.006472,-0.010106,0.565075,0.996549,0.009921,0.005419,-0.082237
1760130278.346753,3,-2.975552,-0.009562,0.018650,-0.006469,-0.010101,0.564957,0.996497,0.009689,0.003991,-0.082965
1760130278.382585,3,-2.975955,-0.011832,0.018907,-0.006475,-0.010106,0.565089,0.996506,0.009910,0.005113,-0.082775
1760130278.413638,3,-2.972381,-0.012284,0.018741,-0.006468,-0.010099,0.564823,0.996356,0.009856,0.005328,-0.084557
1760130278.450444,3,-2.973499,-0.012872,0.018693,-0.006466,-0.010099,0.564835,0.996401,0.009853,0.005628,-0.084003
1760130278.486266,3,-2.975536,-0.009066,0.018894,-0.006471,-0.010098,0.564996,0.996497,0.009790,0.003734,-0.082971
1760130278.518516,3,-2.976647,-0.010838,0.018409,-0.006469,-0.010105,0.565117,0.996540,0.009619,0.004642,-0.082424
1760130278.555088,3,-2.971962,-0.010508,0.018788,-0.006473,-0.010100,0.564884,0.996343,0.009805,0.004439,-0.084758
1760130278.586325,3,-2.974039,-0.014592,0.018582,-0.006468,-0.010102,0.565039,0.996418,0.009868,0.006493,-0.083741
1760130278.621801,3,-2.974084,-0.012367,0.018591,-0.006472,-0.010108,0.564999,0.996428,0.009780,0.005384,-0.083709
1760130278.654105,3,-2.976423,-0.013016,0.018415,-0.006467,-0.010102,0.565069,0.996524,0.009713,0.005726,-0.082545
1760130278.690181,3,-2.974952,-0.010730,0.018826,-0.006466,-0.010103,0.565049,0.996468,0.009827,0.004563,-0.083269
1760130278.726293,3,-2.974385,-0.010525,0.018592,-0.006471,-0.010104,0.565064,0.996446,0.009703,0.004468,-0.083550
1760130278.758986,3,-2.973492,-0.014169,0.018836,-0.006473,-0.010106,0.565045,0.996395,0.009979,0.006268,-0.084012
1760130278.794225,3,-2.973552,-0.009215,0.018997,-0.006470,-0.010103,0.565000,0.996413,0.009851,0.003794,-0.083960
1760130278.826664,3,-2.976995,-0.012957,0.018529,-0.006466,-0.010109,0.565176,0.996547,0.009765,0.005694,-0.082260
1760130278.862390,3,-2.973261,-0.017011,0.018505,-0.006462,-0.010102,0.564941,0.996375,0.009934,0.007697,-0.084138
1760130278.897968,3,-2.971561,-0.013302,0.018767,-0.006464,-0.010100,0.564815,0.996317,0.009914,0.005830,-0.084970
1760130278.930013,3,-2.979896,-0.013802,0.018792,-0.006472,-0.010115,0.565263,0.996661,0.009922,0.006119,-0.080819
1760130278.966207,3,-2.972862,-0.013800,0.018756,-0.006462,-0.010102,0.564938,0.996370,0.009926,0.006085,-0.084324
1760130279.002098,3,-2.974615,-0.013405,0.018891,-0.006464,-0.010099,0.564895,0.996445,0.009971,0.005891,-0.083449
1760130279.034724,3,-2.972390,-0.013946,0.018710,-0.006466,-0.010095,0.564861,0.996350,0.009910,0.006157,-0.084560
1760130279.070248,3,-2.976918,-0.013238,0.018475,-0.006469,-0.010110,0.565221,0.996543,0.009750,0.005837,-0.082300
1760130279.102528,3,-2.976753,-0.017989,0.018120,-0.006464,-0.010105,0.565108,0.996517,0.009769,0.008218,-0.082401
1760130279.138660,3,-2.971256,-0.012769,0.018792,-0.006465,-0.010101,0.564807,0.996306,0.009905,0.005562,-0.085120
1760130279.170812,3,-2.972818,-0.013646,0.018704,-0.006458,-0.010104,0.565016,0.996369,0.009894,0.006010,-0.084345
1760130279.207015,3,-2.973120,-0.010526,0.018490,-0.006471,-0.010102,0.564898,0.996394,0.009655,0.004466,-0.084180
1760130279.241833,3,-2.974020,-0.014118,0.018792,-0.006463,-0.010107,0.565048,0.996418,0.009953,0.006248,-0.083749
1760130279.274341,3,-2.976858,-0.010090,0.018816,-0.006463,-0.010111,0.565086,0.996549,0.009791,0.004254,-0.082317
1760130279.310708,3,-2.974867,-0.011006,0.018453,-0.006467,-0.010104,0.565108,0.996466,0.009652,0.004715,-0.083312
1760130279.342755,3,-2.975669,-0.012382,0.018899,-0.006471,-0.010107,0.565017,0.996492,0.009930,0.005386,-0.082920
1760130279.378323,3,-2.975487,-0.012873,0.018717,-0.006470,-0.010108,0.565087,0.996484,0.009860,0.005638,-0.083012
1760130279.414518,3,-2.975506,-0.010625,0.019036,-0.006461,-0.010106,0.565071,0.996490,0.009926,0.004505,-0.082994
1760130279.446753,3,-2.975261,-0.011496,0.018698,-0.006469,-0.010102,0.565018,0.996479,0.009794,0.004951,-0.083119
1760130279.482207,3,-2.974773,-0.015098,0.018527,-0.006464,-0.010103,0.564976,0.996446,0.009860,0.006751,-0.083377
1760130279.518086,3,-2.977197,-0.016365,0.018256,-0.006467,-0.010111,0.565122,0.996543,0.009768,0.007405,-0.082173
1760130279.550257,3,-2.972881,-0.012293,0.018949,-0.006463,-0.010097,0.564835,0.996376,0.009958,0.005326,-0.084308
1760130279.582384,3,-2.974671,-0.012008,0.018727,-0.006471,-0.010105,0.564930,0.996453,0.009831,0.005202,-0.083415
1760130279.618307,3,-2.979709,-0.009104,0.018839,-0.006470,-0.010108,0.565205,0.996668,0.009757,0.003775,-0.080892
1760130279.654481,3,-2.975831,-0.010546,0.018807,-0.006471,-0.010105,0.565009,0.996505,0.009807,0.004476,-0.082831
1760130279.686523,3,-2.971527,-0.015492,0.018591,-0.006462,-0.010098,0.564745,0.996308,0.009919,0.006928,-0.084996
1760130279.722459,3,-2.977277,-0.010762,0.018667,-0.006477,-0.010106,0.565146,0.996565,0.009743,0.004597,-0.082111
1760130279.758720,3,-2.972857,-0.017548,0.018385,-0.006467,-0.010102,0.564848,0.996356,0.009899,0.007968,-0.084341
1760130279.790353,3,-2.972429,-0.014871,0.018546,-0.006469,-0.010100,0.564908,0.996349,0.009868,0.006625,-0.084544
1760130279.826200,3,-2.976328,-0.009813,0.018622,-0.006474,-0.010104,0.565051,0.996529,0.009684,0.004121,-0.082579
1760130279.858285,3,-2.979079,-0.013822,0.018780,-0.006466,-0.010109,0.565266,0.996627,0.009919,0.006126,-0.081227
1760130279.894433,3,-2.973649,-0.009235,0.018625,-0.006474,-0.010101,0.564875,0.996419,0.009667,0.003820,-0.083912
1760130279.930409,3,-2.973858,-0.008550,0.018718,-0.006475,-0.010103,0.564966,0.996429,0.009684,0.003476,-0.083804
1760130279.962251,3,-2.971452,-0.013665,0.018833,-0.006471,-0.010101,0.564819,0.996311,0.009963,0.006007,-0.085026
1760130279.998289,3,-2.974518,-0.014337,0.018633,-0.006463,-0.010106,0.565061,0.996438,0.009882,0.006366,-0.083501
1760130280.030201,3,-2.973500,-0.010527,0.018987,-0.006472,-0.010107,0.564977,0.996407,0.009902,0.004448,-0.083992
1760130280.067629,3,-2.976178,-0.015814,0.018393,-0.006469,-0.010109,0.565097,0.996502,0.009818,0.007120,-0.082680
1760130280.102623,3,-2.977560,-0.013048,0.018870,-0.006467,-0.010111,0.565098,0.996568,0.009937,0.005729,-0.081981
1760130280.135000,3,-2.975913,-0.017912,0.018922,-0.006466,-0.010105,0.565096,0.996479,0.010169,0.008142,-0.082823
1760130280.171007,3,-2.973186,-0.013437,0.018487,-0.006467,-0.010101,0.564874,0.996387,0.009775,0.005917,-0.084160
1760130280.205484,3,-2.973852,-0.009425,0.018874,-0.006474,-0.010105,0.565077,0.996426,0.009798,0.003905,-0.083811
1760130280.240381,3,-2.976416,-0.007950,0.018863,-0.006468,-0.010102,0.565008,0.996536,0.009727,0.003183,-0.082528
1760130280.274343,3,-2.977037,-0.012673,0.018582,-0.006470,-0.010112,0.565224,0.996549,0.009780,0.005551,-0.082238
1760130280.306357,3,-2.974779,-0.009811,0.018836,-0.006473,-0.010105,0.565085,0.996464,0.009794,0.004104,-0.083351
1760130280.342277,3,-2.974955,-0.015748,0.018641,-0.006469,-0.010104,0.564996,0.996451,0.009943,0.007071,-0.083289
1760130280.374107,3,-2.976275,-0.010838,0.018915,-0.006474,-0.010105,0.565029,0.996522,0.009872,0.004619,-0.082611
1760130280.409780,3,-2.973327,-0.011014,0.018635,-0.006464,-0.010103,0.564906,0.996400,0.009747,0.004704,-0.084080
1760130280.445863,3,-2.975914,-0.012758,0.018659,-0.006472,-0.010112,0.565072,0.996502,0.009825,0.005585,-0.082799
1760130280.478326,3,-2.975914,-0.012122,0.018828,-0.006477,-0.010109,0.565017,0.996504,0.009883,0.005261,-0.082796
1760130280.509798,3,-2.974333,-0.015783,0.018795,-0.006464,-0.010113,0.565030,0.996424,0.010024,0.007079,-0.083600
1760130280.546961,3,-2.974860,-0.013895,0.018794,-0.006465,-0.010102,0.564979,0.996454,0.009942,0.006140,-0.083329
1760130280.583081,3,-2.972375,-0.009032,0.018763,-0.006472,-0.010103,0.564841,0.996365,0.009729,0.003707,-0.084545
1760130280.614364,3,-2.972979,-0.012362,0.018789,-0.006465,-0.010098,0.564815,0.996380,0.009881,0.005368,-0.084260
1760130280.652272,3,-2.976580,-0.010340,0.019019,-0.006469,-0.010106,0.565059,0.996536,0.009903,0.004368,-0.082457
1760130280.683913,3,-2.973177,-0.016651,0.018729,-0.006457,-0.010101,0.564914,0.996372,0.010031,0.007508,-0.084180
1760130280.720789,3,-2.975205,-0.013579,0.018504,-0.006465,-0.010109,0.565045,0.996471,0.009784,0.005997,-0.083155
1760130280.755276,3,-2.977137,-0.010571,0.018650,-0.006470,-0.010109,0.565121,0.996560,0.009727,0.004502,-0.082180
1760130280.786116,3,-2.975087,-0.010614,0.018518,-0.006464,-0.010107,0.565007,0.996476,0.009668,0.004519,-0.083201
1760130280.822682,3,-2.976612,-0.012381,0.018598,-0.006462,-0.010111,0.565104,0.996533,0.009777,0.005403,-0.082449
1760130280.854198,3,-2.976071,-0.012085,0.018678,-0.006468,-0.010108,0.565166,0.996511,0.009806,0.005249,-0.082718
1760130280.890622,3,-2.977928,-0.012697,0.018574,-0.006465,-0.010103,0.565085,0.996586,0.009774,0.005568,-0.081795
1760130280.921838,3,-2.974305,-0.015565,0.018552,-0.006462,-0.010101,0.565002,0.996425,0.009893,0.006980,-0.083612
1760130280.958887,3,-2.973672,-0.015119,0.018343,-0.006468,-0.010105,0.564992,0.996401,0.009773,0.006763,-0.083925
1760130280.994812,3,-2.971825,-0.013705,0.018903,-0.006472,-0.010101,0.564842,0.996326,0.009998,0.006026,-0.084840
1760130281.026704,3,-2.974089,-0.009280,0.018923,-0.006476,-0.010098,0.564909,0.996436,0.009816,0.003832,-0.083693
1760130281.062463,3,-2.975786,-0.013963,0.018281,-0.006471,-0.010105,0.564985,0.996494,0.009687,0.006200,-0.082867
1760130281.098805,3,-2.976733,-0.010627,0.018829,-0.006473,-0.010110,0.565162,0.996542,0.009820,0.004520,-0.082382
1760130281.130814,3,-2.975380,-0.013914,0.018714,-0.006467,-0.010113,0.565147,0.996476,0.009902,0.006156,-0.083070
1760130281.167382,3,-2.972386,-0.016255,0.018625,-0.006457,-0.010100,0.564933,0.996341,0.009966,0.007311,-0.084571
1760130281.198622,3,-2.971791,-0.013026,0.018630,-0.006459,-0.010102,0.564811,0.996329,0.009834,0.005699,-0.084854
1760130281.234667,3,-2.974854,-0.010161,0.018710,-0.006469,-0.010104,0.564998,0.996466,0.009745,0.004284,-0.083315
1760130281.270554,3,-2.975910,-0.009868,0.018795,-0.006468,-0.010107,0.565007,0.996511,0.009773,0.004139,-0.082788
1760130281.302674,3,-2.971431,-0.015837,0.018351,-0.006461,-0.010097,0.564744,0.996303,0.009815,0.007110,-0.085044
1760130281.338724,3,-2.979069,-0.012311,0.018466,-0.006467,-0.010108,0.565114,0.996634,0.009702,0.005386,-0.081224
1760130281.369778,3,-2.972723,-0.013706,0.018365,-0.006472,-0.010104,0.564847,0.996367,0.009727,0.006054,-0.084392
1760130281.406356,3,-2.975347,-0.012464,0.018510,-0.006471,-0.010109,0.565093,0.996480,0.009740,0.005442,-0.083080
1760130281.438567,3,-2.971985,-0.013309,0.018676,-0.006464,-0.010099,0.564875,0.996336,0.009868,0.005839,-0.084759
1760130281.474730,3,-2.973460,-0.011057,0.018903,-0.006467,-0.010104,0.564907,0.996404,0.009882,0.004715,-0.084014
1760130281.510840,3,-2.972133,-0.013770,0.018732,-0.006453,-0.010099,0.564813,0.996340,0.009915,0.006067,-0.084687
1760130281.543501,3,-2.973580,-0.013319,0.018756,-0.006467,-0.010102,0.564982,0.996402,0.009903,0.005849,-0.083964
1760130281.579091,3,-2.974813,-0.016064,0.018642,-0.006461,-0.010102,0.564960,0.996443,0.009957,0.007227,-0.083362
1760130281.611557,3,-2.975024,-0.010065,0.018830,-0.006470,-0.010100,0.564972,0.996473,0.009800,0.004232,-0.083231
1760130281.648393,3,-2.981083,-0.014606,0.018828,-0.006465,-0.010110,0.565258,0.996705,0.009969,0.006524,-0.080232
1760130281.682874,3,-2.975846,-0.010639,0.018970,-0.006471,-0.010104,0.565005,0.996505,0.009892,0.004516,-0.082824
1760130281.714584,3,-2.975915,-0.017197,0.018297,-0.006462,-0.010107,0.565051,0.996486,0.009828,0.007811,-0.082816
1760130281.749989,3,-2.973001,-0.015179,0.018774,-0.006464,-0.010102,0.564968,0.996371,0.009992,0.006772,-0.084261
1760130281.782151,3,-2.976972,-0.011996,0.018766,-0.006468,-0.010112,0.565123,0.996548,0.009844,0.005206,-0.082268
1760130281.818081,3,-2.976901,-0.006002,0.018846,-0.006465,-0.010107,0.565100,0.996560,0.009638,0.002216,-0.082277
1760130281.850581,3,-2.976628,-0.011665,0.018718,-0.006474,-0.010110,0.565209,0.996535,0.009807,0.005041,-0.082438
1760130281.886441,3,-2.973838,-0.012050,0.018617,-0.006460,-0.010100,0.564943,0.996418,0.009780,0.005224,-0.083830
1760130281.922190,3,-2.977088,-0.008604,0.018781,-0.006470,-0.010108,0.565020,0.996563,0.009712,0.003516,-0.082195
1760130281.954512,3,-2.977136,-0.009536,0.018819,-0.006470,-0.010106,0.565125,0.996562,0.009769,0.003979,-0.082176
1760130281.991372,3,-2.976251,-0.011366,0.018957,-0.006466,-0.010110,0.565124,0.996519,0.009915,0.004881,-0.082625
1760130282.027403,3,-2.974915,-0.007144,0.019216,-0.006469,-0.010098,0.564944,0.996474,0.009872,0.002760,-0.083272
1760130282.062405,3,-2.975939,-0.010578,0.018744,-0.006468,-0.010108,0.565139,0.996510,0.009777,0.004495,-0.082777
1760130282.099166,3,-2.975932,-0.013082,0.018748,-0.006466,-0.010109,0.565102,0.996501,0.009882,0.005743,-0.082791
1760130282.130876,3,-2.973677,-0.016236,0.018786,-0.006467,-0.010103,0.564935,0.996394,0.010040,0.007302,-0.083929
1760130282.195242,3,-2.974982,-0.012038,0.018882,-0.006474,-0.010104,0.564991,0.996465,0.009909,0.005212,-0.083260
1760130282.230452,3,-2.975304,-0.010163,0.018610,-0.006465,-0.010102,0.564971,0.996486,0.009694,0.004291,-0.083091
1760130282.262425,3,-2.973198,-0.011696,0.018780,-0.006471,-0.010100,0.565052,0.996392,0.009848,0.005038,-0.084147
1760130282.299710,3,-2.973703,-0.016306,0.018768,-0.006466,-0.010101,0.564983,0.996395,0.010034,0.007337,-0.083916
1760130282.334684,3,-2.978223,-0.014446,0.018598,-0.006466,-0.010112,0.565183,0.996591,0.009857,0.006440,-0.081655
1760130282.366197,3,-2.974973,-0.010102,0.018791,-0.006469,-0.010104,0.565036,0.996471,0.009783,0.004252,-0.083256
1760130282.404781,3,-2.977327,-0.010640,0.018878,-0.006471,-0.010110,0.565225,0.996566,0.009843,0.004528,-0.082086
1760130282.436042,3,-2.973056,-0.011321,0.018604,-0.006468,-0.010102,0.564960,0.996388,0.009745,0.004857,-0.084216
1760130282.472073,3,-2.972859,-0.014107,0.018893,-0.006459,-0.010102,0.564954,0.996368,0.010007,0.006232,-0.084327
1760130282.506321,3,-2.977210,-0.011812,0.018686,-0.006472,-0.010109,0.565109,0.996559,0.009796,0.005119,-0.082149
1760130282.538426,3,-2.972041,-0.011593,0.018794,-0.006465,-0.010099,0.564925,0.996343,0.009854,0.004980,-0.084723
1760130282.574133,3,-2.977528,-0.011254,0.018412,-0.006466,-0.010109,0.565233,0.996575,0.009636,0.004854,-0.081987
1760130282.606215,3,-2.974978,-0.014251,0.018653,-0.006458,-0.010097,0.564865,0.996458,0.009887,0.006324,-0.083271
1760130282.642341,3,-2.977779,-0.011882,0.018733,-0.006464,-0.010107,0.565124,0.996582,0.009821,0.005154,-0.081866
1760130282.674373,3,-2.975866,-0.011079,0.018469,-0.006468,-0.010106,0.565068,0.996507,0.009661,0.004756,-0.082815
1760130282.710417,3,-2.977494,-0.010695,0.018821,-0.006468,-0.010102,0.565054,0.996573,0.009817,0.004558,-0.082003
1760130282.746404,3,-2.972971,-0.009479,0.018862,-0.006469,-0.010100,0.564997,0.996389,0.009796,0.003928,-0.084251
1760130282.778718,3,-2.975151,-0.011480,0.018686,-0.006469,-0.010102,0.565076,0.996475,0.009788,0.004943,-0.083173
1760130282.814274,3,-2.976547,-0.010731,0.018616,-0.006468,-0.010105,0.565153,0.996535,0.009718,0.004580,-0.082474
1760130282.846450,3,-2.977137,-0.010435,0.018878,-0.006472,-0.010108,0.565129,0.996559,0.009835,0.004424,-0.082180
1760130282.882982,3,-2.971336,-0.016704,0.018613,-0.006465,-0.010099,0.564818,0.996294,0.009982,0.007530,-0.085097
1760130282.919031,3,-2.974569,-0.009536,0.018690,-0.006472,-0.010108,0.565072,0.996456,0.009710,0.003972,-0.083454
1760130282.950722,3,-2.975207,-0.012077,0.018814,-0.006470,-0.010105,0.565036,0.996474,0.009876,0.005236,-0.083149
1760130282.986681,3,-2.972541,-0.015474,0.018774,-0.006463,-0.010103,0.564941,0.996350,0.010006,0.006916,-0.084491
1760130283.018534,3,-2.973400,-0.017832,0.018466,-0.006460,-0.010109,0.564990,0.996377,0.009949,0.008109,-0.084073
1760130283.054716,3,-2.976683,-0.015944,0.018338,-0.006462,-0.010117,0.565173,0.996523,0.009794,0.007189,-0.082428
1760130283.086043,3,-2.973601,-0.014356,0.019042,-0.006463,-0.010112,0.565007,0.996398,0.010089,0.006354,-0.083959
1760130283.122309,3,-2.972890,-0.009631,0.018640,-0.006472,-0.010105,0.564891,0.996386,0.009692,0.004013,-0.084292
1760130283.158455,3,-2.990358,-0.003156,0.021144,-0.006194,-0.010236,0.566361,0.997084,0.010661,0.000775,-0.075558
1760130283.190505,3,-2.989330,-0.011945,0.024007,-0.005538,-0.010495,0.566754,0.997008,0.012422,0.005042,-0.076123
1760130283.226139,3,-2.989966,-0.003005,0.029259,-0.004881,-0.010699,0.566782,0.997018,0.014701,0.000390,-0.075754
1760130283.258406,3,-2.996592,0.005500,0.034632,-0.004194,-0.010917,0.567220,0.997223,0.017070,-0.003996,-0.072378
1760130283.294509,3,-2.989436,0.009461,0.039226,-0.003487,-0.011103,0.566884,0.996912,0.019195,-0.006206,-0.075897
1760130283.330989,3,-3.000299,-0.001109,0.043559,-0.002726,-0.011316,0.567482,0.997268,0.021763,-0.000984,-0.070583
1760130283.362861,3,3.041648,-0.009462,0.047476,-0.001971,-0.011700,0.567666,0.998465,0.023470,0.005910,0.049825
1760130283.398991,3,-2.994719,-0.002615,0.051945,-0.001232,-0.011724,0.567458,0.996965,0.025995,-0.000602,-0.073380
1760130283.431031,3,-2.995613,0.001705,0.057261,-0.000453,-0.011927,0.567630,0.996930,0.028488,-0.002937,-0.072871
1760130283.466429,3,-2.999812,0.000537,0.062864,0.000325,-0.012137,0.567635,0.996996,0.031329,-0.002494,-0.070787
1760130283.498500,3,-2.999734,-0.001222,0.066790,0.001125,-0.012334,0.567723,0.996928,0.033348,-0.001757,-0.070851
1760130283.534759,3,-3.003529,0.004898,0.071541,0.001916,-0.012535,0.567931,0.996983,0.035509,-0.004908,-0.068845
1760130283.570625,3,-2.994129,0.006777,0.076888,0.002739,-0.012714,0.567755,0.996550,0.038081,-0.006208,-0.073480
1760130283.602556,3,3.043049,0.008528,0.081670,0.003574,-0.013087,0.567441,0.997936,0.040984,-0.002245,0.049384
1760130283.638679,3,3.045114,0.006845,0.088060,0.004392,-0.013267,0.567888,0.997856,0.044129,-0.001293,0.048324
1760130283.674490,3,-3.004806,0.003106,0.092024,0.005225,-0.013288,0.568085,0.996610,0.045782,-0.004691,-0.068196
1760130283.706517,3,-2.998520,0.010857,0.097438,0.006075,-0.013470,0.567917,0.996263,0.048187,-0.008889,-0.071126
1760130283.742550,3,-2.997951,0.001892,0.102466,0.006931,-0.013642,0.567871,0.996116,0.051011,-0.004617,-0.071617
1760130283.774691,3,-2.996859,-0.006658,0.106821,0.007795,-0.013819,0.567768,0.995942,0.053485,-0.000545,-0.072377
1760130283.810706,3,-3.009239,-0.002084,0.112641,0.008673,-0.014013,0.568322,0.996225,0.056236,-0.002684,-0.066082
1760130283.846197,3,-3.001891,0.005470,0.117758,0.009528,-0.014163,0.568054,0.995840,0.058511,-0.006830,-0.069513
1760130283.878716,3,3.046765,0.006281,0.125268,0.010428,-0.014482,0.567595,0.996903,0.062671,-0.000164,0.047499
1760130283.914246,3,-3.006202,0.001542,0.128289,0.011314,-0.014506,0.568315,0.995661,0.063902,-0.005104,-0.067455
1760130283.946772,3,3.058651,0.020623,0.135568,0.012193,-0.014807,0.568075,0.996764,0.068097,-0.007471,0.042059
1760130283.982633,3,-3.004584,-0.001607,0.139194,0.013083,-0.014807,0.568319,0.995235,0.069433,-0.003961,-0.068341
1760130284.014638,3,-3.000994,-0.006892,0.144633,0.013981,-0.014948,0.568094,0.994899,0.072316,-0.001647,-0.070306
1760130284.050330,3,-2.997498,0.004905,0.151023,0.014893,-0.015101,0.568129,0.994574,0.075068,-0.007870,-0.071595
1760130284.086839,3,-3.005259,0.000147,0.155915,0.015817,-0.015248,0.568281,0.994648,0.077693,-0.005378,-0.067902
1760130284.118553,3,-3.007042,0.000668,0.161114,0.016733,-0.015404,0.568295,0.994504,0.080265,-0.005742,-0.066980
1760130284.155252,3,-2.997888,-0.009240,0.166266,0.017625,-0.015494,0.567799,0.993937,0.083153,-0.001369,-0.071924
1760130284.186631,3,-3.001957,0.002290,0.172985,0.018585,-0.015647,0.568183,0.993841,0.086094,-0.007164,-0.069402
1760130284.222718,3,-3.003328,0.006571,0.178496,0.019518,-0.015775,0.568319,0.993656,0.088690,-0.009421,-0.068510
1760130284.258837,3,-3.004824,0.008762,0.184750,0.020447,-0.015898,0.568405,0.993427,0.091729,-0.010655,-0.067636
1760130284.291078,3,-3.006835,0.007032,0.190068,0.021388,-0.016010,0.568446,0.993245,0.094440,-0.009881,-0.066691
1760130284.326310,3,3.079008,0.052205,0.197822,0.022328,-0.016255,0.568623,0.994206,0.099480,-0.022871,0.033700
