ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m)
1763681539.578637,-0.024836860,-0.008320120,-0.008061993,-0.000116127,0.000445720,0.000159420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.095840768,0.062442861,0.024881632,0.070740951,-0.036467602,0.577677692
1763681539.580638,0.012549140,-0.012376120,0.008932007,-0.000358127,0.000214720,0.000694420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.582633,-0.017387860,-0.005146120,-0.004808993,-0.000384127,0.001796720,-0.000394580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.584636,-0.009741860,-0.004987120,-0.010672993,-0.000244127,0.001288720,0.000625420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.586632,-0.025012860,0.000215880,0.001910007,0.000008873,0.000349720,-0.000330580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.588630,-0.002506860,0.005347880,0.009497007,-0.000382127,-0.000214280,-0.000786580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.590644,-0.047540860,0.004077880,-0.014780993,-0.000546127,0.001238720,-0.000750580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.592621,-0.010393860,0.016408880,0.015934007,-0.000003127,0.000739720,0.000350420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.594649,0.028390140,0.000749880,-0.007850993,-0.000080127,0.000012720,-0.000461580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.596677,-0.025307860,0.012447880,0.008930007,-0.000007127,0.000653720,-0.000102580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.598677,0.005261140,0.008728880,0.001290007,0.000022873,0.000124720,0.000199420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.600646,0.020053140,0.009466880,0.010637007,-0.000239127,-0.000636280,0.000685420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.091103668,0.065375456,0.024736738,0.070758622,-0.036473809,0.577799735
1763681539.602671,0.028412140,0.001103880,0.000876007,0.000858873,-0.001190280,0.000303420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
1763681539.604659,-0.017335860,-0.004539120,-0.000969993,0.000286873,0.000532720,0.000367420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
1763681539.606659,-0.017433860,-0.005033120,-0.005159993,-0.000385127,0.001573720,-0.000014580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
1763681539.608646,0.020293140,0.004810880,0.003750007,-0.000231127,-0.000065280,0.000366420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
1763681539.610642,-0.032334860,0.004977880,-0.005172993,0.000002873,0.000045720,-0.001015580,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
1763681539.612646,0.051276140,-0.002928120,-0.011124993,0.000210873,-0.000900280,0.000349420,0.516892846,-0.002285465,0.140041538,0.001241747,0.707135259,-0.002616670,0.707072370,1,0,-3.110119519,0.062603563,0.025488311,0.070729718,-0.036473586,0.577568887
