ros_time_sec,fx,fy,fz
1760630721.707468,0.103828387,0.012569560,-0.026748180
1760630721.709487,0.028203387,0.008112560,-0.023329180
1760630721.711469,0.058253387,0.003204560,-0.026437180
1760630721.713468,0.042874387,0.003832560,-0.011924180
1760630721.715493,0.073074387,0.011395560,-0.002639180
1760630721.717496,0.058667387,-0.000815440,-0.033672180
1760630721.719476,0.035123387,0.020530560,-0.017673180
1760630721.721493,0.043215387,-0.000961440,-0.019254180
1760630721.723478,0.050659387,0.003653560,-0.016735180
1760630721.725490,0.028487387,0.007522560,-0.043389180
1760630721.727495,0.065472387,0.015303560,-0.009948180
1760630721.729487,0.065671387,0.029001560,-0.011554180
1760630721.731487,0.042612387,0.015509560,-0.004425180
1760630721.733476,0.058160387,0.007434560,-0.009643180
1760630721.735502,0.058856387,-0.013265440,-0.041267180
1760630721.737488,0.043347387,-0.000845440,-0.024587180
1760630721.739527,0.081055387,0.004644560,-0.020880180
1760630721.741509,0.051209387,-0.010230440,-0.033559180
1760630721.743507,0.058424387,0.004472560,-0.022152180
1760630721.745502,0.065548387,0.024791560,-0.014863180
1760630721.747509,0.050074387,0.035036560,-0.007990180
1760630721.749505,0.034784387,0.024515560,-0.004975180
1760630721.751527,0.020388387,0.011407560,-0.021786180
1760630721.753511,0.065869387,0.007290560,-0.019917180
1760630721.755502,0.057982387,0.020148560,-0.013195180
1760630721.757520,0.065829387,0.016298560,-0.014260180
1760630721.759505,0.035774387,0.003139560,-0.026784180
1760630721.761503,0.057910387,0.020362560,-0.007639180
1760630721.763503,0.027786387,0.016134560,-0.019618180
1760630721.765533,0.057824387,0.012760560,-0.011295180
1760630721.767501,0.073554387,0.002260560,-0.026413180
1760630721.769523,0.043576387,0.002771560,-0.036356180
1760630721.771533,0.057600387,0.020243560,0.002674820
1760630721.773530,0.065569387,0.008246560,-0.005097180
1760630721.775543,0.058014387,0.012042560,-0.012055180
1760630721.777563,0.042583387,0.019613560,-0.002042180
1760630721.779547,0.005205387,0.016206560,-0.019520180
1760630721.781546,0.028180387,-0.000593440,-0.024577180
1760630721.783529,0.042896387,0.020897560,-0.016705180
1760630721.785545,0.027376387,0.031254560,-0.010183180
1760630721.787530,0.072819387,0.038706560,-0.005446180
1760630721.789548,0.051148387,-0.005394440,-0.041655180
1760630721.791545,0.042540387,0.028441560,-0.007403180
1760630721.793553,0.050661387,0.015562560,-0.019902180
1760630721.795554,0.050455387,0.011303560,-0.006508180
1760630721.797550,0.043070387,0.015378560,-0.014832180
1760630721.799547,0.035211387,0.016580560,-0.009832180
1760630721.801592,0.043588387,0.008204560,-0.034355180
1760630721.803582,0.050602387,0.016219560,-0.014473180
1760630721.805569,0.020727387,0.013576560,-0.036704180
