ros_time_sec,fx,fy,fz
1760130277.514246,0.010125000,0.037953000,-0.266748000
1760130277.516246,0.020068000,0.028659000,-0.221385000
1760130277.518236,0.036225000,0.038150000,-0.213649000
1760130277.520273,0.019510000,0.034119000,-0.221240000
1760130277.522246,0.003651000,0.019125000,-0.221501000
1760130277.524228,0.013817000,0.030683000,-0.175603000
1760130277.526249,0.013942000,0.036772000,-0.258959000
1760130277.528239,-0.001001000,0.022152000,-0.229153000
1760130277.530271,0.003218000,0.029282000,-0.266707000
1760130277.532238,0.008087000,0.016833000,-0.236730000
1760130277.534300,0.001325000,0.029132000,-0.244482000
1760130277.536280,0.026230000,0.033744000,-0.153058000
1760130277.538276,0.014504000,0.041225000,-0.266516000
1760130277.540265,-0.006861000,0.033930000,-0.258950000
1760130277.542265,0.009337000,0.042889000,-0.258729000
1760130277.544270,0.014246000,0.041099000,-0.243876000
1760130277.546281,-0.000880000,0.021834000,-0.251894000
1760130277.548277,0.003880000,0.004755000,-0.222141000
1760130277.550282,0.006561000,0.006545000,-0.229687000
1760130277.552267,-0.005171000,0.029501000,-0.244154000
1760130277.554274,0.011218000,0.038323000,-0.259113000
1760130277.556259,0.025192000,0.036213000,-0.221104000
1760130277.558274,0.004156000,0.019145000,-0.191167000
1760130277.560275,-0.001843000,0.031871000,-0.259071000
1760130277.562291,0.010431000,0.034572000,-0.251648000
1760130277.564278,0.003765000,0.028770000,-0.243886000
1760130277.566302,0.006907000,0.017610000,-0.244355000
1760130277.568290,0.011307000,0.024288000,-0.206456000
1760130277.570329,0.029041000,0.028673000,-0.228831000
1760130277.572278,0.016261000,0.027063000,-0.236747000
1760130277.574295,0.001749000,0.019307000,-0.259356000
1760130277.576294,-0.001331000,0.021928000,-0.229093000
1760130277.578285,-0.001249000,0.017160000,-0.244498000
1760130277.580294,0.018341000,0.038634000,-0.251277000
1760130277.582311,0.022889000,0.035991000,-0.266459000
1760130277.584309,-0.001071000,0.021971000,-0.236713000
1760130277.586311,0.001545000,0.043490000,-0.281663000
1760130277.588312,0.019268000,0.019164000,-0.236941000
1760130277.590313,0.031547000,0.030667000,-0.266771000
1760130277.592333,-0.001546000,0.016372000,-0.229165000
1760130277.594308,0.016492000,0.031293000,-0.244245000
1760130277.596311,0.023277000,0.036163000,-0.183344000
1760130277.598307,0.003655000,0.014143000,-0.221679000
1760130277.600310,-0.005161000,0.014556000,-0.244688000
1760130277.602320,0.015942000,0.036786000,-0.266887000
1760130277.604304,-0.000449000,0.026655000,-0.228942000
1760130277.606304,-0.001215000,0.016596000,-0.229225000
1760130277.608306,-0.009741000,0.031547000,-0.281854000
1760130277.610313,0.015023000,0.026499000,-0.289542000
1760130277.612330,-0.000628000,0.021844000,-0.236727000
1760130277.614304,-0.008993000,0.046440000,-0.220798000
1760130277.616318,0.001717000,0.033987000,-0.160420000
1760130277.618329,-0.010904000,0.046589000,-0.235865000
1760130277.620343,0.006302000,0.031393000,-0.251732000
1760130277.622325,-0.001755000,0.007144000,-0.252401000
1760130277.624329,0.009931000,0.043072000,-0.251389000
1760130277.626333,0.017834000,0.033516000,-0.243982000
1760130277.628318,0.001708000,0.029835000,-0.274273000
1760130277.630331,0.023160000,0.021089000,-0.274614000
1760130277.632853,0.003730000,0.019339000,-0.236728000
1760130277.634389,-0.010295000,0.021947000,-0.244435000
1760130277.636357,0.021906000,0.045764000,-0.175235000
1760130277.638358,0.006103000,0.031498000,-0.213764000
1760130277.640415,-0.008657000,0.026704000,-0.198782000
1760130277.642385,0.030991000,0.050939000,-0.258840000
1760130277.644357,0.028262000,0.023563000,-0.206148000
1760130277.646452,0.001573000,0.044203000,-0.266588000
1760130277.648415,-0.010718000,0.041436000,-0.228436000
1760130277.650418,0.034979000,0.038945000,-0.281662000
1760130277.652398,-0.002175000,0.021652000,-0.236580000
1760130277.654414,0.027000000,0.043306000,-0.274020000
1760130277.656445,-0.008793000,0.021361000,-0.214082000
1760130277.658422,0.009225000,0.043240000,-0.258775000
1760130277.660374,0.005906000,0.021109000,-0.274609000
1760130277.662391,-0.008768000,0.022156000,-0.214026000
1760130277.664415,0.014695000,0.026192000,-0.274463000
1760130277.666399,0.018671000,0.038857000,-0.251337000
1760130277.668406,0.018869000,0.028756000,-0.266874000
1760130277.670443,0.032305000,0.040693000,-0.243701000
1760130277.672421,0.023220000,0.036214000,-0.266519000
1760130277.674441,-0.009929000,0.031602000,-0.251653000
1760130277.676416,0.002807000,0.008853000,-0.206557000
1760130277.678458,0.023230000,0.021270000,-0.267053000
1760130277.680413,-0.001849000,0.016861000,-0.214030000
1760130277.682444,0.032326000,0.050672000,-0.296687000
1760130277.684448,-0.000596000,0.036257000,-0.243707000
1760130277.686409,0.024724000,0.035546000,-0.221146000
1760130277.688453,0.014053000,0.041319000,-0.243715000
1760130277.690446,0.026461000,0.033854000,-0.297196000
1760130277.692448,-0.005748000,0.009308000,-0.237186000
1760130277.694430,0.005451000,0.041080000,-0.258863000
1760130277.696419,-0.017475000,0.012304000,-0.229577000
1760130277.698462,-0.002669000,0.041375000,-0.266718000
1760130277.700569,0.030778000,0.041181000,-0.205692000
1760130277.702387,0.002776000,0.029409000,-0.266693000
1760130277.704377,0.018584000,0.037914000,-0.281740000
1760130277.706396,0.019301000,0.043574000,-0.266353000
1760130277.708391,0.014426000,0.041011000,-0.251289000
1760130277.710392,0.014872000,0.035902000,-0.251481000
1760130277.712380,-0.002721000,0.022163000,-0.259400000
1760130277.714409,-0.004807000,0.029160000,-0.228940000
1760130277.716400,0.011280000,0.043651000,-0.281414000
1760130277.718383,-0.006967000,0.024317000,-0.259353000
1760130277.720382,-0.001626000,0.022450000,-0.236746000
1760130277.722378,-0.002546000,0.031956000,-0.251437000
1760130277.724408,-0.001288000,0.031393000,-0.259039000
1760130277.726418,0.005533000,0.051207000,-0.281502000
1760130277.728411,-0.000356000,0.041216000,-0.205574000
1760130277.730424,0.018988000,0.018442000,-0.267184000
1760130277.732407,0.023805000,0.021470000,-0.229158000
1760130277.734410,-0.002430000,0.026623000,-0.251569000
1760130277.736414,0.003982000,0.019349000,-0.221561000
1760130277.738400,0.005859000,0.046416000,-0.258952000
1760130277.740415,0.003485000,0.028048000,-0.274129000
1760130277.742411,0.029651000,0.045164000,-0.243243000
1760130277.744413,0.023213000,0.046178000,-0.266163000
1760130277.746432,0.009753000,0.033363000,-0.274371000
1760130277.748446,0.014643000,0.031590000,-0.228963000
1760130277.750446,0.022650000,0.020953000,-0.267141000
1760130277.752424,0.020140000,0.023941000,-0.229023000
1760130277.754432,0.007565000,0.036541000,-0.213525000
1760130277.756428,0.001942000,0.033981000,-0.266750000
1760130277.758428,-0.001464000,0.011604000,-0.244570000
1760130277.760426,-0.001475000,0.026549000,-0.244036000
1760130277.762427,0.011853000,0.048750000,-0.228321000
1760130277.764441,-0.004879000,0.029062000,-0.251521000
1760130277.766428,0.005801000,0.032268000,-0.266476000
1760130277.768438,0.023730000,0.031170000,-0.221343000
1760130277.770433,0.018230000,0.034086000,-0.266521000
1760130277.772425,0.021591000,0.035610000,-0.198319000
1760130277.774455,0.014869000,0.040884000,-0.251303000
1760130277.776446,0.019443000,0.028957000,-0.228979000
1760130277.778446,0.003138000,0.044046000,-0.273733000
1760130277.780452,0.018178000,0.038787000,-0.289439000
1760130277.782445,0.019041000,0.028636000,-0.251499000
1760130277.784461,-0.001985000,0.041308000,-0.243797000
1760130277.786453,-0.003404000,0.045729000,-0.273982000
1760130277.788451,0.014869000,0.025989000,-0.244069000
1760130277.790447,0.020228000,0.009209000,-0.244784000
1760130277.792460,-0.001181000,0.007344000,-0.214506000
1760130277.794458,0.008084000,0.021815000,-0.236552000
1760130277.796448,-0.001852000,0.021842000,-0.213852000
1760130277.798479,0.028061000,0.023054000,-0.251617000
1760130277.800470,0.003365000,0.019679000,-0.251942000
1760130277.802510,-0.001667000,0.016690000,-0.206424000
1760130277.804479,0.022737000,0.065188000,-0.220433000
1760130277.806466,0.024097000,0.035926000,-0.243759000
1760130277.808475,0.010330000,0.038661000,-0.274105000
1760130277.810475,0.022869000,0.016629000,-0.282445000
1760130277.812479,-0.013405000,0.023939000,-0.244267000
1760130277.814497,-0.026379000,0.027448000,-0.236825000
1760130277.816477,0.014939000,0.041064000,-0.243742000
1760130277.818478,-0.005777000,0.033570000,-0.296946000
1760130277.820489,0.009559000,0.038482000,-0.259013000
1760130277.822489,-0.002757000,0.021418000,-0.251688000
1760130277.824493,0.015748000,0.041905000,-0.251528000
1760130277.826538,-0.005385000,0.033941000,-0.266657000
1760130277.828501,0.007823000,0.021772000,-0.228931000
1760130277.830485,0.018348000,0.043565000,-0.258867000
1760130277.832489,-0.015954000,0.034233000,-0.228764000
1760130277.834491,-0.017233000,0.027259000,-0.213876000
1760130277.836500,-0.006200000,0.034377000,-0.259070000
1760130277.838517,0.023983000,0.026281000,-0.221373000
1760130277.840502,0.019136000,0.043114000,-0.213112000
1760130277.842493,0.026888000,0.043657000,-0.274066000
1760130277.844504,0.019871000,0.038760000,-0.205848000
1760130277.846483,0.003403000,0.014133000,-0.236847000
1760130277.848508,0.002687000,0.019167000,-0.206247000
1760130277.850506,0.023659000,0.035888000,-0.213706000
1760130277.852497,-0.002314000,0.021291000,-0.251701000
1760130277.854526,0.006041000,0.046245000,-0.251346000
1760130277.856565,0.020315000,0.033734000,-0.221060000
1760130277.858576,0.009761000,0.044171000,-0.266192000
1760130277.860541,0.022925000,0.036736000,-0.274172000
1760130277.862548,-0.001401000,0.021748000,-0.236653000
1760130277.864583,0.014222000,0.050300000,-0.266363000
1760130277.866558,0.014062000,0.041352000,-0.266502000
1760130277.868559,-0.004550000,0.019290000,-0.229149000
1760130277.870568,-0.001643000,0.036582000,-0.266822000
1760130277.872656,-0.005759000,0.024253000,-0.236652000
1760130277.874585,-0.006357000,0.033950000,-0.228616000
1760130277.876607,0.010702000,0.043251000,-0.266482000
1760130277.878597,0.009824000,0.028644000,-0.282009000
1760130277.880545,-0.008903000,0.011915000,-0.244523000
1760130277.882585,-0.001318000,0.026976000,-0.274490000
1760130277.884598,-0.005227000,0.009394000,-0.252427000
1760130277.886580,0.015141000,0.035978000,-0.281888000
1760130277.888604,0.006993000,0.021363000,-0.229167000
1760130277.890646,0.010159000,0.023886000,-0.282246000
1760130277.892586,-0.002244000,0.021471000,-0.244141000
1760130277.894625,0.014371000,0.030900000,-0.281993000
1760130277.896562,-0.005311000,0.029140000,-0.259275000
1760130277.898616,-0.005839000,0.039017000,-0.243678000
1760130277.900563,-0.010631000,0.016709000,-0.221766000
1760130277.902580,0.002160000,0.004766000,-0.252389000
1760130277.904598,0.028989000,0.033374000,-0.251749000
1760130277.906536,0.014259000,0.031251000,-0.282039000
1760130277.908538,0.008087000,0.016833000,-0.236730000
1760130277.910529,-0.001398000,0.016766000,-0.236831000
1760130277.912534,0.023326000,0.050642000,-0.235899000
1760130277.914639,-0.006609000,0.033940000,-0.243783000
1760130277.916586,0.001946000,0.018921000,-0.229477000
1760130277.918598,0.003466000,0.024277000,-0.228930000
1760130277.920584,-0.002175000,0.021652000,-0.236580000
1760130277.922643,-0.000819000,0.021981000,-0.221546000
1760130277.924626,-0.019616000,0.046617000,-0.236040000
1760130277.926622,0.010051000,0.029252000,-0.304902000
1760130277.928622,0.014363000,0.045762000,-0.266439000
1760130277.930598,0.014399000,0.031612000,-0.266918000
1760130277.932625,0.012223000,0.018735000,-0.236447000
1760130277.934656,-0.007296000,0.034090000,-0.281724000
1760130277.936587,0.014615000,0.045772000,-0.251272000
1760130277.938630,0.003905000,0.029131000,-0.228765000
1760130277.940581,-0.006364000,0.043913000,-0.228260000
1760130277.942570,0.022766000,0.046106000,-0.213322000
1760130277.944573,0.018542000,0.038446000,-0.274226000
1760130277.946584,-0.008974000,0.016633000,-0.236886000
1760130277.948576,0.028407000,0.028938000,-0.213636000
1760130277.950590,0.019079000,0.029298000,-0.244192000
1760130277.952576,-0.010186000,0.026577000,-0.244211000
1760130277.954594,-0.010222000,0.017146000,-0.237053000
1760130277.956572,-0.005141000,0.033918000,-0.228703000
1760130277.958586,0.002701000,0.024214000,-0.251644000
1760130277.960584,0.012985000,0.023780000,-0.213555000
1760130277.962579,-0.009785000,0.036978000,-0.259141000
1760130277.964597,-0.016936000,0.026655000,-0.191203000
1760130277.966591,0.022706000,0.041060000,-0.258868000
1760130277.968582,0.010066000,0.043599000,-0.266307000
1760130277.970586,0.026900000,0.023813000,-0.289798000
1760130277.972592,0.003329000,0.018935000,-0.244229000
1760130277.974650,0.014438000,0.036063000,-0.274255000
1760130277.976611,-0.002314000,0.021291000,-0.251701000
1760130277.978586,0.029376000,0.033911000,-0.251500000
1760130277.980622,0.022898000,0.036024000,-0.289247000
1760130277.982599,0.001410000,0.019051000,-0.236508000
1760130277.984620,0.009640000,0.038612000,-0.259220000
1760130277.986639,0.001108000,0.029535000,-0.243805000
1760130277.988604,0.010594000,0.033722000,-0.281904000
1760130277.990630,0.012627000,0.014158000,-0.229124000
1760130277.992606,0.007513000,0.016633000,-0.274625000
1760130277.994607,0.015136000,0.030963000,-0.259279000
1760130277.996598,0.005903000,0.040985000,-0.281664000
1760130277.998621,0.024242000,0.016328000,-0.206562000
1760130278.000617,0.023332000,0.035863000,-0.266473000
1760130278.002606,-0.000810000,0.022014000,-0.244333000
1760130278.004629,0.011336000,0.048498000,-0.183041000
1760130278.006626,0.003905000,0.029131000,-0.228765000
1760130278.008613,0.023637000,0.035988000,-0.198170000
1760130278.010654,0.014328000,0.036331000,-0.259281000
1760130278.012617,-0.002609000,0.021812000,-0.259354000
1760130278.014655,-0.006307000,0.014768000,-0.237041000
1760130278.016630,-0.002634000,0.021714000,-0.190992000
1760130278.018628,-0.013517000,0.024290000,-0.244313000
1760130278.020618,0.006005000,0.046892000,-0.281638000
1760130278.022654,-0.002239000,0.046196000,-0.243766000
1760130278.024623,-0.002497000,0.021461000,-0.259308000
1760130278.026612,-0.001931000,0.021629000,-0.198625000
1760130278.028652,-0.001114000,0.031189000,-0.228644000
1760130278.030660,-0.000326000,0.011359000,-0.229430000
1760130278.032650,-0.005495000,0.019314000,-0.244450000
1760130278.034653,0.002009000,0.029064000,-0.221561000
