ros_time_sec,fx,fy,fz,mx,my,mz,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,tag_visible,tag_id,tag_roll(rad),tag_pitch(rad),tag_yaw(rad),tag_tx(m),tag_ty(m),tag_tz(m)
1762807675.097371,0.012551673,-0.010097180,-0.001975880,-0.000399340,-0.000442533,-0.000476227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.974685214,-0.009877813,0.022916973,-0.005881768,-0.015203268,0.558698198
1762807675.099349,0.026991673,0.005103820,0.011378120,-0.000415340,0.000595467,0.001357773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.974685214,-0.009877813,0.022916973,-0.005881768,-0.015203268,0.558698198
1762807675.101390,0.004457673,-0.002487180,0.012488120,-0.000420340,0.000170467,-0.000072227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.103411,-0.018431327,0.005192820,0.012238120,-0.000448340,0.000823467,0.000217773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.105356,-0.002316327,-0.006619180,-0.009289880,-0.000009340,0.000125467,-0.000631227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.107363,0.012640673,-0.015667180,-0.004420880,-0.000127340,0.000620467,-0.000022227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.109365,-0.017978327,-0.015561180,0.010007120,0.000248660,0.000140467,0.000099773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.111375,0.012372673,-0.006907180,0.004850120,-0.000004340,0.000078467,0.000247773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.113396,-0.002241327,-0.001488180,-0.011698880,-0.000145340,-0.000558533,-0.001074227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.115374,-0.002777327,-0.002663180,0.007594120,0.000114660,0.000112467,-0.000310227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.117438,-0.002172327,-0.016572180,-0.010024880,0.000803660,0.000772467,0.000643773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.119380,0.027811673,0.000346820,-0.010102880,0.000001660,0.001209467,0.000677773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.121402,-0.018285327,-0.003595180,0.007154120,-0.000305340,0.000979467,0.000710773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.123373,0.020007673,-0.011194180,0.002637120,-0.000128340,0.000269467,0.000170773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.125432,0.019946673,-0.006534180,0.004541120,0.000000660,-0.000361533,0.000496773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.127510,0.012063673,-0.002669180,0.012659120,-0.000414340,0.000391467,-0.000197227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.129412,-0.010352327,0.002129820,0.000030120,-0.000297340,-0.000198533,-0.000241227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.131393,-0.002890327,0.008939820,0.004999120,-0.000033340,0.001174467,-0.000070227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.133407,-0.002716327,-0.002156180,-0.002182880,-0.000421340,-0.000007533,-0.000317227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.135396,0.004683673,0.009312820,0.004691120,-0.000028340,0.000733467,0.000178773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.137404,-0.009942327,-0.014963180,0.000311120,0.000528660,-0.000413533,-0.000402227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.139392,0.019850673,0.009060820,0.004681120,-0.000016340,0.000952467,0.000307773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.141390,-0.010308327,-0.006521180,-0.004609880,-0.000557340,0.000181467,-0.000137227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.143395,0.005333673,-0.023992180,-0.018749880,-0.000524340,0.000882467,-0.000170227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.145406,-0.010206327,-0.011825180,0.002819120,0.000252660,0.000709467,-0.000066227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.147387,0.012522673,-0.015340180,0.000785120,-0.000262340,0.000465467,-0.000413227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.149387,0.004622673,0.000443820,-0.000522880,-0.000290340,0.001106467,0.001046773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.151410,0.012569673,-0.004532180,-0.007682880,0.000126660,0.001675467,0.000991773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.971023959,-0.010372129,0.022313326,-0.005886065,-0.015195146,0.558457162
1762807675.153391,-0.009980327,-0.007576180,-0.004316880,0.000251660,0.000841467,-0.000492227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.975175331,-0.011112323,0.022715991,-0.005875468,-0.015200464,0.558642221
1762807675.155412,-0.002748327,-0.006767180,0.005211120,-0.000015340,0.000082467,-0.000261227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
1762807675.157408,-0.010661327,0.000213820,0.010059120,-0.000168340,0.001453467,0.000156773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
1762807675.159407,0.042218673,-0.005153180,0.006316120,-0.000263340,0.002062467,0.002374773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
1762807675.161418,-0.010281327,-0.011790180,-0.002643880,-0.000017340,0.000642467,0.000694773,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
1762807675.163408,0.004872673,-0.002149180,0.002748120,-0.000146340,-0.000165533,-0.000444227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
1762807675.165418,-0.002733327,-0.001967180,0.002578120,-0.000152340,-0.000385533,-0.000319227,0.448091194,-0.000031723,0.211797924,0.000039161,0.715631736,-0.000112673,0.698477776,1,3,-2.972052563,-0.012202937,0.022280014,-0.005876106,-0.015194638,0.558546747
